,labels_x2_DBSCAN_params11,labels_x2_DBSCAN_params16,labels_x2_DBSCAN_params17,labels_x2_DBSCAN_params21,labels_x2_DBSCAN_params22,labels_x2_DBSCAN_params26,labels_x2_DBSCAN_params27,labels_x2_DBSCAN_params31,labels_x2_DBSCAN_params32,labels_x2_DBSCAN_params36,labels_x2_DBSCAN_params37,labels_x2_DBSCAN_params38,labels_x2_DBSCAN_params42,labels_x2_DBSCAN_params43,labels_x2_DBSCAN_params48
BARI,0.01036245209778871,0.38415949122474174,0.20152274646341017,0.6365215546898771,0.4187170360184616,0.7909582793198395,0.8045593210284964,0.16507259363657537,0.23771039622295245,0.10841068049788664,0.15516984305696,0.19732767493989178,0.1265890695600658,0.12881476589309346,0.08876020332967886
