,labels_ionosphere_DBSCAN_params36,labels_ionosphere_DBSCAN_params46,labels_ionosphere_DBSCAN_params51,labels_ionosphere_DBSCAN_params52
ARI_nn,0.0,0.6384257993987428,0.10610195867616551,0.5074048305337442
