,labels_data5_DBSCAN_params10,labels_data5_DBSCAN_params13,labels_data5_DBSCAN_params14,labels_data5_DBSCAN_params17,labels_data5_DBSCAN_params18,labels_data5_DBSCAN_params19,labels_data5_DBSCAN_params20,labels_data5_DBSCAN_params21,labels_data5_DBSCAN_params22,labels_data5_DBSCAN_params23,labels_data5_DBSCAN_params24,labels_data5_DBSCAN_params25,labels_data5_DBSCAN_params26,labels_data5_DBSCAN_params27,labels_data5_DBSCAN_params28,labels_data5_DBSCAN_params29,labels_data5_DBSCAN_params30,labels_data5_DBSCAN_params31,labels_data5_DBSCAN_params32,labels_data5_DBSCAN_params33,labels_data5_DBSCAN_params34,labels_data5_DBSCAN_params35,labels_data5_DBSCAN_params36,labels_data5_DBSCAN_params37,labels_data5_DBSCAN_params38,labels_data5_DBSCAN_params39,labels_data5_DBSCAN_params40,labels_data5_DBSCAN_params41,labels_data5_DBSCAN_params42,labels_data5_DBSCAN_params43,labels_data5_DBSCAN_params44,labels_data5_DBSCAN_params5,labels_data5_DBSCAN_params9
ARI,0.007723796100866503,0.4945232085509209,0.3166631425414291,0.7800164865606302,0.825067447724833,0.8220876311522509,0.7531657773260999,0.9636595332492817,0.9219964827874301,0.8690795207043576,0.8577855544747998,0.5698551196319435,0.5698551196319435,0.5698551196319435,0.9880817822858781,0.5705711831835333,0.5705711831835333,0.5705711831835333,0.5705711831835333,0.5705711831835333,0.5705711831835333,0.5705711831835333,0.5705711831835333,0.5705711831835333,0.5705711831835333,0.5705711831835333,0.5705711831835333,0.5705711831835333,0.5705711831835333,0.5705711831835333,0.5705711831835333,0.0010662043524566481,0.1285987527122898
