,labels_dense_DBSCAN_params1,labels_dense_DBSCAN_params11,labels_dense_DBSCAN_params12,labels_dense_DBSCAN_params16,labels_dense_DBSCAN_params21,labels_dense_DBSCAN_params22,labels_dense_DBSCAN_params26,labels_dense_DBSCAN_params27,labels_dense_DBSCAN_params31,labels_dense_DBSCAN_params32,labels_dense_DBSCAN_params36,labels_dense_DBSCAN_params37,labels_dense_DBSCAN_params38,labels_dense_DBSCAN_params41,labels_dense_DBSCAN_params42,labels_dense_DBSCAN_params43,labels_dense_DBSCAN_params46,labels_dense_DBSCAN_params49,labels_dense_DBSCAN_params55,labels_dense_DBSCAN_params6,labels_dense_DBSCAN_params7
BARI,0.02737948622192785,0.5629373782654883,0.5316236284523599,0.8955313841931882,0.716540242161647,0.9510044065100188,0.6390368018710438,0.8955313841931882,0.684706596599279,0.5671381458077218,0.8253994143988892,0.7627349197107223,0.5943914665465464,0.912210558679007,0.8937194830429136,0.7755766527635324,0.0020110355576224534,0.5943860569068322,0.43986775818576473,0.3108072107272889,0.08766184694443045
