,labels_wingnut_SpectralClustering_params1,labels_wingnut_SpectralClustering_params10,labels_wingnut_SpectralClustering_params11,labels_wingnut_SpectralClustering_params12,labels_wingnut_SpectralClustering_params13,labels_wingnut_SpectralClustering_params14,labels_wingnut_SpectralClustering_params15,labels_wingnut_SpectralClustering_params16,labels_wingnut_SpectralClustering_params17,labels_wingnut_SpectralClustering_params18,labels_wingnut_SpectralClustering_params19,labels_wingnut_SpectralClustering_params2,labels_wingnut_SpectralClustering_params20,labels_wingnut_SpectralClustering_params21,labels_wingnut_SpectralClustering_params22,labels_wingnut_SpectralClustering_params23,labels_wingnut_SpectralClustering_params24,labels_wingnut_SpectralClustering_params25,labels_wingnut_SpectralClustering_params26,labels_wingnut_SpectralClustering_params27,labels_wingnut_SpectralClustering_params28,labels_wingnut_SpectralClustering_params29,labels_wingnut_SpectralClustering_params3,labels_wingnut_SpectralClustering_params30,labels_wingnut_SpectralClustering_params31,labels_wingnut_SpectralClustering_params32,labels_wingnut_SpectralClustering_params33,labels_wingnut_SpectralClustering_params34,labels_wingnut_SpectralClustering_params35,labels_wingnut_SpectralClustering_params36,labels_wingnut_SpectralClustering_params4,labels_wingnut_SpectralClustering_params5,labels_wingnut_SpectralClustering_params6,labels_wingnut_SpectralClustering_params7,labels_wingnut_SpectralClustering_params8,labels_wingnut_SpectralClustering_params9
AMI,1.0,0.3192401812038695,0.3192401812038695,0.3192401812038695,0.7853898643631275,0.4720929439822962,0.5155378696542808,0.5228093678950791,0.5116308208436824,0.5303023597779105,0.4759468729520513,1.0,0.5419858713104209,0.4759468729520513,0.5419858713104209,0.4759468729520513,0.5419858713104209,0.6679459850191918,0.6677516565942179,0.6662312818598768,0.653824427581684,0.6539090656640644,0.7650084438561296,0.6489797806545077,0.5625187268391257,0.5785274479825775,0.5625187268391257,0.5785274479825775,0.5625187268391257,0.5785274479825775,0.7650084438561295,0.5881643627836267,0.5881643627836267,0.3192401812038695,0.3192401812038695,0.3192401812038695
