,labels_r15_DBSCAN_params1,labels_r15_DBSCAN_params11,labels_r15_DBSCAN_params12,labels_r15_DBSCAN_params16,labels_r15_DBSCAN_params17,labels_r15_DBSCAN_params18,labels_r15_DBSCAN_params19,labels_r15_DBSCAN_params21,labels_r15_DBSCAN_params22,labels_r15_DBSCAN_params23,labels_r15_DBSCAN_params24,labels_r15_DBSCAN_params26,labels_r15_DBSCAN_params27,labels_r15_DBSCAN_params28,labels_r15_DBSCAN_params29,labels_r15_DBSCAN_params31,labels_r15_DBSCAN_params32,labels_r15_DBSCAN_params33,labels_r15_DBSCAN_params34,labels_r15_DBSCAN_params35,labels_r15_DBSCAN_params36,labels_r15_DBSCAN_params37,labels_r15_DBSCAN_params38,labels_r15_DBSCAN_params39,labels_r15_DBSCAN_params41,labels_r15_DBSCAN_params42,labels_r15_DBSCAN_params43,labels_r15_DBSCAN_params44,labels_r15_DBSCAN_params46,labels_r15_DBSCAN_params47,labels_r15_DBSCAN_params48,labels_r15_DBSCAN_params49,labels_r15_DBSCAN_params6
B,3.1654989945859626e-05,0.001511575360792499,0.00093438963968579,0.020586991752820062,0.007054165019816394,0.005855758998059821,0.002848293836488955,0.04768752242389747,0.04761207328037412,0.0115274855881874,0.007261311552842118,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.04767592130581411,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.1438735460107614,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.05263659175787697,0.00011155098868779456
BH,2.7342310165432082e-05,0.004608699575505999,0.003538428515525022,0.42267154418017505,0.12483391504514889,0.09704174208522164,0.03486387238026013,1.9290733688998216,1.5891806532590875,0.24243375649934468,0.13044529848065312,3.3692632745695144,3.3692632745695144,3.3692632745695144,1.5935909218946869,3.3692632745695144,3.3692632745695144,3.3692632745695144,3.3692632745695144,0.7992727880644268,3.3692632745695144,3.3692632745695144,3.3692632745695144,3.3692632745695144,3.3692632745695144,3.3692632745695144,3.3692632745695144,3.3692632745695144,3.3692632745695144,3.3692632745695144,3.3692632745695144,3.3692632745695144,0.00013250283807140698
D,60.11660938760487,0.1945753277163955,0.3728623158602339,0.14309275192987053,0.5138392184705493,0.8457907754715767,1.4968235859965318,0.1933138380862296,0.17050383999937005,0.3407770364235835,0.5756755602437255,0.8213453183652926,0.8213453183652926,0.8213453183652926,0.2019263899685255,0.8213453183652926,0.8213453183652926,0.8213453183652926,0.8213453183652926,0.547833890829599,0.8213453183652926,0.8213453183652926,0.8213453183652926,0.8213453183652926,0.8213453183652926,0.8213453183652926,0.8213453183652926,0.8213453183652926,0.8213453183652926,0.8213453183652926,0.8213453183652926,0.8213453183652926,0.6101454068833251
H,6.193666625886912e-05,5.923357498892798,1.2618303254369683,1.1484201714180806,0.4640038564360466,0.3774350825371826,0.12484691841738893,1.0066843976377768,1.3219123246006526,0.6136894909015551,0.47415841018629573,0.12669146880868873,0.12669146880868873,0.12669146880868873,1.331860268108535,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.3134423903307799,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.12669146880868873,0.9492665334368237
DBCV,0.9999843604390402,0.597756749369209,0.8843849699533213,0.7979573155162945,0.8487611533829702,0.9389217911619037,0.9838766104403112,0.6145478751650759,0.6599157562683321,0.7628419023083036,0.8732784817285933,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.49353216671624506,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.9677970735538118,-0.04013044218989499,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.9677970735538118,0.964393703925539
I,4976.105303774706,1.0402663587885066,5.717553405465761,0.8620614213054171,1.8752549631362776,2.2599686950174727,7.188206408426399,0.5597362358676802,0.5637856440099722,1.4120240144233474,1.83087301752017,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.5624973478701449,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.17968242921227262,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.6083270962252059,0.6083270962252059,44.79130650975848
C,0.0,0.004520707967624508,0.001644903325428811,0.024462103261700893,0.0007669727235937015,0.0002066136062957657,0.0,0.06569493791379934,0.0690979590072513,0.0068243975976751145,0.0008164748868869772,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.06900853271422586,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.039530896488486386,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.005027683119358178,0.0002837967425968213
CDbw,432.3098390641964,51.36730461026512,46.83622323971357,6.051357323635335,1.770375146588788,2.3522040476620556,7.785425045738857,2.0863137350968777,1.985275085915271,1.7087659886735496,1.6901447830345289,2.489546528280191,2.489546528280191,2.489546528280191,1.8366822212431742,2.489546528280191,2.489546528280191,2.489546528280191,2.489546528280191,0.2713656828882542,2.489546528280191,2.489546528280191,2.489546528280191,2.489546528280191,2.489546528280191,2.489546528280191,2.489546528280191,2.489546528280191,2.489546528280191,2.489546528280191,2.489546528280191,2.489546528280191,170.9091291524272
VIASCKDE,0.44119668148162267,0.4411778939981212,0.5198070411978943,0.6776632123936037,0.6858365605715977,0.6431305845177115,0.5963347674166645,0.7198146779991464,0.7175437066573401,0.7066221505743651,0.6871025128264118,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7193384093973101,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.6512964576980096,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.7503350532850191,0.4433273916277063
COP,0.11045943691630786,0.13689199214743925,0.12231322175951367,0.20554308040327623,0.13321068337227154,0.125485131937169,0.10689463954868189,0.30750665533985205,0.2892856069886118,0.1508007770261212,0.13285071451637329,0.3576238737187483,0.3576238737187483,0.3576238737187483,0.29055681799608407,0.3576238737187483,0.3576238737187483,0.3576238737187483,0.3576238737187483,0.333169680928694,0.3576238737187483,0.3576238737187483,0.3576238737187483,0.3576238737187483,0.3576238737187483,0.3576238737187483,0.3576238737187483,0.3576238737187483,0.3576238737187483,0.3576238737187483,0.3576238737187483,0.3576238737187483,0.16538831684306352
Sym,8046.446918036877,0.34227163758777635,1.8887254515027612,0.07945575320359485,0.2058094591611891,0.2689123065857709,1.0823374274178006,0.043637328234610306,0.04095564783882855,0.1563342445242955,0.19778453930245854,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.04093996808389648,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.38018623259805845,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,0.06695813636093839,23.972112901547888
CS,0.009314204818754824,0.6879883067956856,0.23532558304999768,0.4091944542060736,0.34303512709117456,0.29562043654371944,0.18083449251667502,0.387848402295884,0.3890960936098977,0.3800398247877443,0.3455949307549542,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.39205386045847396,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.809428172850038,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.2739413117656956,0.13599228719229892
SF,0.6603227564092214,0.36807758120007894,0.5027732936413605,0.356288636384563,0.3795246693914186,0.39722692092918443,0.49842417859009813,0.356323764262801,0.3673481758053926,0.3646169488309666,0.37673431814383385,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.3663941580784431,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.5260747218459707,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.4244381510099925,0.5810694698556894
SD,29.37168993380157,51933.94948654665,48399.204187756484,873389.5737875196,484063.00763740944,383414.4158470939,5747.895576967182,2073605.3040096303,1629138.676980355,753211.5602644235,502173.3032226579,1980929.7487324332,1980929.7487324332,1980929.7487324332,1640865.9508775624,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,212796.8820671854,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,1980929.7487324332,15020.472523426073
SDbw,3.1114597219246307e-05,0.06134925369597658,0.07421221430174686,0.10400639302730044,0.06616216843424905,0.051490304926065,0.01021017146397648,0.12446296479791023,0.1408850855456286,0.09478029007436896,0.067959766984049,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.14443432218478514,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.9919540148406982,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.17529193025551243,0.07587852559034029
XB*,3.852296023722082e-05,1.6961386185590028,0.46102498565512096,3.04157223335867,0.06538764383251613,0.05644224607295249,0.02584000096795714,1.388246825314036,7.446929806822183,0.3102071336565055,0.074887833429213,0.1304478001005846,0.1304478001005846,0.1304478001005846,7.142584787351388,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.18873193377200417,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.1304478001005846,0.28315034562331154
S,0.9927842899205725,0.3991003489948204,0.751048935562088,0.6105568249367653,0.7700771216641829,0.7969757018587255,0.8726863842443635,0.509282743567215,0.49216799889228097,0.7232309976824689,0.7672796116678525,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.4917687750543854,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.5552810029522343,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.6530036549717388,0.7518804428744158
DB,0.008165952835787684,0.6526592551835337,0.38311980265077794,0.4975265729226078,0.29957112251294127,0.27308165077596236,0.17685061568745883,0.6884521566416397,0.9582445414728167,0.37325274236842443,0.3030938134979583,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.9489672805004745,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.6292785823754832,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.34877957357619516,0.28321697819149444
CH,107557.24039596476,4782.730006781948,8239.194737322516,1655.9023293008156,5407.959274991101,6181.260479900623,9010.93675637833,845.1834696717882,844.076378122231,3492.4122411596372,5332.147809847705,759.9337387040634,759.9337387040634,759.9337387040634,845.4766528743817,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,350.6475894316152,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,759.9337387040634,30462.944703867073
AD-S,0.9962612480263632,0.4743965455216746,0.7594719841551306,0.713644758641808,0.792501792056493,0.8579963512018492,0.9370355985176949,0.6296140051100373,0.6777305869188317,0.7113893328993316,0.7769299510538512,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.6747860814808057,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.3749072811717714,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8765665544441492,0.8186806552950866
AD-DB,0.007652312933006011,0.9058849808221525,0.6209999259753978,0.5300285062368618,0.41625889720885173,0.29521585436994646,0.1294696824859213,0.5002061017677727,0.45795620456569197,0.5995041357188268,0.45235878344654995,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.46364926405709195,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,1.26209359824682,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.20026634936452076,0.3598456553074213
AD-CH,658.8619220440813,220.62241948365846,290.45130049042,483.94213657670093,599.2430992176148,620.4433924319096,639.0719375080793,472.4175907434076,474.9519168559653,482.4300283180373,589.9824747197976,406.8279914028406,406.8279914028406,406.8279914028406,468.47298961368284,406.8279914028406,406.8279914028406,406.8279914028406,406.8279914028406,226.27538540066385,406.8279914028406,406.8279914028406,406.8279914028406,406.8279914028406,406.8279914028406,406.8279914028406,406.8279914028406,406.8279914028406,406.8279914028406,406.8279914028406,406.8279914028406,406.8279914028406,259.1912068860087
AD-idea,884053.0746460048,442450759.5058521,41905209166923.984,1761797253359.694,55135665118768.664,1930730748453452.8,2196798416293652.0,15220606712.147959,75680584552.25034,1013942012157.3445,20680427974388.332,10783611867.830221,10783611867.830221,10783611867.830221,58568437546.18227,10783611867.830221,10783611867.830221,10783611867.830221,10783611867.830221,4.179401428180154,10783611867.830221,10783611867.830221,10783611867.830221,10783611867.830221,10783611867.830221,10783611867.830221,10783611867.830221,10783611867.830221,10783611867.830221,10783611867.830221,10783611867.830221,10783611867.830221,571262560583752.0
