,labels_yeast_DBSCAN_params16,labels_yeast_DBSCAN_params21,labels_yeast_DBSCAN_params26,labels_yeast_DBSCAN_params27,labels_yeast_DBSCAN_params31,labels_yeast_DBSCAN_params32,labels_yeast_DBSCAN_params33,labels_yeast_DBSCAN_params36,labels_yeast_DBSCAN_params37,labels_yeast_DBSCAN_params38,labels_yeast_DBSCAN_params41,labels_yeast_DBSCAN_params46,labels_yeast_DBSCAN_params47,labels_yeast_DBSCAN_params51,labels_yeast_DBSCAN_params52
BARI_nn,0.10810810810810811,0.13328891462367234,0.18078549535907987,0.08315668318438825,0.1875029160436621,0.19282412972941784,0.025890897515071277,0.041554779877791825,0.0948678400947179,0.032220408232207676,0.011748958024841714,0.009748062797859919,-0.0017897561168194187,0.14051771290681653,0.04580742595729799
