,data1,data2,data3,data4,data5,data6,data7,fuzzyx,line,dense,parabolic,ring,ring_noisy,ring_outliers,zigzag,zigzag_noisy,zigzag_outliers,mk1,mk2,smile,x1,x2,x3,trajectories,aggregation,compound,jain,pathbased,spiral,r15,flame,d31,unbalance,s1,s2,s3,s4,a1,a2,a3,lsun,target,twodiamonds,wingnut
B,0.5105896629217869,0.5353846107073806,0.5673139144843707,-0.07093720536799253,0.23512837539957426,-0.6905211531061514,-0.7142429984118353,0.6555389998679081,-0.6207832944047595,-0.4962899459616487,-0.5599450896231424,-0.6373197703839749,-0.5817628772308978,0.051998368727779826,-0.3354272835719998,0.15588487836002324,-0.07891238002860039,0.263692460729097,-0.5096946824440747,0.15454806054174966,0.32040946932177544,0.1664525978490909,0.7588634310079695,0.6369863696344921,0.5520246941813862,0.15456229599206325,-0.467663479085469,0.04521601095665797,-0.3545943303468178,0.6716413997953424,-0.3524440889139,0.8815187700820917,0.4575883997353227,0.8016926765366524,0.8521628246542644,0.8844046858770418,0.8472776503339284,0.835551741062182,0.8845839592648702,0.895906613807926,-0.07738223160029009,0.3446611898867166,-0.20270108520440303,-0.47616805250559324
BH,0.20771827002852658,0.762328574035374,0.28266542008001294,0.44682861413103503,0.4840018782521341,-0.8325472411492257,-0.6469756441037255,0.5157685635144417,-0.5704934248056959,-0.13617463676085462,-0.5242387877532598,-0.5981762307723651,0.06672552311395029,-0.16475880918516952,0.1864151048236859,0.7468078966641216,0.45019180534210423,0.3566466860318025,-0.3549354044642044,0.5346881181509653,0.1637888813185378,0.46750726519360497,0.6899891060378253,0.6037134444784839,0.5789459628445753,0.3679814512983889,-0.3761469139580559,0.7213569731585799,-0.08013854671701612,0.791414192342556,-0.24787317692068372,0.8846938240763899,0.719775972984303,0.7347113623933471,0.7182044874563911,0.7222227916428083,0.7248960702760454,0.8770716129271562,0.8638199255758003,0.8557196169441992,0.2769629684677065,-0.14844421456558773,-0.5424823881481262,-0.20165735200421434
D,0.7723539064376875,-0.19283075181590634,0.6802338267233685,-0.5119763095945722,-0.31012273213881975,-0.6635267138800596,0.4887383093624416,0.6697595538388007,-0.7562633146494674,-0.3154174514026284,-0.3582883623704853,0.06516736802612895,-0.059451387291293574,-0.3447647320558752,-0.24855108427697117,-0.07586118509697941,-0.33944821706174005,0.374995550480376,-0.35557763332033104,0.08383889806589051,0.2546910102188937,-0.26934693935808585,0.14276734526300822,0.2412202708731051,0.24279250118669915,-0.15719380366496052,-0.13188630752811878,-0.24223757909858334,-0.6116314385093331,-0.16098623493909273,0.05813201729820328,-0.006334048955039776,-0.1883793504023956,0.261647916965736,-0.0843183556867762,0.06051781781976076,-0.03278897485210388,0.1137237365197462,0.010163251617650162,-0.05853834233940393,-0.17385008172303415,0.4198673904191792,-0.06695214556456115,-0.3529848882788808
H,0.8019735248361389,-0.02665860201372286,0.6914050429454478,-0.1820020010373218,0.13779682676938104,0.6066814607216113,-0.8743427054563342,-0.1532719942440632,-0.7740749995587933,0.40463422393179876,0.6519341981676501,-0.8735583388699634,-0.6321585444389928,-0.4021902296500038,-0.6425708135854222,-0.7622944051428063,-0.6228494780743602,0.38806706114398426,-0.4287981572352099,-0.04389177223368797,0.25269762028011006,-0.4350521933830621,-0.5608508612055564,0.6554858263411635,-0.21015902147954876,-0.5080792891379258,0.5657419541829649,-0.41862063791483056,-0.8175639703066542,-0.2824980885827935,0.41912889376157564,-0.20473183008519974,-0.046856360634639244,0.4639359201532356,-0.18662470811549753,0.09441482735844772,-0.0847349837347457,0.08266330183696996,0.18513266775717013,0.14713370847256615,-0.14105888907107111,0.3485374726273585,0.7019859047918469,0.388177076362684
DBCV,0.8338636923490077,0.2532495500368674,0.7634138586559492,0.2961726749235181,-0.2635548049609599,0.7121265765612745,0.8599269882562122,-0.48236078202478955,0.929534934211946,0.22622815909089775,0.002919441836547528,0.9579688714355822,0.4443952520836574,0.8247506438840045,0.8835413520838563,0.5096598749971957,0.7598936864664836,-0.10989454613186009,0.1727733976752258,0.4855545750456224,0.7478278155444301,-0.4526837508666341,-0.44856497209068485,0.5272772292508476,0.05225394450315627,0.15613302299720325,0.20962481293420232,0.14048984999055686,0.6038796560485592,0.04481597738858676,0.024446818918869524,0.05919750923299806,0.19051433570503948,0.2208851712809411,0.14833727736953878,-0.24061073666044824,-0.2854564709568327,0.054751718502140556,0.3415974438308104,0.2987375096130527,0.4679532634613393,0.5502893018427628,0.2602860964603184,0.31958426589186495
I,0.8733215584972314,0.8627054800155963,0.9036917143285672,0.1604780347370542,0.7206901394865988,-0.41040031692950335,-0.8481123103902068,0.474877555951297,-0.6253696824634256,0.5665444823035893,-0.08657025066079606,-0.6892135418426294,-0.6449331140946756,-0.4776426453724052,-0.06529955885824022,0.5110431645282426,0.11108388848960969,0.715669847240377,-0.5640676893686044,0.010190804720290526,0.7867315395747981,0.37745034132803884,0.6077988646786128,0.8498429532625501,0.3768537149011102,0.10638471360645395,-0.2793528151618621,0.2047386180384331,-0.6497218736832128,0.7390454516178796,-0.11522601534883635,0.6852075261722692,0.6776948561138288,0.770487144622161,0.7033650887872049,0.6070196832931292,0.431852656666006,0.5512151324787269,0.594408891344814,0.5040771492798091,0.041863776486390586,0.2687743215544685,0.4104283917927001,-0.1623032194560774
C,0.8968730155946673,0.8308311579071493,0.8116522361381284,-0.24113014838040747,0.7794529378522239,-0.6473361893823162,-0.722469990389409,0.8495754002626299,-0.6293459821454941,0.0759000091700404,-0.09439282582061044,-0.5160684067084986,-0.2640456171914812,-0.11845577213520385,-0.36794807308361616,0.2523936525488184,-0.27805145061985453,0.956810447861995,-0.1536026751919929,0.553086889902045,0.9554809633411363,-0.1575390221239134,0.8225645145519813,0.854662477542948,0.6656582369828055,0.1607426153662941,-0.23061709449336135,0.3184326285854545,-0.16145023513515755,0.4912064973927976,-0.03359245254882117,0.9407201085039462,0.6646932164660059,0.9503054653829639,0.9585686991040673,0.9401162818144637,0.9223649542011435,0.879579283188135,0.9139136300087004,0.9244847457222737,0.37145059749697046,-0.014817930322169628,0.25728544256961305,-0.30086185614691874
CDbw,0.36257426771817625,0.4426356737760631,-0.08961648620463009,0.20948569286476582,0.3768097462937803,-0.015140245985616196,0.5102018123767695,0.19991466781781958,0.28054972283470747,0.10983153257324915,-0.21796034795596533,0.004329515097398896,0.5939162862902873,0.7570375401555798,0.7594218961436398,0.7630762906167986,0.2775807419595682,0.07294481492467814,-0.2615810448173689,0.5271261156624404,0.2036925445994327,0.4281138420834819,0.5177997060925098,0.39886485903237306,0.23184266751461255,0.3702805507094039,-0.05607182134011272,0.6124068915001784,0.24371804456812832,-0.1365809111353759,-0.21033399515740422,0.5692339037328958,0.28936962637421915,0.3969539638719763,0.5147628489976968,0.31435361997223443,0.266264627685555,0.478491256274968,0.43408287406597773,0.46568834443843676,0.1545081701486432,0.39310145497182225,0.09929030708250666,-0.16794853206325605
VIASCKDE,0.15438736759128632,-0.22955254559194177,-0.0767121074905905,-0.22847082535530955,0.8697089136537508,0.9234334787664769,0.7088311496044369,0.5566235734336195,0.8868561757086508,0.5635352204171867,-0.25022716049251764,0.9622581629809218,0.7812840476696854,0.6023089608472422,0.871888273292472,0.6243800195881902,0.6840406329149163,0.41554008759086714,-0.057865783145806454,0.22755976562905236,0.8544141705336071,0.34265725738477637,0.799613355942093,0.2511447328030081,-0.14294951766290445,-0.11649774947154401,0.5760774718275697,0.25704813479100563,0.1665846145205318,-0.4235823629842208,0.1997097230719692,-0.0712403519408667,-0.18354962824274904,0.5789159838657476,0.6650377690443167,0.6727269875060913,0.5457840936906524,-0.1992615355536895,-0.2288364133992914,0.061598486776426965,-0.1934573484751899,0.017328921418655406,0.5909436391762719,0.12256159943618483
COP,0.8543997885795799,0.8597264228874383,0.8942116677530422,-0.058502292914029405,0.40108909575785284,-0.8371829666196037,-0.7571934205315164,0.7452889982953851,0.0659929644287415,0.22167227096492817,-0.440442006333007,-0.8231628222828962,-0.6367388155019388,-0.5558900227180429,0.35846778186466305,0.6143690290344214,0.48233978964576824,0.2564593725565855,-0.27040563206592727,0.6966175818750828,0.479802148115052,0.4414466068007255,0.8572879840550666,0.7007064599242033,0.6035128499913143,-0.0820979928964971,-0.2678237516933525,0.1909896940981963,-0.37008788299844936,0.931323411164491,-0.1426387198888068,0.9704000419242,0.7620714152439249,0.9262235206595919,0.9639286310528806,0.967930467770776,0.9704162157621073,0.9472673357994215,0.9770233918931581,0.9661543831401516,0.7125584535511009,-0.5174359649638591,-0.285155127177988,0.04905607808061325
Sym,0.9408530372717859,0.677591152452206,0.90572603775073,-0.10712719528644639,0.7989068230949095,-0.6972600190842603,-0.7293235648936752,0.7016279869151278,0.17398689727100355,0.21661327412280684,-0.5833933899763979,-0.6779947468367787,-0.5979837142546212,0.7445517051437704,0.5747256329819636,0.14933186681532207,0.48736491388581615,0.4567779462906284,-0.42546019167173094,0.03879613286811664,0.7637506517967447,0.386896061270151,0.8116310352501627,0.8405098800614167,0.7853602794927398,-0.0907262952914012,-0.40739818838964403,-0.2127019841395269,-0.5388695598695027,0.8009567441328929,-0.13208711650494948,0.8392782219698084,0.8385689238932712,0.8462714121519962,0.8182128083569584,0.8506123714854055,0.5746682111676199,0.8074382745191291,0.8389087302249363,0.7942257669732868,0.5493965943351815,0.3070884703705804,0.7248424527139722,-0.5126869153577078
CS,0.8645770456266828,0.23373608141737764,0.8383931973188011,-0.31364451094980095,0.22049395553209106,-0.4788811454252698,-0.7292334473134201,0.41640485698734914,-0.620752249415158,-0.2172900439800243,-0.4897341557930655,-0.6741391214076873,-0.6149297668486787,0.29990738802297856,-0.2371675897432038,-0.0018940266292751958,0.07130936065164191,0.4571889932796229,-0.473533415295158,0.31347707906491196,0.41527489567470893,-0.2551800808714227,0.3867247501758564,0.8190072799224801,0.4160776926403555,-0.22886755618542975,-0.3581818212601972,0.014700328975243844,-0.40914178979882987,-0.07186810377149801,-0.1990048273045368,0.10605638732223972,-0.04511259367552524,0.6833945258916571,0.36211700670177804,0.41613804571355795,0.24997132089459076,0.5197692595919607,0.6502551032827386,0.6468200520738862,-0.0066475039540683165,0.37182968060861515,-0.6036371670043715,-0.33433588597104447
SF,0.9334049956396594,0.4309902055948733,0.9212572064210175,-0.32566601353342206,0.11149640312695135,0.6646544367238354,-0.7256443158909741,0.14683073694352572,-0.6001514654154638,0.13466163828600414,0.07804749808371719,0.030889614700723933,-0.7678808263420586,0.1487498188915678,-0.3092751768047731,-0.7200708187344108,-0.2304245367878262,0.25836394853987343,-0.2923987568246942,-0.22928569043555705,0.48651434842900426,-0.2945559121272316,-0.21550786947842412,0.5473211564534005,-0.24027878492771726,-0.3193528524410329,-0.0013994837518923348,-0.5189652034893277,-0.8467444571190819,-0.31388426194940416,0.013907901019715256,-0.3422367079829035,0.3274296117120043,0.6258303228615579,0.19682385395494964,-0.366684157169594,-0.42863585472176974,-0.2648666769078377,-0.2948459307234306,-0.2438170802857817,-0.39992507687861273,0.017679755774607633,0.4166447517292415,-0.10714576960359168
SD,0.3162648891512003,0.7121044582237188,0.4141070221669026,0.05726453046459235,0.5771621070731043,-0.7607795983724183,-0.7019758611179013,0.46721696341719265,-0.5749724917112838,-0.44336473972503027,-0.7279925127806288,-0.6650192113688249,-0.5249418048063322,0.10630728506274754,0.06163188475499901,0.4023088029877453,0.22247445472452393,0.42335283085876024,-0.42953572360623704,0.5792517443770157,0.33550735965991807,0.22229344545623697,0.7552843892414486,0.6053076294096212,0.6250827794158447,0.18076503610959319,-0.24630897567097146,0.1140404688425977,-0.3085489621183776,0.7821261380508072,-0.3251047941801989,0.9405680350036506,0.5738810336755511,0.8288442638040737,0.8356153623964382,0.8022463318362321,0.6759936687414891,0.8804750599928621,0.9011366130823886,0.9171268273689486,0.14924917557689454,0.2506218400364268,-0.6263781292128009,-0.4520259445296025
SDbw,0.9421243368074599,0.7892144415350334,0.8097406940676077,-0.10471768495971082,0.3180157826375216,-0.764731113290322,-0.1566596134355774,0.5431461488169262,-0.672242974897561,0.0557385871459966,-0.6408840424674078,-0.5004499136335714,-0.5490646689876673,-0.13699350141989275,-0.03777345057883542,0.4650584767789237,0.06860091817327821,0.6392948321674563,-0.36075625160923314,0.6354682108775447,0.7896875449843388,0.1377427229107885,0.6908896132343728,0.7035938582639977,0.7129011432555992,0.1740911085877904,-0.27906400469531106,0.21327144724128852,-0.23441825501484773,0.7246411025644239,-0.2746860865412264,0.9472493051224555,0.5222642376743275,0.9028792229511915,0.8757732390091242,0.7942859448752764,0.7190471798240846,0.8858924700711521,0.9238581667415662,0.9390545977254114,0.25752515155103195,0.23763804429505075,-0.5237742851726009,-0.3859545463187155
XB*,0.8149221009381576,0.18430286988443645,0.6928794526490524,-0.2987712002140538,0.011844791602288154,0.3093808054586063,-0.8213624387073992,0.7944442203855975,-0.8624735346753943,-0.055921451881863406,0.07891638266540883,-0.7392542529823882,-0.6688455767199565,-0.35518499869112974,-0.5445176367269359,-0.27584886350842514,-0.5718836475335872,0.44297421574017004,-0.3373258785670341,-0.10863592762062554,0.3842254602444985,-0.21739811896513428,0.37715128561608724,0.6757978879221275,0.37768324956218363,-0.2895815045299222,-0.1743232204183214,-0.2618796921895756,-0.5239163128066384,-0.01721488823658262,0.2678483536108604,0.2267283438098076,-0.0690840783707111,0.5565042105141778,0.6031914502462122,0.7607576681710744,0.5774112799097468,0.3776848834627902,0.40335655299966255,0.547958138317598,-0.04277274040206542,-0.012822874226037019,0.5311831357785453,-0.2186365794265014
S,0.8951521786576866,0.6717663178566882,0.7499721913354116,-0.003747470572208345,0.4973902587196611,-0.1955380143541512,-0.778049014067945,0.885230234032138,-0.6970707431003017,0.4428542863560881,0.2547346520978494,-0.4129264319062089,-0.34433604033145904,-0.15216321361164373,-0.3896010936626549,0.14849254668509093,-0.27064550080365146,0.8172323591025197,-0.2238669307607747,0.13423823016036582,0.6594570675493825,-0.06638835298455134,0.6357919569487367,0.8986800433001072,0.3421451635800302,-0.09061882147143735,-0.009027115895167947,-0.10993200571162831,-0.4098672841516151,0.7761625182527144,0.31900558087929226,0.9130114415069465,0.6993750279877847,0.9393362789117862,0.9245946210942988,0.9232470072107738,0.9077846618504063,0.8400228441441508,0.9102898412863917,0.9037963316071906,0.15229318044192375,0.025246603292243906,0.6908875505972949,-0.0703425136066178
DB,0.842782958874768,0.17125513003517115,0.7567416812345644,-0.2943943622912934,0.06503673985739125,-0.5269813358697392,-0.7943323340793946,0.6727146521782406,-0.6234785060455476,-0.19395244963552602,-0.25538834761621587,-0.6923015267644999,-0.6249298203439457,-0.26019267546619895,-0.3647714946385841,-0.02053380614078286,-0.4189094682550732,0.39616540888123397,-0.38841637369741006,0.274186106203443,0.37998074135697496,-0.23685476545668274,0.4644241515699187,0.8890261081504353,0.29836285451930367,-0.26930338646386087,-0.42174779949662666,-0.14460272309845273,-0.45790958993718556,0.14263064188503233,-0.08304595132886028,0.6874431160320084,0.43240606053493297,0.7561898399359883,0.7340032806608127,0.6218493532298873,0.5372620425950316,0.7307911168547577,0.8663245451570265,0.8669130789142054,0.2885868197032393,0.14788744458201453,-0.032776904059106535,-0.3124558096674323
CH,0.9455849052453772,0.8764751504098057,0.9356163450304592,-0.10676530161728998,0.7873340827229421,-0.3038852702764949,-0.7944630036304687,0.8604524500464913,-0.6372383675901041,0.14233129196252153,0.10896781478566969,-0.6686585972576566,-0.30874994447340454,-0.16678750147632654,-0.392511833764596,0.18781332940733353,-0.29761603647553003,0.8303894494988988,-0.21366472283637847,0.16401843033969357,0.8392152652702554,0.2623829594495848,0.8595901676643634,0.8029844970113819,0.5105627766704557,-0.13117236489879985,-0.2412616392215284,-0.24206173734103478,-0.29364685149606257,0.8215193706285563,0.03699142285648295,0.9201995948281063,0.8001217994185226,0.9160060546695489,0.9416450473417055,0.9480476545895075,0.9289207165210589,0.8214278912708286,0.8950204576570356,0.878877257173382,0.16312256704165157,-0.2385169922191367,0.340986900864468,-0.24383276841646598
AD-S,0.8580687701689671,0.3287057156987509,0.7761268989535572,0.3281292787174969,-0.031984626717746885,0.6823631103010059,0.7598793484845431,0.010619155995401574,0.9434311892830508,0.6405532433800666,-0.19861668781106112,0.9257439794034186,0.33334331103511633,0.8211877203393699,0.7188573196853678,0.4861016116965735,0.6883178909154103,0.595208639546508,0.4886188588089995,0.39701434030950905,0.7620581881679364,-0.5507549444570771,0.30240101820117277,0.8526293083909052,-0.12153923969644309,0.019385662116766664,0.7301102276667687,0.02037610800502941,0.43947336816006954,0.0814002553167411,0.22246910353651672,0.19182420040793927,0.709709691796324,0.9647022765122416,0.885632666689653,0.5257842982487232,0.5011616215084156,0.08134307592006129,0.6569053529159864,0.8853681714284671,0.6718090519726803,0.5273844710260732,0.6855292391861797,0.7609264729637824
AD-DB,0.8023849976225329,0.04954237919529031,0.7333575461071908,-0.010297122217887655,-0.09636975828767466,0.7854393525073957,0.9322879031919007,0.07645052305818373,0.9205470153404028,0.018718921838212683,-0.3829622737302045,0.6842708037045289,-0.5946551432298263,0.656828012670988,0.2938349210138719,0.05583861893007078,0.5238248220359513,0.11133994049608208,0.4005416850949443,-0.01653754188221058,0.4718390321910227,0.0006829503207083028,0.40803232732193434,0.6705898317798582,-0.062304883364600216,-0.04270400814817442,0.09862482900318201,-0.3638450316200458,0.1276765007607948,-0.2950866134119698,0.002671412306671497,-0.030194904618736407,0.07621993270084433,0.7228147241204987,0.4384115029825492,0.014365385168542891,0.2636550497394663,0.1832643795155093,0.4171381882336383,0.6545909573824302,0.07402621371904024,0.8310619154553532,0.1557429263659766,0.4797451442634104
AD-CH,0.9662821932219162,0.706201697598955,0.9375920292220404,0.17079317710656763,0.2713196768560936,0.76816844794582,0.7173745369867035,0.02459019122990917,0.8491786001340268,0.7117885328687065,0.6491113291953817,0.9423958700849971,0.6616392491711148,0.514343627364606,0.25062671171810713,-0.5085735977530554,0.7982518704138888,0.3141089330221377,0.2769001237885337,0.18360014188997315,0.5152723878105395,0.011200002832957658,-0.18749954786744005,0.8893018374527392,0.013629081987560524,-0.2779110624082376,0.5216321638765118,-0.22898872741556733,0.29292947522136636,0.6294294105932684,0.571728341539082,-0.11180399979563674,0.7467576787974546,0.6482050695601818,0.008684582219242676,0.1343707325695355,0.02226490782974029,0.0015294049351679958,-0.05541003135478715,-0.0849095069559546,0.2607667651881449,0.06180541884234328,0.8863547208200996,0.3787764459483909
AD-idea,0.888054544349356,0.5569727938062562,0.8761653494922419,0.6637205693402719,0.6856872458716751,0.617158962781675,0.7645727913588162,0.11235791674634703,0.8326299957577988,0.5683887246192929,-0.1619218165147517,0.8602983590336087,0.6229284723686871,0.950183429548786,0.783301526541342,0.8278253381530292,0.6849048478931906,0.7799188799660521,0.19807246239667148,0.6310509409920504,0.917261092142738,0.2664946423181321,0.6544290755172889,0.8649096992063449,0.22780551477703312,0.2304500643977986,0.440361015085944,0.4637298350330716,0.43755508677263,0.8510240306757944,0.1340684448679291,0.8619489892965885,0.8891655152721148,0.8925886732060073,0.7761707427596416,0.6405423876878792,0.6581669168489904,0.8247565353927223,0.8739600574769402,0.9032931568286136,0.8087633968126582,0.7964841789792372,0.10862353515752982,0.7117473317944915
