,data1,data2,data3,data4,data5,data6,data7,fuzzyx,line,dense,parabolic,ring,ring_noisy,ring_outliers,zigzag,zigzag_noisy,zigzag_outliers,mk1,mk2,smile,x1,x2,x3,trajectories,aggregation,compound,jain,pathbased,spiral,r15,flame,d31,unbalance,s1,s2,s3,s4,a1,a2,a3,lsun,target,twodiamonds,wingnut
BH,0.24837813795076516,0.8041597944524603,0.317242766329172,0.4400541454600737,0.5399487639184308,-0.8326771393931692,-0.6391116459388366,0.6363647716072953,-0.5552243521285564,0.03506154913475173,-0.3509232508179344,-0.5697298080453443,-0.23536753372412733,-0.06656182369596864,0.2097292807717237,0.7647551639512712,0.4857700973392684,0.4465657668433209,0.122812884626954,0.6268624073795668,0.297665919704766,0.5474891386695638,0.8477015832849787,0.6337266537530045,0.5887262112110314,0.4906808282963902,-0.2115365934659255,0.7334042513363829,0.14970104944725426,0.8584005792020452,-0.19024125875704528,0.9554304820845799,0.7744568785748758,0.9189446822907038,0.929993868498323,0.9276988542527947,0.9441165295141684,0.9318707130661247,0.9426248007676484,0.9428288940835587,0.298842523501251,-0.4114770871545746,-0.4665943731968612,-0.02497578631238523
D,0.7723539064376875,-0.19283075181590634,0.6802338267233685,-0.4528593235224418,0.09965330526445929,-0.6656834900615841,0.5035331045234582,0.5756019794945267,-0.7793092986557262,0.1906422655663796,-0.4014319724677983,0.08972944053369981,0.2673213856991587,-0.2623978913625399,-0.13866597293784674,0.14048511392294302,-0.2480822488254989,0.6335250368841785,-0.4319715681299953,0.18704565954217622,0.5210151661957393,-0.2795597476773063,-0.035404118441760585,0.24202597538015305,0.16992900795916435,-0.14720806238702366,0.19071324151979743,0.05319367826403733,-0.3728199889192787,-0.05169610467604397,0.1365848296304078,0.011621874801214566,-0.012802268384899094,0.2495358111396711,-0.006679980865402023,0.0956267948343449,0.0161007576503901,-0.03013572805878134,-0.06069869160171007,-0.03739842786277161,0.05071271216964049,0.5904633451217614,0.06456064498317499,0.10062915888225246
H,0.8079137278974137,0.027537668368780945,0.6994742807626733,-0.18060370525735295,0.40447584156218014,0.6128931583431159,-0.8419147175908545,-0.32131198007298734,-0.7436901362366871,0.6778676335884317,0.4594242432043627,-0.8134815435443465,-0.7606289848360107,-0.49547134903701967,-0.27299060083639043,-0.4669918626064368,-0.45701062369145173,0.5284093874823228,-0.5597119718533938,-0.0013484482309167765,0.44308315053720004,-0.2185960832789831,-0.42695107399500903,0.6125745330602598,-0.21508860711336908,-0.4259477867876305,0.5132683510521939,-0.09171831507919637,-0.5326803926709152,-0.19207712055849274,0.6223881669981746,-0.37772444750685086,0.10194955446870611,0.17306486339982657,-0.29305284205932963,-0.2539368733747497,-0.3611848554782277,-0.22804437628729796,-0.2351200546916014,-0.29320223457980166,0.027798551375394113,-0.19299976250804607,0.710695454700943,0.48327176167005975
DBCV,0.8307898557333556,0.25497425293093057,0.7654308814347285,0.3377590215372712,-0.17795316092833136,0.7010653024146934,0.8492487868295908,-0.29182986599795496,0.9263368319317181,0.47572605005813356,0.22718877293776135,0.9508836091345415,0.4553707436459376,0.8404920331201986,0.8736721883762635,0.5010781393688898,0.7813668779091049,0.07803929693307964,0.6464949544224903,0.582169996094762,0.778135878762825,-0.3497223565841081,-0.26137291679616814,0.5267342561628447,0.07960470262877503,-0.05605526329330981,0.26978917207028486,0.17541871482641877,0.7990820261965014,0.03550144916179287,0.4145611761862844,0.16308374004336823,0.22364985248442676,0.4046252398247898,0.39783120036331365,0.036215650716950334,-0.008114496874310538,0.1449358380360315,0.43396414873288536,0.366051586280333,0.47728908077006477,0.7988751020605639,0.562400802958804,0.4814196246368772
I,0.9122492685888846,0.8969603121996312,0.9270887281482796,0.2713206150259564,0.8249556756691165,-0.4136327059090045,-0.8465855692841715,0.5982040676177534,-0.6425098483871294,0.7886408293533327,0.2701640200471654,-0.6933852607604781,-0.6366248474700056,-0.4183903178299351,-0.042097608609311284,0.5581619954883122,0.15966381244749955,0.7913090306004698,-0.5053338931828407,0.03969033193037993,0.8690181208911807,0.4747817281213042,0.7261875805039838,0.8892441754937892,0.3973007644054318,-0.20023963174456708,-0.19460973663913947,0.12961065573802366,-0.6469403307826086,0.8294326226547445,0.10647851940146798,0.761571658924558,0.6724084114764702,0.9268284240906213,0.8913163798458712,0.6757509434073294,0.5075486595814931,0.3744731374227035,0.613714756699949,0.23153050704153555,0.2417508930268367,-0.16121514237614015,0.737625381488388,0.12097662902057446
C,0.887730636981047,0.8228707054599588,0.8056197145118993,-0.12154598279196172,0.7879095512216775,-0.6967768780917561,-0.7066624975764458,0.7461522899962301,-0.6114969866932957,0.2722744580527457,-0.31286498271237534,-0.5176063973453277,-0.2661769071805938,-0.10018271490542655,-0.008923468054616352,0.6431206637085625,-0.10045548040555645,0.9018252695352313,-0.24484145175096247,0.543592622659156,0.9304579858095364,-0.0062263464394381315,0.8390675946362022,0.7943587698004065,0.6411399472090176,0.15511535744183597,-0.2863907908307837,0.8347317338116554,-0.22375100157277064,0.5676191040033877,-0.20975354861088918,0.9685403125811507,0.6680502065647895,0.9670247006393375,0.9665144838661014,0.951424588993373,0.9453287427360847,0.9100664409863101,0.937254429607162,0.9497915694813309,0.29914440733025854,-0.346293717546856,-0.060540699385640336,-0.036127245804018125
CDbw,0.32550553339281746,0.418402135742808,-0.06653091940053713,0.33876090278048393,0.29523345141773066,-0.009679289352661139,0.5177756874403411,0.2611143797826768,0.2787293780398864,0.30816976337016977,0.061443650245091345,0.025233764615369216,0.7041157697323149,0.6442869738950885,0.8294208779398254,0.7925817652036206,0.36218414464547316,0.3134032944273714,0.2576521554543819,0.6259364147996598,0.24636050901547424,0.5171006794715008,0.5091353103741041,0.3970363362205279,0.24743245868169367,0.4100107205142615,0.01371150660981755,0.5647490366718153,0.5166627706020858,-0.12875678122511666,0.15411544531493168,0.5722156341855648,0.4881685606344721,0.5188763921197418,0.7083527026953527,0.4257805055709616,0.30190635428126994,0.5744546664307075,0.4852793267051386,0.4381786842911316,0.4115079094882033,0.0055117191798146154,0.07152984022174529,-0.20390118153128176
VIASCKDE,0.11524600775211705,-0.24509149219380055,-0.10845556141294711,-0.14380544196100575,0.8613909285500301,0.9228603229349653,0.7021702783281314,0.43128931849293817,0.8707478674698872,0.708865713758768,-0.36376466425866866,0.9331879192272757,0.8212509664437628,0.5272458442996194,0.8765011031266765,0.9060602047857158,0.687098108960267,0.6537259481610179,0.3177319490473062,0.38365513148654495,0.7784270696294275,0.3672071103347453,0.7349831359936765,0.2387288822822872,-0.08916848799613956,-0.1785420555060812,0.6259002068434623,0.4157647258246697,0.6467189776209206,-0.46303296170422487,0.7615789787496561,-0.4220625485725542,-0.2529702522600606,0.2838012441133313,0.5834090352510796,0.5997573900630089,0.36127145660656024,-0.3930006856112369,-0.3305341718960653,-0.3354032484410213,0.29402277257867,0.004816504875868369,0.811289071551581,0.6772019576695263
COP,0.8297108380087576,0.8210808734495527,0.8995107345598152,0.2180602514397907,0.6081983585733668,-0.8507164564091292,-0.7267428893369523,0.6873790775986499,0.04421970085334508,0.2798317413168887,-0.4753022417422179,-0.7791274058731492,-0.6184557597699135,-0.5012022723993045,0.3875020779367893,0.7101663196096987,0.8200742063601943,-0.04804950336067321,-0.4101930643811599,0.7050383184991603,0.40011154471786775,0.41525539725449817,0.7979880425388829,0.659675437192066,0.5494124373762259,0.10240814136869353,-0.31763108163176673,0.3194920023821323,-0.30698634411266223,0.9217422499733299,-0.36078466028618783,0.9598989269135968,0.7403530213310155,0.8836810204026921,0.9441487401011555,0.9561852511918958,0.9648105913186686,0.932481282245781,0.9546392954857279,0.9521170165880228,0.7670830918799082,-0.8810942590686816,-0.5170424083328501,0.4593246306913531
Sym,0.9255964786725472,0.7759996972072466,0.9020239107140594,0.28129287536020436,0.8641798872331132,-0.7310037516257223,-0.68329593418851,0.5857726249998614,0.1708973635277863,0.7290018595598493,-0.7354289405096236,-0.6534314976118437,-0.5880458695120647,0.4429325083645606,0.6288684751868823,0.5950893947754349,0.595727175823889,0.5233552257862233,-0.3931181787474693,0.06624104619779234,0.8947210198786649,0.4702855804867575,0.5496331249413614,0.779021589824655,0.7829680237338,0.017534727061978995,-0.35189255307722395,0.37129787334796677,-0.3793700257176769,0.8224018091670693,-0.09634409737316582,0.8816004347333696,0.8783982370943977,0.8665236383408765,0.8039534171191922,0.8451371395129561,0.4726726402167594,0.809353272780464,0.8370444787160434,0.7458235345216611,0.6814378878016712,-0.12326120935450223,0.7425440825066221,-0.06925626546683762
CS,0.8759371645191145,0.4413235614615223,0.8350091577785739,-0.25865331112794576,0.5765682343704247,-0.4926448328874621,-0.700732336973154,0.10930367567099564,-0.6123446372733309,0.46756802715515655,-0.1746017270955003,-0.6519928714444918,-0.5923775876144545,0.2573109549041463,0.06263290153486795,0.3334966161066011,0.25437723421308117,0.7159119571948348,-0.2944722774977527,0.554316645328148,0.6291068468970207,-0.28039525625330386,0.12923737795237797,0.8284688567485018,0.4490009383155471,-0.1575034171049154,0.2783182136700451,0.5124692967943275,-0.26446925775137975,-0.039043356775216954,-0.1714763974931135,0.14286627820821038,0.12831776634097566,0.7389818319693028,0.41407530888216865,0.2165827524687107,-0.1310939968058196,0.46573407062067845,0.6030015833563932,0.6509021300467057,0.14432131518364313,-0.08527781778871124,-0.484849161335192,0.15466598776622473
SF,0.9526287288971172,0.7100937746233893,0.9216688812550619,-0.0464242984805601,0.49890945536813,0.6350384849669917,-0.7026509280958269,-0.6410632772195425,-0.5858866466980166,0.8013224787512943,0.5317326017437065,0.048391492689949356,-0.11117788136845079,0.277912115163757,0.07260055059639885,-0.41761643621874645,0.23087767053058733,0.4963193221259503,-0.30497817171359753,0.033598178360613656,0.6895835658082797,-0.14103457501033875,-0.4672725179570101,0.5349747301178747,-0.30166083323671083,-0.27139637860560717,0.5099533720883953,-0.18528399727215783,-0.40241967951799584,-0.25475033016213194,0.536344551317409,-0.37423583745707834,0.6139591156463695,0.4244728528206803,-0.1432013437684414,-0.19513293913338164,-0.23747890962409865,-0.3113027460584124,-0.32744965406950577,-0.29018286628270323,-0.41033465685753123,0.563016173052424,0.5946187078191502,0.48097817357199746
SD,0.267190326417695,0.7782245378863448,0.390763142266531,0.462462938168535,0.6530905303568513,-0.7604409174630772,-0.6889552309681931,0.48525694842457245,-0.5547190494640667,0.14415942898289183,-0.3546481736740578,-0.6351709066665941,0.3401712110977688,0.17234771621100795,0.3436684183854856,0.6691904335261248,0.5299979835967442,0.530219532490459,-0.0022634012749315293,0.7079005028791254,0.3372609949201059,0.35620029964005323,0.7751982208102353,0.6346702396215963,0.6489831806733836,0.46337688455717096,-0.33958133073797975,0.5923030559315617,-0.1884851107567142,0.8234252363630246,-0.30885133321108266,0.941298476918237,0.6974764510520117,0.8843496847222304,0.8859137255397952,0.8701253504548682,0.8026236285618138,0.8965506283115037,0.9113027227975478,0.9067602177407017,0.24461592326415743,0.4812366372118475,-0.3881230525875536,-0.14524796067564202
SDbw,0.9501473810508401,0.8864363715260744,0.8300153719419863,-0.07925489466301996,0.6136078674950429,-0.7650453550380241,-0.14742385227407498,0.48115987823861145,-0.6708203771609692,0.481564154444258,-0.3358289084456257,-0.4816775944942827,-0.49844076374623003,-0.1400802682614609,0.17683219544738954,0.7164592829492012,0.2368483935567961,0.865740808442595,0.09741332458877466,0.7160398500128957,0.8396652649094176,0.17775548684532244,0.6199720902881412,0.6959834532671416,0.7509385050993397,0.4793828890145623,-0.13419591302436465,0.7094944369551982,-0.25418627273346667,0.7787693079976963,-0.29770406062642474,0.9219495632731671,0.5723099836386155,0.9422532338636033,0.9108108520516324,0.8529627740379429,0.8246440290150739,0.9033359738199609,0.92377988763305,0.9081953579479732,0.22356911453380102,-0.20207982113205344,-0.5933181960557564,-0.27945702238339487
XB*,0.8292752036152203,0.45773467306731,0.7090596630417119,-0.25656503170260964,0.42670524339698285,0.2956262965298466,-0.7996655971972447,0.6645456721759243,-0.8857163539651536,0.7186671948230053,0.395044865350118,-0.7183448886793404,-0.6587984773936448,-0.35806931430310723,-0.2434779032108736,-0.019249003578825523,-0.40184722978005744,0.6803224157134433,-0.6351662874676478,-0.11331188401339858,0.5990380375821038,-0.36243595584111765,0.10403104954693453,0.6815026878146686,0.38458036143469415,-0.2571125176320438,0.31662430986017726,0.11878498543650336,-0.39584701498970926,0.15013194139036695,0.21697302571948124,0.20312009757740115,0.0457496715871931,0.5263183086040097,0.29273462762565355,0.26115544590611167,0.2908597623886526,0.11676032964353675,0.13497641635031699,0.18474557369897718,0.17135213547510497,-0.37213512131830656,0.7005737001013159,0.3519045561316192
S,0.8859987496868782,0.7396323905087387,0.7432284100051536,0.10023829844029504,0.5053518633864778,-0.24088827156912,-0.7721601550162474,0.8118318858104027,-0.6903888839536113,0.7836101075769831,0.3235695263349237,-0.4086733471922105,-0.30280871980369334,-0.17368371337203628,-0.04238712957341602,0.5013333013707424,-0.0964880440038892,0.6982322237931577,-0.45252006669161876,0.2850505895525622,0.6636596325940989,0.0489005281398007,0.48431941563223013,0.8784518720508159,0.3083786598894524,-0.2774350179664742,0.08851671633721966,0.2984797723534572,-0.4194200193187986,0.7717444928645645,0.5201543983065133,0.9020728111549096,0.6944774557743916,0.9428581119033727,0.9049997686581167,0.8279540131554668,0.9154504155359229,0.7773333821299386,0.8831177100157164,0.8742591207849674,0.29879516554088326,-0.2541946214669723,0.7229511772712208,0.33468197656013227
DB,0.8603650968482799,0.43620855300189454,0.7739853423718474,-0.2589005248901964,0.49665184233908266,-0.581382392297905,-0.7420331452948927,0.37157499843672714,-0.6286169051250579,0.6508683127826074,0.02279719151460692,-0.6455676134092208,-0.5968488403041677,-0.18785712881680755,0.0008370950400458225,0.43307944324693454,-0.21056559282745071,0.6541137220423726,-0.3036479308220023,0.6346414672807301,0.5993330076527889,-0.2552321785134968,0.18391208907462794,0.9048162302404348,0.3273612492539271,-0.21071773715121475,0.2290675435577702,0.41606270551045,-0.3001952100936033,0.3141492672754001,-0.041882904240133356,0.7204992299774831,0.6947101334676484,0.8196253670136752,0.7036724831231698,0.5164943765372629,0.28400915462192844,0.7242508051149872,0.8011256019637037,0.7767130680710802,0.3735310846474604,-0.2502946491924105,-0.18390740427512864,0.19281974687121567
CH,0.9298996727114007,0.8793255249380372,0.918671305252858,-0.042520937247350295,0.8234701320259822,-0.3513139625100314,-0.7671755312855775,0.7602516480967106,-0.6505911174499102,0.6915907551345594,-0.10609797435780632,-0.6287883197550738,-0.30230771551870333,-0.17843658400181675,-0.04688364797333519,0.5827615207585439,-0.11979155984985033,0.8745259594372535,-0.571009884257095,0.08333746975273827,0.895068932147389,0.32965954242590834,0.8489682547277217,0.7600310655997407,0.4636264064323232,0.011546506579446381,-0.2966268505136876,0.10959837445520136,-0.5478568513195033,0.8420400252096899,-0.236182431637646,0.9408805482830525,0.8049054475341137,0.9376652248048145,0.9411135696367521,0.9383067664190323,0.9340564276623992,0.8667096046019843,0.8928758152130267,0.8950857122118283,0.26380728833559186,-0.5259993405350654,0.16682873647518345,0.10854707003952545
AD-S,0.8513616883148818,0.3312964451867719,0.7725970511751902,0.3651170633199452,-0.06674703649192387,0.6699887187055025,0.7806921632512631,-0.2799520324953574,0.9516768178925533,0.7739309533424228,0.0960674583773345,0.9243903561372014,0.35648856328745937,0.8089541680136467,0.7657270702233602,0.48157179609414386,0.7609406248601306,0.6715525439305792,0.647786207686807,0.5116632305145701,0.7306080022493697,-0.36668150123780174,0.11818709990081686,0.8444177714514146,-0.14842819537842972,-0.0907330420842107,0.6881323765893074,0.40003826034111656,0.6249786148499809,0.05736101665561927,0.552714845851918,0.12343237786132272,0.7209688711739006,0.9119993158102404,0.46375505197071804,0.11696101042075391,0.06934537938937665,0.0863145427092705,0.43753892613800793,0.8082336733814338,0.561799667480338,0.7668639839334962,0.5510076245534515,0.8424321670779433
AD-DB,0.8200936165010457,0.21423713461664917,0.7495591317645606,0.1700157073582778,-0.08552948406241544,0.779133603872899,0.9251053856481924,-0.48880160049551136,0.9165654298486253,0.6860761144767079,0.1596537810025539,0.6805396513802483,0.10568140228182936,0.6604287383809505,0.4949996594296904,0.15588566619443966,0.694096778330804,0.3057771638082012,0.5451576355548948,0.2500177487861648,0.48593826072723534,-0.005040756036918388,0.05676822980417809,0.6920423005359551,-0.04430039417245166,-0.13843847209798904,0.4255676706987986,0.05337897909632348,0.590299908803068,-0.2365631026328269,0.3702370620361797,-0.11657955170371595,0.2836797001471722,0.6630630458152261,0.0028421465971240085,-0.14571891973080633,-0.05333958679064454,-0.015697777204660517,-0.05400500114378469,0.5383091927242861,0.35328026905097887,0.8096599208120643,0.34434709413538944,0.7651315906323771
AD-CH,0.9574037670241347,0.7721391922831281,0.9450423060535381,0.2379310811394254,0.4828644795936236,0.7626642762461839,0.7253380111820662,-0.15745285298241032,0.8401750309273678,0.7418291641592405,0.7874063872590981,0.9131127740696724,0.8503340183079383,0.4334942047661773,0.3768166774900904,-0.2740306051789712,0.857661080960659,0.31880493526234177,-0.06322648942444475,0.3190114558743141,0.42157812632777997,0.05428514758848022,-0.35736024199000516,0.8835544103352522,0.02879914932169624,-0.3386941320347884,0.3015021081154106,-0.012958675356248207,0.3809924461403764,0.6702578667305087,0.7365042908383069,-0.15846814494882167,0.7714508060353337,0.394162497187875,-0.0037512985519046237,0.11295205857722072,0.10743015817064554,-0.04468455474512296,-0.09736607958966917,-0.14550397902348347,0.2467564338119279,0.41134067471863106,0.8960974071571582,0.4447911754693302
AD-idea,0.8813600054227548,0.6183251841720055,0.8561030065258587,0.6705620183647214,0.6468023405382884,0.607441941301845,0.7565090664178128,0.0710550883831249,0.8261735145123699,0.6239732860847095,0.25019649984552167,0.8380469435492409,0.6694484254201372,0.9549235600373172,0.8217072977077463,0.818169297584288,0.6866837668134033,0.7967140261277026,0.6166571299763838,0.7168230612561595,0.8340672994046537,0.27997168400968453,0.5705141634747202,0.8424621540543736,0.23059259344556826,0.0968732223962118,0.4302580383194403,0.6819017863595039,0.6308307699845052,0.8249826426493111,0.5307175057286116,0.852318407136183,0.8634517717493002,0.913714479642605,0.8389762781516225,0.7720393782576191,0.7722286636938122,0.8547971642625648,0.854263711928697,0.8879053283151034,0.8032993795653943,0.481236535378459,0.26580384924147055,0.7130282833946455
