,ecoli,glass,ionosphere,sonar,wdbc,wine
cSIL,-0.30977443609022554,-0.5259593679458239,-0.6432347367892264,-0.6842105263157895,-0.8596491228070177,-0.7796612286469335
GD43,0.5374485924894334,-0.4472892834391065,-0.8260118204670394,-0.649122807017544,-0.6912280701754386,-0.0958702064896755
GD53,0.45242817739205954,0.3797280349349127,-0.14313125339290264,0.3444645038543399,0.20386674717909906,0.3874201319447732
PS,0.34285714285714286,-0.3407296216889847,0.29577464788732394,0.6210526315789474,0.5929824561403508,0.8769346522588383
rCIP,0.20751879699248119,0.5605718585402557,0.9701245210591611,0.6070175438596492,0.6701754385964913,0.7398675553511543
WB,-0.4631578947368421,-0.528969149736644,-0.9701245210591611,-0.6350877192982456,-0.9298245614035088,-0.8607224149901874
XB,-0.7984962406015037,0.24003009781790816,0.8295267643839205,0.4526315789473685,0.43157894736842106,0.3507738609035353
SSE,-0.31127819548872177,-0.6162528216704288,-0.9490348575578751,-0.649122807017544,-0.7614035087719299,-0.7988211454189754
RS,-0.3383458646616541,-0.49586155003762217,-0.6326899050385834,-0.5649122807017544,-0.33333333333333337,-0.8194549019427126
DH,0.38195488721804516,0.5016924010299179,0.569420914534725,0.4456140350877193,0.8596491228070177,0.7693443503850648
B,-0.5774436090225563,-0.25347876933595553,0.8541313718020874,0.3684210526315789,0.8385964912280702,0.5600591056443001
BH,-0.3609022556390977,-0.6644093303235514,-0.745168110378776,-0.2,-0.4456140350877193,-0.5512160671341269
D,0.016616484822531755,-0.5464810323063548,-0.8857658670540167,-0.5157894736842106,-0.6982456140350878,-0.7428152348545454
H,0.28721804511278193,0.5605718585402557,0.8576463157189685,0.5859649122807018,0.7614035087719299,0.8017688249223665
DBCV,-0.49624060150375937,-0.7200902934537244,-0.8787359792202546,-0.3263157894736842,-0.8931712471313916,-0.7699115044247785
I,0.7563909774436091,0.023325808878856283,-0.9138854183890649,-0.45964912280701764,-0.6421052631578947,-0.20191604598228713
C,0.03458646616541353,-0.23250564334085777,0.4077334943581981,0.5929824561403508,0.5157894736842106,-0.8990422485342712
VIASCKDE,0.3,-0.6668859288553501,0.942857142857143,0.5217939320872036,0.654437310920522,-0.28571428571428575
COP,-0.46917293233082696,-0.601203912716328,-0.6221450732879402,-0.29824561403508776,-0.30526315789473685,-0.38909369444761904
Sym,0.8345864661654135,0.6794582392776524,-0.8787359792202546,-0.4736842105263159,-0.5157894736842106,0.19159916772041846
CS,0.30977443609022554,0.512415349887133,0.6854140637917986,0.41754385964912283,0.8456140350877194,0.8430363379698411
SF,-0.3293233082706767,-0.548532731376975,-0.6467496807061074,-0.5578947368421053,-0.3403508771929825,-0.6602802087595959
SD,0.49022556390977434,0.47930775018811134,0.562391026700963,0.5298245614035089,0.08070175438596491,0.7678705106333693
SDbw,0.40350877192982454,0.6457960644007156,0.6055074185152495,1.0,0.6144578313253012,0.7932560065119302
XB*,-0.3673318111132262,0.5090362888970303,0.8435865400514445,0.6140350877192983,0.5508771929824562,0.5044247787610618
S,0.5518796992481202,0.2580887885628292,-0.8014072130488722,-0.5859649122807018,-0.7894736842105264,0.5689021441544733
DB,0.29323308270676685,0.5665914221218961,0.8189819326332775,0.40350877192982465,0.8385964912280702,0.7634489913782827
CH,0.5037593984962406,0.5349887133182843,0.8892808109708977,0.43859649122807015,0.9157894736842105,0.7929257864121934
AD-S,-0.31879699248120297,-0.5635816403310759,-0.8330417083008015,-0.6701754385964913,-0.7333333333333334,-0.7899781069088022
AD-DB,0.34736842105263155,0.5425131677953348,0.9157951110983675,0.3964912280701755,0.8105263157894738,0.7840827479020203
AD-CH,0.7338345864661654,0.6779533483822422,0.8892808109708977,0.3964912280701755,0.9719298245614036,0.6602802087595959
AD-idea,-0.013533834586466165,0.03386004514672686,-0.2952552890180056,-0.12280701754385967,-0.5859649122807018,0.4333088869984848
