,data1,data2,data3,data4,data5,data6,data7,fuzzyx,line,dense,parabolic,ring,ring_noisy,ring_outliers,zigzag,zigzag_noisy,zigzag_outliers,mk1,mk2,smile,x1,x2,x3,trajectories,aggregation,compound,jain,pathbased,spiral,r15,flame,d31,unbalance,s1,s2,s3,s4,a1,a2,a3,lsun,target,twodiamonds,wingnut
B,0.4827133176526708,0.8267208856579984,0.5560956559972828,0.1414532307121266,0.6454352905801757,-0.73093802647435,-0.8223376254214477,0.45663850801968286,-0.6569449206590245,0.10490959497975509,-0.3672544589561951,-0.6483480298568762,-0.5935554228141702,-0.30926686876385967,-0.12654274010503036,0.45449490392559083,0.048144581766195065,0.6419333845209614,-0.07763936718438114,0.18936826961537398,0.5023261843271243,0.20486803304052784,0.7443114126453274,0.618835345646639,-0.001038657941190908,-0.10520444558367398,-0.17326736893831388,0.4880892874985884,-0.3622262575716906,0.8524396598188809,-0.5545671350010661,0.9561953496264559,0.8034129262031997,0.9232259304258786,0.9309725063437576,0.9141297999186712,0.8914663557610102,0.920714134030803,0.9455994635864988,0.9415945397250416,-0.06661879525189957,-0.507367686176342,-0.434533879343886,0.09234096206680034
BH,0.24403112635696186,0.7921611946617697,0.30283076963714917,0.2247860465405947,0.5142540563385324,-0.8190023626395416,-0.7880993510940454,0.5708149968711644,-0.6083700302811219,-0.028645634896284328,-0.3403341135387232,-0.6056799846753628,-0.2661185846236947,-0.4747695225248563,0.027103610023217296,0.5710165574632844,0.3173736063938828,0.4039743875294926,0.09625993262339488,0.25839782883718376,0.19427978397781862,0.4723974199075964,0.7552918186514055,0.5957379133284,-0.09391000478450948,-0.36986817044394144,-0.362295920429908,0.43091885314645323,-0.03798523450276737,0.8451907570891991,-0.30486309702023784,0.9600030939837509,0.8413139628862237,0.926205985027034,0.9254160480315545,0.9202963845101962,0.9394873915068954,0.9294642468920005,0.9420021498331189,0.937354519544284,0.02829290684601279,-0.40801538090719813,-0.44793148146863315,0.14423714581094865
D,0.7839743130691609,-0.19121357582251783,0.6987800906775439,-0.2368462577684829,0.12702071167676182,-0.679368009412972,0.41709965734935533,0.44562607370052865,-0.780493701866988,0.11479221146761065,-0.40532652678078784,0.0803364741409163,0.2370758089478679,-0.12404674234090829,-0.1505255973750992,0.15774931566457645,-0.3180642569140737,0.6339366546494765,-0.51040844272307,0.21793284805656415,0.5662319372664001,-0.36033869539284946,0.03154218474928272,0.25658130112709,0.24474820553686757,0.3874984266974037,0.1928978932446561,0.22673366685814597,-0.5044413101339259,-0.06022180770096958,0.09695827432617127,0.010908332794593642,-0.08879659553751325,0.2503299279743631,-0.005818690489871818,0.10681269638550651,0.05475097287296448,-0.020500595195252113,-0.06168614320341235,-0.057135814567801355,-0.09418690630959793,0.2962032115830795,0.08249065581978361,0.2282090633941277
H,0.8227565498494508,0.015963704966471166,0.7198347620160895,-0.00022968931798883182,0.44653898981565854,0.5839122521478869,-0.7946116132702552,-0.41133245247372685,-0.7169060494254863,0.6703254835261336,0.4577764883121383,-0.8360794769183555,-0.793536780623443,-0.47069022499865043,-0.16797386742711193,-0.24203946830265846,-0.36636110205453376,0.5334766353449742,-0.6454674502997729,0.20182756609696276,0.5280076660914993,-0.26420349900180484,-0.3865946262137023,0.6352492058505316,0.43677432099583563,0.4858015119766358,0.3270592472289898,0.30306712320547935,-0.5336810613202227,-0.20607273499188952,0.6042091965669752,-0.38152769167423584,0.0204814288360197,0.17919172510477882,-0.2797814558664341,-0.24305151737083597,-0.3331569329485681,-0.21045943083079954,-0.25041327481198294,-0.32250161624716733,-0.0841091616434345,-0.40749301219961176,0.6957419982214722,0.3683974170082759
DBCV,0.8460479784727137,0.2469165876033433,0.7837973163129841,0.5286252014247012,-0.09923395644002557,0.7340150638899313,0.7597041586080826,-0.3178815714681611,0.882434288512726,0.4649107683076821,0.24165778670289909,0.9336196004465528,0.43492189334986586,0.8237198194487453,0.8520495544868102,0.6043375870243124,0.8009166615121773,0.11509776395661851,0.7129072752536346,0.7184137326702404,0.7806033016261853,-0.44547303214966816,-0.2407038599648168,0.5347370312262001,0.2960088873366357,0.7768906316991264,0.07142647065549208,0.40215266261638977,0.8528712601538999,0.016244281660523812,0.40018464781587326,0.13019927804493067,0.2346310152131161,0.42960443713034185,0.4022482562400852,0.04032238869297458,-0.011469883768684248,0.13803437840985655,0.43119486512507654,0.3600739572789851,0.5306396487045419,0.682574148154263,0.5742860024286607,0.45966296460283457
I,0.9170994760625375,0.9145672628352435,0.9280305433266869,0.16466869571231776,0.9034377950853086,-0.4125530899979077,-0.898048292976376,0.40914831038867966,-0.6316138018322746,0.8827016243438881,0.2667603813912385,-0.6987948270591879,-0.6504387004819835,-0.4607089659300933,-0.16426813489339565,0.4223719072163137,0.15859301313842794,0.7638854258356731,-0.60002674443404,-0.20902350891191296,0.8646447269783802,0.5547778181721039,0.7212565532017023,0.8642498266756484,0.44179360170014076,0.31573920070071315,-0.1277568689080151,0.3998488005753296,-0.686122777330849,0.8169542372031041,0.03715739924096969,0.7618748994496319,0.6444554551582968,0.9235933544850528,0.908578134966056,0.683148452845774,0.5267671597608801,0.3833775848655973,0.6167014715870807,0.2333413405921033,-0.04731423708440637,-0.500266201446505,0.7400797933057532,0.10757887485887688
C,0.8981620100428376,0.8088689367001003,0.8184329657474847,0.08598581252135691,0.8299449221640837,-0.7022134422977636,-0.8391783338082605,0.6297683645508517,-0.6418243197191968,0.28409066496820373,-0.30868614323125687,-0.5491201151353292,-0.3033727008450206,-0.4236674099155493,-0.13185612625323642,0.5194373694923872,-0.22139556773695554,0.8867154821541315,-0.30478039962697473,0.38134417783877866,0.9204533357124343,-0.061332983711698694,0.7834239634143755,0.7705023354898135,0.3456451354289085,0.7435754787140805,-0.254593968736291,0.7349129845586164,-0.37762210755487463,0.5585285216694188,-0.30292106632017995,0.9773786353967182,0.7070883608895766,0.9679813171408648,0.9651622031454126,0.9561291887104366,0.9588740142939669,0.9220045663038167,0.9405389154966596,0.9500040101638609,0.009713891467995487,-0.32327304560530906,-0.015102717252315196,0.08820281771972448
CDbw,0.3182438948776125,0.4081765615773587,-0.07074190612869015,0.13830668175438468,0.28581505612404523,0.07290110098621486,0.4013314059605051,0.1392185947494817,0.24465486609458356,0.23575375188297265,0.07574454264235467,-0.010319621448865786,0.6663707889081243,0.2684465197985671,0.7263451156131927,0.7679950940451102,0.3988820121611795,0.2739635083324088,0.2964772022997305,0.3448527845924311,0.18656388272749275,0.539864745306535,0.38123676549708707,0.3667280639568628,-0.15270630970213805,-0.24901363997203796,-0.1038058982757632,0.24894856157094278,0.48778681380052336,-0.14028224437044812,0.07254657239875614,0.5566251839601313,0.4173713336084556,0.5241110391247499,0.702996034986703,0.4095030799516714,0.29232896652829715,0.5434657377075311,0.4779277972574806,0.4526524875197901,0.33271692218509197,-0.528883266260382,0.08899454809686155,-0.13075127312976878
VIASCKDE,0.14107854148327548,-0.22432917884821063,-0.0648080582321729,0.1473499777759615,0.9095991657654725,0.9089821133797299,0.8188369178544866,0.3804843651830166,0.9281488158642576,0.763451742279207,-0.3796362514925897,0.9821340558626641,0.8982099584548955,0.8984189836518237,0.8456040786234996,0.849538581361441,0.6515538617293065,0.6842680987911882,0.40515697930892575,0.32887010372534803,0.8047613183543805,0.2974257821655536,0.7693862028199056,0.2541833758191031,0.5185817199238759,0.6208365769256863,0.5380075464150116,0.6346068844733028,0.7368233817659919,-0.4845444379464955,0.7559683629288563,-0.41311248647588916,-0.2679419803412469,0.29464174714017793,0.6267223930462862,0.6193675290165874,0.36826071645757763,-0.3368638102961411,-0.30605987587478684,-0.29710962644635386,0.3081216771353546,0.2423857065312173,0.8094704459735129,0.613481564488475
COP,0.8354771652120209,0.8358193000067311,0.9055713285128935,0.3563920708399512,0.6555452822699659,-0.8316240092294745,-0.8350197097323658,0.6178213857961574,0.039619278536839456,0.37982521774413913,-0.47061719526608903,-0.8148162526893376,-0.6514299917999881,-0.8316498634264232,0.19698400602379443,0.47785189403597544,0.7464659574625068,-0.03187773888490932,-0.42453623071317986,0.28515553766297896,0.36174709964086715,0.3783136615134343,0.8188045821403807,0.6199158686391886,-0.07877161985039095,-0.30613463388391676,-0.342542291266624,0.29264037539643556,-0.40405794435302284,0.9200683988967544,-0.4480991808659618,0.958525793327029,0.7992877199217734,0.8868382680551925,0.9268900676669894,0.9635772866411759,0.9703426853100059,0.9358067306919015,0.9564613118926941,0.9505656571359185,0.7500096259645016,-0.5519990919642747,-0.5031655724575066,0.4650675211710015
Sym,0.9290081681827843,0.7654204795358057,0.9069479081886815,0.4944401148778345,0.8824202413220001,-0.7171330292044417,-0.7943936101917068,0.4090406388069841,0.12844143569176128,0.6528788394868081,-0.7334500848882055,-0.6893245870855172,-0.6325526639294753,0.0526150413220668,0.5133922797418663,0.49614114474015286,0.6091912956216489,0.5200933824204803,-0.48699280762970004,-0.19635577117554653,0.8506838918378083,0.361454983092821,0.43819371255129125,0.7455493106701784,0.35813508619931195,0.7649847066680623,-0.4827258860914728,0.4976336279742629,-0.4778021251962057,0.822864199281893,-0.19342188898141585,0.8867753474044328,0.8578895824919878,0.8799103344463156,0.85075535291455,0.8574700056100096,0.4951967828979947,0.8131635793847019,0.8498063525593952,0.7608163528657437,0.5078551733211406,-0.4604961574013195,0.7305846734824348,0.04220402261794061
CS,0.8879686244026135,0.4304923831992336,0.8479617673462293,-0.07890882271105877,0.6114907983173923,-0.5127340947685493,-0.8340058960236152,-0.10013605099858919,-0.6578729873707901,0.4070290400336272,-0.1602203212334819,-0.6969697480559157,-0.6380205858677322,-0.19804102930785386,-0.06182252743887958,0.22494513356868298,0.25590325410670517,0.6910605285344893,-0.38747554842051624,0.3693118278885983,0.6590669452740605,-0.39081481358160175,0.10960381196289895,0.7908963725623389,0.5789436599546613,0.7202026925967306,0.05112845605080798,0.5145516509530765,-0.3947693383404916,-0.061785601535300175,-0.32714888517143376,0.11189324399437038,0.1626757886650897,0.7520896247386833,0.4396993364582137,0.20879479248766347,-0.1168038455283909,0.452122473128136,0.5877621425339038,0.6424425525856521,-0.19820851416821011,-0.5284326789922119,-0.4809839426712644,0.2557457337020036
SF,0.9623189832864713,0.7025328824397501,0.926390466194146,0.16382735224753645,0.5248324895473304,0.6112629560726163,-0.5967310802822747,-0.67776485636574,-0.5735070490406439,0.712626865864931,0.5410373332139513,-0.007360588298015756,-0.17541941240125158,0.4333889762348018,0.23158352335109578,-0.11835605854273581,0.37466209071034734,0.49995393150919437,-0.32922873684229187,0.2201618039178829,0.7124202354674316,-0.18761234836722615,-0.4333306367428562,0.543074219149653,0.35750756040613413,0.4771105775143964,0.2576734937408979,0.17604901069225987,-0.3102786534202654,-0.279155580385005,0.5932946157185137,-0.36992492439679,0.5594460245259961,0.44590757662915664,-0.12487965158617825,-0.17351071420830783,-0.21624206542801044,-0.29920326591337143,-0.3400934030339772,-0.29443855241597805,-0.37227966373586546,0.34509213531080263,0.5919364299071455,0.32303606651335925
SD,0.26208669435664905,0.7698088087930619,0.3824497779300692,0.2550663929833622,0.6351628817301358,-0.7529103470602565,-0.8259129458720953,0.3851652980782288,-0.613485636758086,0.12488806425784328,-0.33821016441377183,-0.6791679866394232,0.2972954363445826,-0.300651143379331,0.1937139336060317,0.529548366872598,0.4458071945749663,0.5021364919434873,-0.016246626086126863,0.3742856272274748,0.2817457916824996,0.3312052947819149,0.6752767771654866,0.5985980819672045,0.042798653434807786,-0.22593849368321867,-0.3776088870703227,0.32017389905147,-0.3268068238064327,0.8139194411155849,-0.44446261401828435,0.930770089601355,0.740257411936787,0.895528814262644,0.9055230368837534,0.8639461851412479,0.801641074829614,0.8872801443797301,0.9123529196502758,0.9051172320371987,-0.04829686055133213,-0.15366601561575435,-0.3675577443290647,0.014991650681567445
SDbw,0.9559206396972086,0.9024532955131352,0.8420495785524954,-0.14458941337386672,0.6931381878221078,-0.7622522352678528,-0.3912300475835188,0.3194926633472246,-0.6887828540016369,0.5810380187704142,-0.3199347712702365,-0.5131029308324302,-0.5248747541656761,-0.5066811657959801,0.006247823623122069,0.5342121028297838,0.22723348648859532,0.8276774316958107,0.0447664460612297,0.39963629949571144,0.8154701598864311,0.17119643257923312,0.5700852693038906,0.6550422647436474,0.19006341346541455,0.10324573628935285,-0.16495385889563904,0.4270878599010213,-0.35569617237108997,0.762756178864052,-0.4296301039286189,0.9072392420907105,0.5974529812811818,0.9431799242463902,0.9144879190687556,0.845232787397961,0.8308259016209851,0.8963671389590083,0.9156942863121698,0.891023543765145,-0.0748117148438245,-0.619746696723403,-0.5772236453838887,-0.12293954204322687
XB*,0.8437400777577656,0.44349690916226875,0.731087427361202,-0.08466007980597247,0.4551376829296457,0.28808270334150865,-0.9189873392571218,0.5103607071987888,-0.8664336974986202,0.6648233035677844,0.3920321912159218,-0.7340170552686376,-0.6819621472441688,-0.5427174978370986,-0.2426676854524443,-0.02641296417625789,-0.4097631075594744,0.6854898764316388,-0.7818287378849432,0.0016127112633970335,0.6518041827635945,-0.41902132265333825,0.14823191633270635,0.6921173446624778,0.2991779453842316,0.48441785514381147,0.21517662996984824,0.3927256195149957,-0.556538065158419,0.1478740679534955,0.15900376258727278,0.2041714020868002,-0.025495836778482554,0.5251057647129591,0.29436239434979855,0.26788375734671527,0.3381343939358939,0.14113049486994797,0.13273518726492756,0.15755128497077367,-0.03575062926483668,-0.5329073816334486,0.7035531923304862,0.40593506915313343
S,0.9008657085754986,0.7282114717734813,0.763582754281498,0.26627695480186175,0.5820415630077351,-0.2632788985960957,-0.8156813788937829,0.6734024922826117,-0.664210673235604,0.8374984048542615,0.327069647391241,-0.4510347394928772,-0.3505677276820109,-0.33401412290394755,-0.12392270896642237,0.44364380983260826,-0.2037185129405823,0.7025025761770477,-0.5407010056813342,0.17307523744552963,0.7170917525742357,0.005718490870377052,0.5040105434623782,0.8831430920354444,0.3880436768071905,0.6178503242002722,0.05225482789221463,0.5997136919629642,-0.5491677332945503,0.7622016109866393,0.4714748214589888,0.8996841959408542,0.7253471307256414,0.9434882664265716,0.9086731099116442,0.8281245720877664,0.9353530074887701,0.7850342667819581,0.8839732845683381,0.8778396552782494,0.05154104609773856,-0.17890893894120322,0.7345908679535753,0.28855174536529604
DB,0.8751439998279064,0.42826101100774666,0.7899859808979247,-0.06931325452295023,0.543251103564483,-0.5690591724544846,-0.849276904119663,0.16640994456208563,-0.6294893663047987,0.6092157750225647,0.03963199096924797,-0.6827713791196458,-0.636953724235703,-0.551551731231567,-0.09430385605850128,0.32886683719760323,-0.2447041434501,0.6493306936619211,-0.4102406575380168,0.5237019953969793,0.641521297778827,-0.3582539600973544,0.11376194602567875,0.878132883090648,0.7614371867181935,0.5236193184496076,-0.006242515884012743,0.6315217534599299,-0.44753626123296625,0.3015399810396029,-0.19227888686822006,0.7057456798966392,0.6660787456842856,0.8279870524677435,0.7160774881081292,0.5180376855672483,0.3252738202535283,0.7298166606416665,0.7931577959019495,0.7483780820361876,0.06910117770191375,-0.609085711262936,-0.16069048312061163,0.270256068099397
CH,0.934268772344518,0.8957859540860483,0.9187610001160993,0.09087223235584851,0.896429320244084,-0.3740305738627251,-0.8837675835397937,0.6487519901667357,-0.6453175043051966,0.7627043051094244,-0.10615446697342593,-0.6714624743031825,-0.3234170437757882,-0.5088242442315468,-0.13457674014696927,0.4443003239580935,-0.23174251757564737,0.8486042019770659,-0.6668264338968866,-0.17954087202921537,0.8871407410887804,0.35143793903809356,0.895092706052627,0.7416952665152561,0.05674417596203618,0.27883746672396675,-0.2788262844436261,0.3487719297381031,-0.7379555470456859,0.8318893267059566,-0.3067589040815854,0.9564440280233106,0.7849362464599249,0.9396902056201754,0.9568137474543132,0.9500687991866316,0.9442451303847136,0.8789113790359134,0.9032243066033345,0.8977194882695166,0.0041472661046727125,-0.36800332677180847,0.21352485201775337,0.13627463990951763
AD-S,0.8664679677470862,0.32031635520919477,0.793132988706623,0.5836026157370947,0.04951148421128208,0.6840605359599667,0.8653675050464255,-0.4274861497715402,0.9113715016758442,0.7917674784567962,0.0975347162519396,0.9195197057325547,0.29166021265690356,0.8847942124245662,0.8070361201008899,0.5300926079951052,0.8190894144409083,0.6885224940315537,0.6857230567192075,0.798431277752083,0.7483045169632159,-0.44041511492692526,0.0013622008099803634,0.8635013834532933,0.49009719804610435,0.856538660922555,0.5307297411892692,0.6936555913794584,0.7766143104830516,0.038230361386354744,0.5285834793434021,0.10866830202160892,0.7654807595794776,0.916124020139192,0.43499426069396213,0.12430304035335961,0.07370934150393894,0.07494247377289333,0.4181691804120901,0.7956696055118917,0.7398644567184257,0.6555110081578263,0.5491325912945823,0.708937594396375
AD-DB,0.8336713695635026,0.2040568395942263,0.7647193483710469,0.34835889961858624,0.0011868808202150835,0.7998858169513402,0.8589361052204638,-0.584839101286398,0.9134834689449485,0.6767407003770194,0.16090065373301513,0.680022791434897,0.061290483752590955,0.6322493948773695,0.5986826436452795,0.3137722384710938,0.7743590569906194,0.3238793339973215,0.579099116945979,0.5964309730615152,0.5063172964892809,-0.12138400199528249,-0.053144947547610365,0.7151708853036739,0.341195461189496,0.7151413095018391,0.20069699710470987,0.3759208016625066,0.6306981861515942,-0.2745368440733762,0.3962332932302277,-0.12853675410361767,0.24780454901873003,0.6735163706687779,-2.257774934183949e-05,-0.13134845341702275,-0.038376895959605244,-0.02542718321740514,-0.0857669746533353,0.5038876186302803,0.5001584530811324,0.38692621506417085,0.3194514476712708,0.6347569243562551
AD-CH,0.9665868926381711,0.791458091171243,0.9599069117695674,0.4429534300964792,0.5799716098948665,0.7969803582372955,0.8554217166859632,-0.07681608842833902,0.9094721940608004,0.8264053912046158,0.7895407216424729,0.9594646296901446,0.896310131482754,0.8940270473104264,0.4907308791779297,-0.022535604634176892,0.8429194863629008,0.3757341880827994,-0.11260168789704576,0.5196236024383478,0.46146879045668526,0.09838327207751098,-0.22313505275738849,0.9111953059713311,0.6587189495713509,0.35565531438976994,0.4208797367574741,0.340262280240596,0.5333500385747532,0.6528791079365731,0.8195672754712647,-0.14830302157380845,0.7533568951351549,0.41023994428481164,0.01579647462754756,0.14198243474354189,0.12267902674220313,-0.030339040199695768,-0.09382116344469775,-0.14749852321243478,0.4849040821207305,0.9434563602548278,0.891661985314428,0.3153111434428032
AD-idea,0.8894970535453213,0.6329456023762926,0.8531465786318675,0.7686006799232257,0.7107485380802552,0.619559821556374,0.8582078821708449,-0.06959720655096578,0.7881406490270206,0.6343900018466155,0.26122705685517983,0.7925861264266794,0.6301285470727856,0.6587424963680957,0.7169704445703262,0.8219854492804429,0.6982005576512678,0.7625006086118915,0.6638004091974924,0.6583554299801235,0.832524149828609,0.20412158833148655,0.4848614213193795,0.8183553088087622,0.4383065085491568,0.7824619294046373,0.23057677680865055,0.7634875389063651,0.701024575840894,0.8095076471523593,0.4644295300850983,0.8380340534048083,0.9134914246163365,0.9184685809034168,0.8408544268346257,0.7682185113019807,0.7644995328146246,0.8341165637810465,0.8362553256943579,0.8664026231400345,0.6033544114031467,-0.10268065428153492,0.2687122263123403,0.5777409611467678
