,ecoli,glass,ionosphere,sonar,wdbc,wine
cSIL,-0.17672609086178084,-0.05713539436060294,0.01497765824153564,-0.5784366530638665,-0.42920093280319843,-0.22922047331845216
GD43,-0.1499655741428371,-0.1519280219146122,-0.5145138463766649,-0.5179600979282363,-0.21176756250792905,0.15283602487274614
GD53,-0.5502566916911011,-0.4408096563008937,-0.4004702890603903,-0.03900766815068889,0.37686641349115113,0.0722691099273701
PS,-0.44552423772979577,-0.20470820559582475,-0.5331114685791896,0.15515305505514682,-0.018417478453734835,0.459662863118662
rCIP,-0.1279708893550623,0.047445982129450406,0.39594413178913684,-0.02037693172401037,0.05719119547888265,0.27550187567671547
WB,-0.6857889471085685,-0.6924581505040838,-0.13218162532528535,-0.24685966939805212,-0.7066313169493237,-0.6809499907722524
XB,-0.08959664389464268,-0.07236131872376929,0.4686718623146943,0.38327124639574656,-0.09969862297288898,-0.04938283393805875
SSE,-0.7193233606990166,-0.744435172092787,-0.7517071260381563,-0.37380054257786804,-0.6697967519897751,-0.8757028397483656
RS,-0.28566990690910615,-0.37518260070234155,-0.6203775060853128,-0.1603408420026356,0.060199595718726844,-0.4100112735566939
DH,0.09866728150549006,0.01602513394071597,-0.19556135271134037,0.37385262071345826,0.5674363874155622,0.29747108790762183
B,-0.1804527817200938,-0.10662596571544947,0.001309502763381929,0.30021731512203165,0.5194114479057775,-0.16634018783334298
BH,-0.7083991341525355,-0.7553800966154973,-0.5562962386197746,-0.26927614838400865,-0.10939883050559525,-0.6319145705931463
D,-0.5133412645275013,-0.36623265872825655,-0.2646548437224373,-0.3631442341424856,-0.5925573905982455,-0.6412036736823689
H,0.2003651398676471,0.4250594601860672,0.6342026941941707,0.1797534053091889,0.05979278622588504,0.3942052307712005
DBCV,-0.6990427267230552,-0.1436393161396483,-0.08448761865626307,-0.3676535476939569,-0.5888811161823746,-0.35498999135507175
I,-0.4341211121680145,-0.479021218102453,-0.3464395542037063,-0.3034107332739846,-0.15733484745566953,-0.08022859004379883
C,0.2508451592735625,-0.31322994469342225,-0.5758023314404376,0.11138076424935853,0.031771481962441735,-0.7870695899278476
VIASCKDE,0.3262444642800839,0.1673101483658273,0.05591370560626495,-0.4910091789751989,0.0343088888040132,0.07592081376720912
COP,-0.45911713363225615,0.14621041978726004,-0.19784712328799728,-0.33306619886420785,-0.5371581073827482,-0.14358510241193387
Sym,0.0025767370128978897,0.07445302705606485,-0.43048693148969713,-0.254525339185365,-0.05199986069236543,0.1788853758491505
CS,0.17112466040557245,0.052294666164294505,-0.11425669631987975,0.47110220620942705,0.49724717804008567,0.37712273444624783
SF,-0.6483096807991103,-0.6204676146257586,-0.30001415511748447,-0.1842169184595138,-0.023756603924274325,-0.5165361814528217
SD,-0.33399792375262893,-0.391127140377503,-0.1880249679897582,0.23179620060532186,0.11595631776621906,-0.046777212623357566
SDbw,-0.04941802568175234,-0.15333235941507278,0.5432321426552225,0.9999999999999999,0.33249531866009163,0.22733428020693822
XB*,-0.05671600973882739,-0.053641688692997576,0.6039902617105248,0.5491061629770096,0.0023323987602115446,0.10924771807150178
S,-0.16609275402807902,0.053535722241916626,-0.23286258136234245,-0.28374317867147364,-0.3074579445110575,0.4931144077271994
DB,0.16907253206965867,0.12609633389228808,0.1413039597669674,0.47506450901784875,0.4348938726820997,0.28761309702834187
CH,0.5937844924710707,0.40846676631747797,0.1537443198579213,0.36193609542471766,0.7748587683716546,0.6242346647832175
AD-S,-0.6780389530186044,-0.1802323961932835,-0.14647394548840137,-0.42073000199123445,-0.647202478659743,-0.7396331982682887
AD-DB,0.2605136213137089,0.23057607431989982,0.2395456994728495,0.4747593578494402,0.533821354759047,0.7298398267087394
AD-CH,0.5145300529938093,0.2616299292655249,-0.23646142472095857,0.06531954566330686,0.7765750849431846,0.033457492793380846
AD-idea,-0.048025382506259796,-0.0213299105879684,0.4548411112216036,-0.08312566015828093,0.0169544801597809,0.19095201206363913
