,ecoli,glass,ionosphere,sonar,wdbc,wine
cSIL,0.675821593503724,-0.5772281847876809,0.6847644104281273,,-0.9999999999999998,0.6
GD43,0.7875470031510982,-0.5671137998583513,0.7282946663477637,,-0.9999999999999998,0.6
GD53,-0.5818232926806712,-0.5837951547321867,-0.6134895957904809,,-0.9999999999999998,-0.6
PS,-0.2899817162054443,-0.34062737611062827,-0.6618033963166707,,-0.4999999999999999,-0.6
rCIP,0.05007220255910161,0.5659957694867721,0.5642190863429802,,0.9999999999999998,-0.6
WB,-0.8417073829461345,-0.5199954520798445,-0.8555369528820858,,-0.4999999999999999,-0.6
XB,-0.705972867997929,0.47259285929161415,-0.7950251136091846,,0.9999999999999998,-0.6
SSE,-0.9216371702368313,-0.19465335136710007,-0.8727577134656783,,-0.4999999999999999,-0.6
RS,0.8367050815674454,-0.2817270726790803,0.7696723271944512,,-0.4999999999999999,0.6
DH,-0.8356486379104294,0.1508511953687013,-0.8383161922984933,,0.4999999999999999,-0.6
B,-0.4685296138051765,0.0844515610972805,-0.8914135374312366,,0.9999999999999998,-0.6
BH,-0.9819037786290129,-0.3703366645269335,-0.7457546041616839,,-0.4999999999999999,-0.6
D,0.13947615901775254,-0.49947118023807907,-0.09662760105237983,,-0.4999999999999999,1.0
H,-0.5671424773118426,0.5733814023227556,-0.0167424061229371,,0.9999999999999998,-0.6
DBCV,0.11378097564552392,-0.45672725033221145,0.3281511600095671,,-0.9999999999999998,0.6
I,0.023047235256518132,-0.19817798948767207,0.24013393924898355,,-0.9999999999999998,1.0
C,-0.4327915441483658,0.4583938735725571,-0.8739535996173166,,0.9999999999999998,-0.6
VIASCKDE,0.9147656955141543,0.23278860935497703,0.6201865582396557,,0.4999999999999999,-0.6
COP,-0.518263528781531,0.4288570271288175,-0.15211671848839992,,0.4999999999999999,-0.6
Sym,0.787306174922357,0.3043529754530747,0.8792154986845253,,-0.9999999999999998,0.6
CS,-0.6927622066529191,0.43678841038347027,-0.8246830901698159,,0.9999999999999998,-0.6
SF,0.6442778176607629,-0.6686982289167187,0.022961014111456592,,-0.9999999999999998,0.6
SD,-0.8961728642989332,-0.6726056503170517,-0.7558000478354462,,-0.4999999999999999,-1.0
SDbw,-0.9536531582930103,-0.06180197123914244,-0.745037072470701,,-0.9999999999999998,-0.6
XB*,-0.604097280438045,0.6074671164054377,-0.22674001435063382,,0.9999999999999998,-0.6
S,0.6039238736197465,-0.6957953056936644,0.7605835924419996,,-0.9999999999999998,0.6
DB,-0.7308579269542796,0.6019717128841158,-0.8483616359722554,,0.9999999999999998,-0.6
CH,0.318948262724709,0.4680364117857457,0.8610380291796222,,-0.4999999999999999,-0.6
AD-S,0.13882894781543478,-0.6631317641429659,0.5371920593159532,,-0.9999999999999998,0.6
AD-DB,-0.16488981518269819,0.5679191607192347,-0.725902894044487,,0.4999999999999999,-0.6
AD-CH,-0.3372916084872799,-0.3383013044477238,0.44797895240373126,,-0.4999999999999999,-0.6
AD-idea,0.36962633978738113,0.23608679895113593,0.7658454915092083,,0.4999999999999999,0.6
