,labels_sonar_KMeans_params33,labels_sonar_KMeans_params28,labels_sonar_KMeans_params27,labels_sonar_KMeans_params26,labels_sonar_KMeans_params25,labels_sonar_KMeans_params24,labels_sonar_KMeans_params23,labels_sonar_KMeans_params22,labels_sonar_KMeans_params21,labels_sonar_KMeans_params20,labels_sonar_KMeans_params29,labels_sonar_KMeans_params31,labels_sonar_KMeans_params32,labels_sonar_KMeans_params34,labels_sonar_KMeans_params35,labels_sonar_KMeans_params36,labels_sonar_KMeans_params19,labels_sonar_KMeans_params30,labels_sonar_KMeans_params8,labels_sonar_KMeans_params4,labels_sonar_KMeans_params5,labels_sonar_KMeans_params6,labels_sonar_KMeans_params7,labels_sonar_KMeans_params1,labels_sonar_KMeans_params2,labels_sonar_KMeans_params10,labels_sonar_KMeans_params11,labels_sonar_KMeans_params12,labels_sonar_KMeans_params3,labels_sonar_KMeans_params13,labels_sonar_KMeans_params9,labels_sonar_KMeans_params18,labels_sonar_KMeans_params14,labels_sonar_KMeans_params17,labels_sonar_KMeans_params15,labels_sonar_KMeans_params16,labels_sonar_KMeans_params38,labels_sonar_KMeans_params54,labels_sonar_KMeans_params53,labels_sonar_KMeans_params52,labels_sonar_KMeans_params51,labels_sonar_KMeans_params50,labels_sonar_KMeans_params49,labels_sonar_KMeans_params48,labels_sonar_KMeans_params47,labels_sonar_KMeans_params46,labels_sonar_KMeans_params45,labels_sonar_KMeans_params43,labels_sonar_KMeans_params42,labels_sonar_KMeans_params41,labels_sonar_KMeans_params40,labels_sonar_KMeans_params39,labels_sonar_KMeans_params37,labels_sonar_KMeans_params44
ARI,0.0015873706809235,0.0015873706809235,0.0015873706809235,0.0015873706809235,0.0015873706809235,0.0015873706809235,0.0015873706809235,0.0015873706809235,0.0015873706809235,0.0015873706809235,0.0015873706809235,0.0015873706809235,0.0015873706809235,0.0015873706809235,0.0015873706809235,0.0015873706809235,0.0015873706809235,0.0015873706809235,0.0108691554403672,0.0108691554403672,0.0108691554403672,0.0108691554403672,0.0108691554403672,0.0108691554403672,0.0108691554403672,0.0108691554403672,0.0108691554403672,0.0108691554403672,0.0108691554403672,0.0108691554403672,0.0108691554403672,0.0108691554403672,0.0108691554403672,0.0108691554403672,0.0108691554403672,0.0108691554403672,0.0376000799865611,0.0376000799865611,0.0376000799865611,0.0376000799865611,0.0376000799865611,0.0376000799865611,0.0376000799865611,0.0376000799865611,0.0376000799865611,0.0376000799865611,0.0376000799865611,0.0376000799865611,0.0376000799865611,0.0376000799865611,0.0376000799865611,0.0376000799865611,0.0376000799865611,0.0376000799865611
VIASCKDE,0.0392300274397489,0.0392300274397489,0.0392300274397489,0.0392300274397489,0.0392300274397489,0.0392300274397489,0.0392300274397489,0.0392300274397489,0.0392300274397489,0.0392300274397489,0.0392300274397489,0.0392300274397489,0.0392300274397489,0.0392300274397489,0.0392300274397489,0.0392300274397489,0.0392300274397489,0.0392300274397489,0.0401895183663828,0.0401895183663828,0.0401895183663828,0.0401895183663828,0.0401895183663828,0.0401895183663828,0.0401895183663828,0.0401895183663828,0.0401895183663828,0.0401895183663828,0.0401895183663828,0.0401895183663828,0.0401895183663828,0.0401895183663828,0.0401895183663828,0.0401895183663828,0.0401895183663828,0.0401895183663828,0.0386285306074808,0.0386285306074808,0.0386285306074808,0.0386285306074808,0.0386285306074808,0.0386285306074808,0.0386285306074808,0.0386285306074808,0.0386285306074808,0.0386285306074808,0.0386285306074808,0.0386285306074808,0.0386285306074808,0.0386285306074808,0.0386285306074808,0.0386285306074808,0.0386285306074808,0.0386285306074808
COP,0.4835443687944437,0.4835443687944437,0.4835443687944437,0.4835443687944437,0.4835443687944437,0.4835443687944437,0.4835443687944437,0.4835443687944437,0.4835443687944437,0.4835443687944437,0.4835443687944437,0.4835443687944437,0.4835443687944437,0.4835443687944437,0.4835443687944437,0.4835443687944437,0.4835443687944437,0.4835443687944437,0.4802642289262543,0.4802642289262543,0.4802642289262543,0.4802642289262543,0.4802642289262543,0.4802642289262543,0.4802642289262543,0.4802642289262543,0.4802642289262543,0.4802642289262543,0.4802642289262543,0.4802642289262543,0.4802642289262543,0.4802642289262543,0.4802642289262543,0.4802642289262543,0.4802642289262543,0.4802642289262543,0.5027757751328328,0.5027757751328328,0.5027757751328328,0.5027757751328328,0.5027757751328328,0.5027757751328328,0.5027757751328328,0.5027757751328328,0.5027757751328328,0.5027757751328328,0.5027757751328328,0.5027757751328328,0.5027757751328328,0.5027757751328328,0.5027757751328328,0.5027757751328328,0.5027757751328328,0.5027757751328328
CS,1.96709013286178,1.96709013286178,1.96709013286178,1.96709013286178,1.96709013286178,1.96709013286178,1.96709013286178,1.96709013286178,1.96709013286178,1.96709013286178,1.96709013286178,1.96709013286178,1.96709013286178,1.96709013286178,1.96709013286178,1.96709013286178,1.96709013286178,1.96709013286178,2.355376357778191,2.355376357778191,2.355376357778191,2.355376357778191,2.355376357778191,2.355376357778191,2.355376357778191,2.355376357778191,2.355376357778191,2.355376357778191,2.355376357778191,2.355376357778191,2.355376357778191,2.355376357778191,2.355376357778191,2.355376357778191,2.355376357778191,2.355376357778191,2.011751021723216,2.011751021723216,2.011751021723216,2.011751021723216,2.011751021723216,2.011751021723216,2.011751021723216,2.011751021723216,2.011751021723216,2.011751021723216,2.011751021723216,2.011751021723216,2.011751021723216,2.011751021723216,2.011751021723216,2.011751021723216,2.011751021723216,2.011751021723216
SD,5.381178197938389,5.381178197938389,5.381178197938389,5.381178197938389,5.381178197938389,5.381178197938389,5.381178197938389,5.381178197938389,5.381178197938389,5.381178197938389,5.381178197938389,5.381178197938389,5.381178197938389,5.381178197938389,5.381178197938389,5.381178197938389,5.381178197938389,5.381178197938389,5.8180827292226445,5.8180827292226445,5.8180827292226445,5.8180827292226445,5.8180827292226445,5.8180827292226445,5.8180827292226445,5.8180827292226445,5.8180827292226445,5.8180827292226445,5.8180827292226445,5.8180827292226445,5.8180827292226445,5.8180827292226445,5.8180827292226445,5.8180827292226445,5.8180827292226445,5.8180827292226445,5.284542801064669,5.284542801064669,5.284542801064669,5.284542801064669,5.284542801064669,5.284542801064669,5.284542801064669,5.284542801064669,5.284542801064669,5.284542801064669,5.284542801064669,5.284542801064669,5.284542801064669,5.284542801064669,5.284542801064669,5.284542801064669,5.284542801064669,5.284542801064669
CH,41.74857614418447,41.74857614418447,41.74857614418447,41.74857614418447,41.74857614418447,41.74857614418447,41.74857614418447,41.74857614418447,41.74857614418447,41.74857614418447,41.74857614418447,41.74857614418447,41.74857614418447,41.74857614418447,41.74857614418447,41.74857614418447,41.74857614418447,41.74857614418447,42.78606578628887,42.78606578628887,42.78606578628887,42.78606578628887,42.78606578628887,42.78606578628887,42.78606578628887,42.78606578628887,42.78606578628887,42.78606578628887,42.78606578628887,42.78606578628887,42.78606578628887,42.78606578628887,42.78606578628887,42.78606578628887,42.78606578628887,42.78606578628887,33.471482319072045,33.471482319072045,33.471482319072045,33.471482319072045,33.471482319072045,33.471482319072045,33.471482319072045,33.471482319072045,33.471482319072045,33.471482319072045,33.471482319072045,33.471482319072045,33.471482319072045,33.471482319072045,33.471482319072045,33.471482319072045,33.471482319072045,33.471482319072045
AD-CH,98.22128414156788,98.22128414156788,98.22128414156788,98.22128414156788,98.22128414156788,98.22128414156788,98.22128414156788,98.22128414156788,98.22128414156788,98.22128414156788,98.22128414156788,98.22128414156788,98.22128414156788,98.22128414156788,98.22128414156788,98.22128414156788,98.22128414156788,98.22128414156788,178.30596678914245,178.30596678914245,178.30596678914245,178.30596678914245,178.30596678914245,178.30596678914245,178.30596678914245,178.30596678914245,178.30596678914245,178.30596678914245,178.30596678914245,178.30596678914245,178.30596678914245,178.30596678914245,178.30596678914245,178.30596678914245,178.30596678914245,178.30596678914245,62.55414028138757,62.55414028138757,62.55414028138757,62.55414028138757,62.55414028138757,62.55414028138757,62.55414028138757,62.55414028138757,62.55414028138757,62.55414028138757,62.55414028138757,62.55414028138757,62.55414028138757,62.55414028138757,62.55414028138757,62.55414028138757,62.55414028138757,62.55414028138757
AD-idea,1.052837374318369,1.052837374318369,1.052837374318369,1.052837374318369,1.052837374318369,1.052837374318369,1.052837374318369,1.052837374318369,1.052837374318369,1.052837374318369,1.052837374318369,1.052837374318369,1.052837374318369,1.052837374318369,1.052837374318369,1.052837374318369,1.052837374318369,1.052837374318369,1.0349141011489642,1.0349141011489642,1.0349141011489642,1.0349141011489642,1.0349141011489642,1.0349141011489642,1.0349141011489642,1.0349141011489642,1.0349141011489642,1.0349141011489642,1.0349141011489642,1.0349141011489642,1.0349141011489642,1.0349141011489642,1.0349141011489642,1.0349141011489642,1.0349141011489642,1.0349141011489642,1.0760778476256,1.0760778476256,1.0760778476256,1.0760778476256,1.0760778476256,1.0760778476256,1.0760778476256,1.0760778476256,1.0760778476256,1.0760778476256,1.0760778476256,1.0760778476256,1.0760778476256,1.0760778476256,1.0760778476256,1.0760778476256,1.0760778476256,1.0760778476256
