,labels_glass_HDBSCAN_params21,labels_glass_HDBSCAN_params38,labels_glass_HDBSCAN_params39,labels_glass_HDBSCAN_params40,labels_glass_HDBSCAN_params41,labels_glass_HDBSCAN_params42,labels_glass_HDBSCAN_params37,labels_glass_HDBSCAN_params20,labels_glass_HDBSCAN_params19,labels_glass_HDBSCAN_params36,labels_glass_HDBSCAN_params17,labels_glass_HDBSCAN_params16,labels_glass_HDBSCAN_params15,labels_glass_HDBSCAN_params18,labels_glass_HDBSCAN_params7,labels_glass_HDBSCAN_params6,labels_glass_HDBSCAN_params4,labels_glass_HDBSCAN_params3,labels_glass_HDBSCAN_params5,labels_glass_HDBSCAN_params2,labels_glass_HDBSCAN_params1,labels_glass_HDBSCAN_params54,labels_glass_HDBSCAN_params55,labels_glass_HDBSCAN_params56,labels_glass_HDBSCAN_params51,labels_glass_HDBSCAN_params52,labels_glass_HDBSCAN_params53,labels_glass_HDBSCAN_params50,labels_glass_HDBSCAN_params34,labels_glass_HDBSCAN_params8,labels_glass_HDBSCAN_params10,labels_glass_HDBSCAN_params11,labels_glass_HDBSCAN_params12,labels_glass_HDBSCAN_params13,labels_glass_HDBSCAN_params14,labels_glass_HDBSCAN_params35,labels_glass_HDBSCAN_params9,labels_glass_HDBSCAN_params33,labels_glass_HDBSCAN_params32,labels_glass_HDBSCAN_params31,labels_glass_HDBSCAN_params30,labels_glass_HDBSCAN_params29,labels_glass_HDBSCAN_params43,labels_glass_HDBSCAN_params22,labels_glass_HDBSCAN_params23,labels_glass_HDBSCAN_params27,labels_glass_HDBSCAN_params24,labels_glass_HDBSCAN_params26,labels_glass_HDBSCAN_params49,labels_glass_HDBSCAN_params28,labels_glass_HDBSCAN_params47,labels_glass_HDBSCAN_params46,labels_glass_HDBSCAN_params45,labels_glass_HDBSCAN_params44,labels_glass_HDBSCAN_params25,labels_glass_HDBSCAN_params48
ARI,0.2296031674330848,0.2296031674330848,0.2296031674330848,0.2296031674330848,0.2296031674330848,0.2296031674330848,0.2296031674330848,0.2296031674330848,0.2296031674330848,0.2296031674330848,0.2296031674330848,0.2296031674330848,0.2296031674330848,0.2296031674330848,0.2417107884399603,0.2417107884399603,0.2417107884399603,0.2417107884399603,0.2417107884399603,0.2417107884399603,0.2417107884399603,0.2478639068774545,0.2478639068774545,0.2478639068774545,0.2478639068774545,0.2478639068774545,0.2478639068774545,0.2478639068774545,0.2478639068774545,0.2478639068774545,0.2478639068774545,0.2478639068774545,0.2478639068774545,0.2478639068774545,0.2478639068774545,0.2478639068774545,0.2478639068774545,0.2478639068774545,0.2478639068774545,0.2478639068774545,0.2478639068774545,0.2478639068774545,0.2500488778516477,0.2500488778516477,0.2500488778516477,0.2500488778516477,0.2500488778516477,0.2500488778516477,0.2500488778516477,0.2500488778516477,0.2500488778516477,0.2500488778516477,0.2500488778516477,0.2500488778516477,0.2500488778516477,0.2500488778516477
VIASCKDE,0.1497113418616998,0.1497113418616998,0.1497113418616998,0.1497113418616998,0.1497113418616998,0.1497113418616998,0.1497113418616998,0.1497113418616998,0.1497113418616998,0.1497113418616998,0.1497113418616998,0.1497113418616998,0.1497113418616998,0.1497113418616998,0.1538540628487161,0.1538540628487161,0.1538540628487161,0.1538540628487161,0.1538540628487161,0.1538540628487161,0.1538540628487161,0.1454237625289649,0.1454237625289649,0.1454237625289649,0.1454237625289649,0.1454237625289649,0.1454237625289649,0.1454237625289649,0.1454237625289649,0.1454237625289649,0.1454237625289649,0.1454237625289649,0.1454237625289649,0.1454237625289649,0.1454237625289649,0.1454237625289649,0.1454237625289649,0.1454237625289649,0.1454237625289649,0.1454237625289649,0.1454237625289649,0.1454237625289649,0.1474251989048637,0.1474251989048637,0.1474251989048637,0.1474251989048637,0.1474251989048637,0.1474251989048637,0.1474251989048637,0.1474251989048637,0.1474251989048637,0.1474251989048637,0.1474251989048637,0.1474251989048637,0.1474251989048637,0.1474251989048637
COP,0.346097985107947,0.346097985107947,0.346097985107947,0.346097985107947,0.346097985107947,0.346097985107947,0.346097985107947,0.346097985107947,0.346097985107947,0.346097985107947,0.346097985107947,0.346097985107947,0.346097985107947,0.346097985107947,0.3308247481359662,0.3308247481359662,0.3308247481359662,0.3308247481359662,0.3308247481359662,0.3308247481359662,0.3308247481359662,0.3412018694943878,0.3412018694943878,0.3412018694943878,0.3412018694943878,0.3412018694943878,0.3412018694943878,0.3412018694943878,0.3412018694943878,0.3412018694943878,0.3412018694943878,0.3412018694943878,0.3412018694943878,0.3412018694943878,0.3412018694943878,0.3412018694943878,0.3412018694943878,0.3412018694943878,0.3412018694943878,0.3412018694943878,0.3412018694943878,0.3412018694943878,0.3487945879150459,0.3487945879150459,0.3487945879150459,0.3487945879150459,0.3487945879150459,0.3487945879150459,0.3487945879150459,0.3487945879150459,0.3487945879150459,0.3487945879150459,0.3487945879150459,0.3487945879150459,0.3487945879150459,0.3487945879150459
CS,1.7203371866840376,1.7203371866840376,1.7203371866840376,1.7203371866840376,1.7203371866840376,1.7203371866840376,1.7203371866840376,1.7203371866840376,1.7203371866840376,1.7203371866840376,1.7203371866840376,1.7203371866840376,1.7203371866840376,1.7203371866840376,1.5091982354916869,1.5091982354916869,1.5091982354916869,1.5091982354916869,1.5091982354916869,1.5091982354916869,1.5091982354916869,1.8776377143539489,1.8776377143539489,1.8776377143539489,1.8776377143539489,1.8776377143539489,1.8776377143539489,1.8776377143539489,1.8776377143539489,1.8776377143539489,1.8776377143539489,1.8776377143539489,1.8776377143539489,1.8776377143539489,1.8776377143539489,1.8776377143539489,1.8776377143539489,1.8776377143539489,1.8776377143539489,1.8776377143539489,1.8776377143539489,1.8776377143539489,2.020740386244532,2.020740386244532,2.020740386244532,2.020740386244532,2.020740386244532,2.020740386244532,2.020740386244532,2.020740386244532,2.020740386244532,2.020740386244532,2.020740386244532,2.020740386244532,2.020740386244532,2.020740386244532
SD,9143.077021054623,9143.077021054623,9143.077021054623,9143.077021054623,9143.077021054623,9143.077021054623,9143.077021054623,9143.077021054623,9143.077021054623,9143.077021054623,9143.077021054623,9143.077021054623,9143.077021054623,9143.077021054623,7446.89788640644,7446.89788640644,7446.89788640644,7446.89788640644,7446.89788640644,7446.89788640644,7446.89788640644,10958.097311400372,10958.097311400372,10958.097311400372,10958.097311400372,10958.097311400372,10958.097311400372,10958.097311400372,10958.097311400372,10958.097311400372,10958.097311400372,10958.097311400372,10958.097311400372,10958.097311400372,10958.097311400372,10958.097311400372,10958.097311400372,10958.097311400372,10958.097311400372,10958.097311400372,10958.097311400372,10958.097311400372,12149.579410879142,12149.579410879142,12149.579410879142,12149.579410879142,12149.579410879142,12149.579410879142,12149.579410879142,12149.579410879142,12149.579410879142,12149.579410879142,12149.579410879142,12149.579410879142,12149.579410879142,12149.579410879142
CH,68.49570031762453,68.49570031762453,68.49570031762453,68.49570031762453,68.49570031762453,68.49570031762453,68.49570031762453,68.49570031762453,68.49570031762453,68.49570031762453,68.49570031762453,68.49570031762453,68.49570031762453,68.49570031762453,57.60799768536727,57.60799768536727,57.60799768536727,57.60799768536727,57.60799768536727,57.60799768536727,57.60799768536727,79.52846390714134,79.52846390714134,79.52846390714134,79.52846390714134,79.52846390714134,79.52846390714134,79.52846390714134,79.52846390714134,79.52846390714134,79.52846390714134,79.52846390714134,79.52846390714134,79.52846390714134,79.52846390714134,79.52846390714134,79.52846390714134,79.52846390714134,79.52846390714134,79.52846390714134,79.52846390714134,79.52846390714134,78.31594884195385,78.31594884195385,78.31594884195385,78.31594884195385,78.31594884195385,78.31594884195385,78.31594884195385,78.31594884195385,78.31594884195385,78.31594884195385,78.31594884195385,78.31594884195385,78.31594884195385,78.31594884195385
AD-CH,112.2085511835472,112.2085511835472,112.2085511835472,112.2085511835472,112.2085511835472,112.2085511835472,112.2085511835472,112.2085511835472,112.2085511835472,112.2085511835472,112.2085511835472,112.2085511835472,112.2085511835472,112.2085511835472,79.5164198316522,79.5164198316522,79.5164198316522,79.5164198316522,79.5164198316522,79.5164198316522,79.5164198316522,113.58242170497525,113.58242170497525,113.58242170497525,113.58242170497525,113.58242170497525,113.58242170497525,113.58242170497525,113.58242170497525,113.58242170497525,113.58242170497525,113.58242170497525,113.58242170497525,113.58242170497525,113.58242170497525,113.58242170497525,113.58242170497525,113.58242170497525,113.58242170497525,113.58242170497525,113.58242170497525,113.58242170497525,113.53655121373814,113.53655121373814,113.53655121373814,113.53655121373814,113.53655121373814,113.53655121373814,113.53655121373814,113.53655121373814,113.53655121373814,113.53655121373814,113.53655121373814,113.53655121373814,113.53655121373814,113.53655121373814
AD-idea,4.363108958675961,4.363108958675961,4.363108958675961,4.363108958675961,4.363108958675961,4.363108958675961,4.363108958675961,4.363108958675961,4.363108958675961,4.363108958675961,4.363108958675961,4.363108958675961,4.363108958675961,4.363108958675961,8.85926346132934,8.85926346132934,8.85926346132934,8.85926346132934,8.85926346132934,8.85926346132934,8.85926346132934,3.340542875633568,3.340542875633568,3.340542875633568,3.340542875633568,3.340542875633568,3.340542875633568,3.340542875633568,3.340542875633568,3.340542875633568,3.340542875633568,3.340542875633568,3.340542875633568,3.340542875633568,3.340542875633568,3.340542875633568,3.340542875633568,3.340542875633568,3.340542875633568,3.340542875633568,3.340542875633568,3.340542875633568,3.181447186472372,3.181447186472372,3.181447186472372,3.181447186472372,3.181447186472372,3.181447186472372,3.181447186472372,3.181447186472372,3.181447186472372,3.181447186472372,3.181447186472372,3.181447186472372,3.181447186472372,3.181447186472372
