,labels_wdbc_KMeans_params44,labels_wdbc_KMeans_params43,labels_wdbc_KMeans_params46,labels_wdbc_KMeans_params37,labels_wdbc_KMeans_params38,labels_wdbc_KMeans_params39,labels_wdbc_KMeans_params45,labels_wdbc_KMeans_params49,labels_wdbc_KMeans_params48,labels_wdbc_KMeans_params50,labels_wdbc_KMeans_params51,labels_wdbc_KMeans_params52,labels_wdbc_KMeans_params53,labels_wdbc_KMeans_params54,labels_wdbc_KMeans_params41,labels_wdbc_KMeans_params42,labels_wdbc_KMeans_params40,labels_wdbc_KMeans_params47,labels_wdbc_KMeans_params31,labels_wdbc_KMeans_params36,labels_wdbc_KMeans_params35,labels_wdbc_KMeans_params34,labels_wdbc_KMeans_params32,labels_wdbc_KMeans_params33,labels_wdbc_KMeans_params29,labels_wdbc_KMeans_params28,labels_wdbc_KMeans_params26,labels_wdbc_KMeans_params25,labels_wdbc_KMeans_params24,labels_wdbc_KMeans_params23,labels_wdbc_KMeans_params22,labels_wdbc_KMeans_params21,labels_wdbc_KMeans_params20,labels_wdbc_KMeans_params19,labels_wdbc_KMeans_params30,labels_wdbc_KMeans_params27,labels_wdbc_KMeans_params5,labels_wdbc_KMeans_params6,labels_wdbc_KMeans_params7,labels_wdbc_KMeans_params1,labels_wdbc_KMeans_params8,labels_wdbc_KMeans_params3,labels_wdbc_KMeans_params2,labels_wdbc_KMeans_params18,labels_wdbc_KMeans_params17,labels_wdbc_KMeans_params16,labels_wdbc_KMeans_params15,labels_wdbc_KMeans_params14,labels_wdbc_KMeans_params13,labels_wdbc_KMeans_params12,labels_wdbc_KMeans_params11,labels_wdbc_KMeans_params10,labels_wdbc_KMeans_params4,labels_wdbc_KMeans_params9
ARI,0.5184741657436295,0.5184741657436295,0.5184741657436295,0.5184741657436295,0.5184741657436295,0.5184741657436295,0.5184741657436295,0.5184741657436295,0.5184741657436295,0.5184741657436295,0.5184741657436295,0.5184741657436295,0.5184741657436295,0.5184741657436295,0.5184741657436295,0.5184741657436295,0.5184741657436295,0.5184741657436295,0.594469901226437,0.594469901226437,0.594469901226437,0.594469901226437,0.594469901226437,0.594469901226437,0.594469901226437,0.594469901226437,0.594469901226437,0.594469901226437,0.594469901226437,0.594469901226437,0.594469901226437,0.594469901226437,0.594469901226437,0.594469901226437,0.594469901226437,0.594469901226437,0.7301749027614344,0.7301749027614344,0.7301749027614344,0.7301749027614344,0.7301749027614344,0.7301749027614344,0.7301749027614344,0.7301749027614344,0.7301749027614344,0.7301749027614344,0.7301749027614344,0.7301749027614344,0.7301749027614344,0.7301749027614344,0.7301749027614344,0.7301749027614344,0.7301749027614344,0.7301749027614344
VIASCKDE,0.0107072401732929,0.0107072401732929,0.0107072401732929,0.0107072401732929,0.0107072401732929,0.0107072401732929,0.0107072401732929,0.0107072401732929,0.0107072401732929,0.0107072401732929,0.0107072401732929,0.0107072401732929,0.0107072401732929,0.0107072401732929,0.0107072401732929,0.0107072401732929,0.0107072401732929,0.0107072401732929,0.0075435835229365,0.0075435835229365,0.0075435835229365,0.0075435835229365,0.0075435835229365,0.0075435835229365,0.0075435835229365,0.0075435835229365,0.0075435835229365,0.0075435835229365,0.0075435835229365,0.0075435835229365,0.0075435835229365,0.0075435835229365,0.0075435835229365,0.0075435835229365,0.0075435835229365,0.0075435835229365,0.0054963794950448,0.0054963794950448,0.0054963794950448,0.0054963794950448,0.0054963794950448,0.0054963794950448,0.0054963794950448,0.0054963794950448,0.0054963794950448,0.0054963794950448,0.0054963794950448,0.0054963794950448,0.0054963794950448,0.0054963794950448,0.0054963794950448,0.0054963794950448,0.0054963794950448,0.0054963794950448
COP,0.2819310078905609,0.2819310078905609,0.2819310078905609,0.2819310078905609,0.2819310078905609,0.2819310078905609,0.2819310078905609,0.2819310078905609,0.2819310078905609,0.2819310078905609,0.2819310078905609,0.2819310078905609,0.2819310078905609,0.2819310078905609,0.2819310078905609,0.2819310078905609,0.2819310078905609,0.2819310078905609,0.2716378531254508,0.2716378531254508,0.2716378531254508,0.2716378531254508,0.2716378531254508,0.2716378531254508,0.2716378531254508,0.2716378531254508,0.2716378531254508,0.2716378531254508,0.2716378531254508,0.2716378531254508,0.2716378531254508,0.2716378531254508,0.2716378531254508,0.2716378531254508,0.2716378531254508,0.2716378531254508,0.2328392267588654,0.2328392267588654,0.2328392267588654,0.2328392267588654,0.2328392267588654,0.2328392267588654,0.2328392267588654,0.2328392267588654,0.2328392267588654,0.2328392267588654,0.2328392267588654,0.2328392267588654,0.2328392267588654,0.2328392267588654,0.2328392267588654,0.2328392267588654,0.2328392267588654,0.2328392267588654
CS,2.341148090115599,2.341148090115599,2.341148090115599,2.341148090115599,2.341148090115599,2.341148090115599,2.341148090115599,2.341148090115599,2.341148090115599,2.341148090115599,2.341148090115599,2.341148090115599,2.341148090115599,2.341148090115599,2.341148090115599,2.341148090115599,2.341148090115599,2.341148090115599,2.173163085883827,2.173163085883827,2.173163085883827,2.173163085883827,2.173163085883827,2.173163085883827,2.173163085883827,2.173163085883827,2.173163085883827,2.173163085883827,2.173163085883827,2.173163085883827,2.173163085883827,2.173163085883827,2.173163085883827,2.173163085883827,2.173163085883827,2.173163085883827,1.8633447225127544,1.8633447225127544,1.8633447225127544,1.8633447225127544,1.8633447225127544,1.8633447225127544,1.8633447225127544,1.8633447225127544,1.8633447225127544,1.8633447225127544,1.8633447225127544,1.8633447225127544,1.8633447225127544,1.8633447225127544,1.8633447225127544,1.8633447225127544,1.8633447225127544,1.8633447225127544
SD,91.82896557481286,91.82896557481286,91.82896557481286,91.82896557481286,91.82896557481286,91.82896557481286,91.82896557481286,91.82896557481286,91.82896557481286,91.82896557481286,91.82896557481286,91.82896557481286,91.82896557481286,91.82896557481286,91.82896557481286,91.82896557481286,91.82896557481286,91.82896557481286,97.8117829582029,97.8117829582029,97.8117829582029,97.8117829582029,97.8117829582029,97.8117829582029,97.8117829582029,97.8117829582029,97.8117829582029,97.8117829582029,97.8117829582029,97.8117829582029,97.8117829582029,97.8117829582029,97.8117829582029,97.8117829582029,97.8117829582029,97.8117829582029,103.46984732153676,103.46984732153676,103.46984732153676,103.46984732153676,103.46984732153676,103.46984732153676,103.46984732153676,103.46984732153676,103.46984732153676,103.46984732153676,103.46984732153676,103.46984732153676,103.46984732153676,103.46984732153676,103.46984732153676,103.46984732153676,103.46984732153676,103.46984732153676
CH,202.64302237608177,202.64302237608177,202.64302237608177,202.64302237608177,202.64302237608177,202.64302237608177,202.64302237608177,202.64302237608177,202.64302237608177,202.64302237608177,202.64302237608177,202.64302237608177,202.64302237608177,202.64302237608177,202.64302237608177,202.64302237608177,202.64302237608177,202.64302237608177,253.29520998737715,253.29520998737715,253.29520998737715,253.29520998737715,253.29520998737715,253.29520998737715,253.29520998737715,253.29520998737715,253.29520998737715,253.29520998737715,253.29520998737715,253.29520998737715,253.29520998737715,253.29520998737715,253.29520998737715,253.29520998737715,253.29520998737715,253.29520998737715,364.0930516256973,364.0930516256973,364.0930516256973,364.0930516256973,364.0930516256973,364.0930516256973,364.0930516256973,364.0930516256973,364.0930516256973,364.0930516256973,364.0930516256973,364.0930516256973,364.0930516256973,364.0930516256973,364.0930516256973,364.0930516256973,364.0930516256973,364.0930516256973
AD-CH,157.48740376582052,157.48740376582052,157.48740376582052,157.48740376582052,157.48740376582052,157.48740376582052,157.48740376582052,157.48740376582052,157.48740376582052,157.48740376582052,157.48740376582052,157.48740376582052,157.48740376582052,157.48740376582052,157.48740376582052,157.48740376582052,157.48740376582052,157.48740376582052,230.0306092724668,230.0306092724668,230.0306092724668,230.0306092724668,230.0306092724668,230.0306092724668,230.0306092724668,230.0306092724668,230.0306092724668,230.0306092724668,230.0306092724668,230.0306092724668,230.0306092724668,230.0306092724668,230.0306092724668,230.0306092724668,230.0306092724668,230.0306092724668,466.618243390364,466.618243390364,466.618243390364,466.618243390364,466.618243390364,466.618243390364,466.618243390364,466.618243390364,466.618243390364,466.618243390364,466.618243390364,466.618243390364,466.618243390364,466.618243390364,466.618243390364,466.618243390364,466.618243390364,466.618243390364
AD-idea,1.084797529758907,1.084797529758907,1.084797529758907,1.084797529758907,1.084797529758907,1.084797529758907,1.084797529758907,1.084797529758907,1.084797529758907,1.084797529758907,1.084797529758907,1.084797529758907,1.084797529758907,1.084797529758907,1.084797529758907,1.084797529758907,1.084797529758907,1.084797529758907,1.174181048370286,1.174181048370286,1.174181048370286,1.174181048370286,1.174181048370286,1.174181048370286,1.174181048370286,1.174181048370286,1.174181048370286,1.174181048370286,1.174181048370286,1.174181048370286,1.174181048370286,1.174181048370286,1.174181048370286,1.174181048370286,1.174181048370286,1.174181048370286,1.2175175877471751,1.2175175877471751,1.2175175877471751,1.2175175877471751,1.2175175877471751,1.2175175877471751,1.2175175877471751,1.2175175877471751,1.2175175877471751,1.2175175877471751,1.2175175877471751,1.2175175877471751,1.2175175877471751,1.2175175877471751,1.2175175877471751,1.2175175877471751,1.2175175877471751,1.2175175877471751
