,labels_wine_SpectralClustering_params4,labels_wine_SpectralClustering_params10,labels_wine_SpectralClustering_params12,labels_wine_SpectralClustering_params8,labels_wine_SpectralClustering_params6,labels_wine_SpectralClustering_params3,labels_wine_SpectralClustering_params9,labels_wine_SpectralClustering_params11,labels_wine_SpectralClustering_params7,labels_wine_SpectralClustering_params5,labels_wine_SpectralClustering_params2,labels_wine_SpectralClustering_params1,labels_wine_SpectralClustering_params38,labels_wine_SpectralClustering_params37,labels_wine_SpectralClustering_params42,labels_wine_SpectralClustering_params40,labels_wine_SpectralClustering_params43,labels_wine_SpectralClustering_params45,labels_wine_SpectralClustering_params47,labels_wine_SpectralClustering_params39,labels_wine_SpectralClustering_params41,labels_wine_SpectralClustering_params44,labels_wine_SpectralClustering_params46,labels_wine_SpectralClustering_params48,labels_wine_SpectralClustering_params27,labels_wine_SpectralClustering_params26,labels_wine_SpectralClustering_params25,labels_wine_SpectralClustering_params31,labels_wine_SpectralClustering_params33,labels_wine_SpectralClustering_params35,labels_wine_SpectralClustering_params28,labels_wine_SpectralClustering_params32,labels_wine_SpectralClustering_params34,labels_wine_SpectralClustering_params36,labels_wine_SpectralClustering_params30,labels_wine_SpectralClustering_params29,labels_wine_SpectralClustering_params14,labels_wine_SpectralClustering_params13,labels_wine_SpectralClustering_params18,labels_wine_SpectralClustering_params15,labels_wine_SpectralClustering_params16,labels_wine_SpectralClustering_params17,labels_wine_SpectralClustering_params24,labels_wine_SpectralClustering_params22,labels_wine_SpectralClustering_params20,labels_wine_SpectralClustering_params19,labels_wine_SpectralClustering_params23,labels_wine_SpectralClustering_params21
ARI,0.3844533416126258,0.3887242497961934,0.3887242497961934,0.3887242497961934,0.4032097512388938,0.4142318652008823,0.4201432398366962,0.4201432398366962,0.4201432398366962,0.432750269579404,0.4463801265286848,0.4463801265286848,0.4556539685701547,0.5191688993700891,0.6175885312278988,0.6187349177113683,0.6339701860707723,0.6339701860707723,0.6339701860707723,0.6371690289026851,0.6414872948499987,0.6668048833130812,0.6668048833130812,0.6668048833130812,0.6732315126793333,0.6770590747471165,0.6826879316824002,0.6829123550051734,0.6829123550051734,0.6829123550051734,0.6905142845856455,0.7045115134154171,0.7045115134154171,0.7045115134154171,0.7248955718382671,0.7248955718382671,0.8497777046575704,0.8497777046575704,0.8666327200535409,0.8685425493202144,0.8685425493202144,0.8819496284707922,0.9148795960669528,0.9148795960669528,0.9148795960669528,0.9308728982369984,0.9308728982369984,0.9308728982369984
VIASCKDE,0.0382991039768308,0.0392274910688267,0.0392274910688267,0.0392274910688267,0.0391967931745734,0.0395895605598621,0.0394073868909384,0.0394073868909384,0.0394073868909384,0.0402386426296207,0.0419574972441678,0.0419574972441678,0.0275821685125591,0.0354367141776625,0.0292951435113529,0.0327241382402767,0.0334128068339569,0.0334128068339569,0.0334128068339569,0.0344970219724304,0.0346364825537714,0.0366850113875875,0.0366850113875875,0.0366850113875875,0.0347128344421543,0.0351331531243452,0.0355437322406374,0.0328257476104973,0.0328257476104973,0.0328257476104973,0.0341268836167066,0.0350598260230767,0.0350598260230767,0.0350598260230767,0.0363475172506372,0.0363475172506372,0.0342463094384225,0.0342463094384225,0.0373699835673232,0.0377185322162821,0.0377185322162821,0.037462188353059,0.0376329234511422,0.0376329234511422,0.0376329234511422,0.037670491416374,0.037670491416374,0.037670491416374
COP,0.3618000783905602,0.3800642698358299,0.3800642698358299,0.3800642698358299,0.3632232460767278,0.3648265234122928,0.3645924004447071,0.3645924004447071,0.3645924004447071,0.3659753495885609,0.3679304946740412,0.3679304946740412,0.4064461541655396,0.3817451469985068,0.4084018554802217,0.387039202286156,0.4141342052964588,0.4141342052964588,0.4141342052964588,0.3848313245788348,0.4096228104314388,0.4112959546028307,0.4112959546028307,0.4112959546028307,0.3955948557525113,0.3994715391147153,0.3993531908212007,0.3903746103018359,0.3903746103018359,0.3903746103018359,0.3977433868402921,0.3895665848122303,0.3895665848122303,0.3895665848122303,0.4169497389092231,0.4169497389092231,0.3954086719318442,0.3954086719318442,0.394674011931603,0.3962026047027908,0.3962026047027909,0.3949413540321288,0.3964070534785686,0.3964070534785686,0.3964070534785686,0.3969967839975122,0.3969967839975122,0.3969967839975122
CS,1.586365590626376,1.5834779896650486,1.5834779896650486,1.5834779896650486,1.5660123669181345,1.5644549929295808,1.5255539691679838,1.5255539691679838,1.5255539691679838,1.518758162932086,1.5430736638377889,1.5430736638377889,2.344312474848823,2.1299336313102746,2.360431717373322,2.101763658365559,1.7860027722990193,1.7860027722990193,1.7860027722990193,2.02634142193919,2.107564725934897,2.0404829576006813,2.0404829576006813,2.0404829576006813,1.853437078372671,1.8743216386948145,1.8715028351514684,1.7827087777716193,1.7827087777716193,1.7827087777716193,1.8732558716805396,1.7814175013268383,1.7814175013268383,1.7814175013268383,1.860310434335956,1.860310434335956,1.5874216324997574,1.5874216324997577,1.5471623851786287,1.5779398842296934,1.5779398842296937,1.5446220547727856,1.5412548191982434,1.5412548191982434,1.5412548191982434,1.539861890788451,1.539861890788451,1.539861890788451
SD,15.453748139531244,15.458991112528508,15.458991112528508,15.458991112528508,15.33307817771805,15.346727249809422,15.046099158538222,15.046099158538222,15.046099158538222,15.02002570324534,15.21593232256857,15.21593232256857,14.10149066104151,14.618711087813214,13.345536538444223,13.08151529715036,11.380861713438552,11.380861713438552,11.380861713438552,12.294525490785306,13.04017587153174,12.585056172111086,12.585056172111086,12.585056172111086,12.34275795185575,12.602317150794883,12.590549158904423,12.308320201479248,12.308320201479248,12.308320201479248,12.480190135467632,12.190421396473145,12.190421396473145,12.190421396473145,12.385624306789628,12.385624306789628,12.38680779691174,12.38680779691174,12.148326435947071,12.299233603204312,12.299233603204312,12.115744584065334,12.087627825503612,12.087627825503612,12.087627825503612,12.092939499010573,12.092939499010573,12.092939499010573
CH,82.47542661875015,83.66683225652736,83.66683225652736,83.66683225652736,82.01420229489936,80.44929725404548,81.46078672215522,81.46078672215522,81.46078672215522,80.2773410736641,77.99247653214401,77.99247653214401,46.4349159890992,45.55551029064034,50.79836643914633,52.03482762059819,52.12526549304113,52.12526549304113,52.12526549304113,52.88904857406163,53.321309959895615,53.45811472766668,53.45811472766668,53.45811472766668,61.1063632278922,59.50066305509368,59.502381209168256,62.81719804819478,62.81719804819478,62.81719804819478,61.430749671007455,63.25866193373096,63.25866193373096,63.25866193373096,64.61735012660486,64.61735012660486,82.1640556059073,82.16405560590731,83.23558860082076,82.30440892348308,82.30440892348308,83.25370205126562,83.25649805953444,83.25649805953444,83.25649805953444,82.82837562655953,82.82837562655953,82.82837562655953
AD-CH,171.36012857554866,171.84299068849705,171.84299068849705,171.84299068849705,171.0188865887765,176.8464996709267,177.75751470399777,177.75751470399777,177.75751470399777,177.59262797305337,177.414958960758,177.414958960758,43.16674211553968,43.50443090257127,42.89804686123811,42.762476839139936,41.70073469840835,41.70073469840835,41.70073469840835,42.67428630016573,43.56808594356426,42.64912451547642,42.64912451547642,42.64912451547642,56.43796202321163,55.90432636119902,55.90432636119904,58.17693549393834,58.17693549393834,58.17693549393834,56.012166988287,58.15871361330664,58.15871361330664,58.15871361330664,56.83850462890737,56.83850462890738,87.7598747850665,87.7598747850665,86.7962005304824,86.89397160681972,86.89397160681973,86.57400848757472,86.37610434496546,86.37610434496546,86.37610434496546,86.14554506087288,86.14554506087288,86.14554506087288
AD-idea,1.4699174541749502,1.4866759260718194,1.4866759260718194,1.4866759260718194,1.505517085346191,1.4826575452295716,1.5047238526539255,1.5047238526539255,1.5047238526539255,1.529864894103424,1.562291808787821,1.562291808787821,1.2664664562188075,1.4200941603436654,1.1595260808037695,1.1849598240978043,1.3292452210036525,1.3292452210036525,1.3292452210036525,1.1716651511163985,1.2806617542224523,1.1972006619778193,1.1972006619778193,1.1972006619778193,1.4399107460902802,1.4653117685768031,1.4789250850363114,1.2926690080178502,1.2926690080178502,1.2926690080178502,1.441333316946414,1.3013514267193222,1.3013514267193222,1.3013514267193222,1.4298034199648066,1.4298034199648066,1.3664960326546594,1.3664960326546594,1.366089745241308,1.369682973321144,1.369682973321144,1.366377086495536,1.3855743152318092,1.3855743152318092,1.3855743152318092,1.3889565854798682,1.3889565854798682,1.3889565854798682
