,labels_wdbc_MeanShift_params18,labels_wdbc_MeanShift_params15,labels_wdbc_MeanShift_params13,labels_wdbc_MeanShift_params7,labels_wdbc_MeanShift_params10,labels_wdbc_MeanShift_params16,labels_wdbc_MeanShift_params4,labels_wdbc_MeanShift_params12,labels_wdbc_MeanShift_params11,labels_wdbc_MeanShift_params3,labels_wdbc_MeanShift_params1,labels_wdbc_MeanShift_params5,labels_wdbc_MeanShift_params8,labels_wdbc_MeanShift_params14,labels_wdbc_MeanShift_params6,labels_wdbc_MeanShift_params9
ARI,0.1055178192433617,0.2275544215404907,0.2275967001799305,0.2346603737906213,0.2384814720508125,0.2384814720508125,0.3673327535918132,0.3934511464239099,0.4101543355717011,0.4324154748214208,0.5566529614001888,0.557885358521193,0.557885358521193,0.5594969235585027,0.5671606558135989,0.5671606558135989
VIASCKDE,,,,,,,,,,,,,,,,
COP,0.3587664474784179,,0.3656054745722184,,0.3988938705171382,0.3988938705171382,,,,,,,,,,
CS,1.3109218769828628,0.7103449965172229,0.8968203567787916,0.7596755789383539,0.7793979766277651,0.7793979766277651,0.6630773252544329,0.6856614020899895,0.7062278004421514,0.4563740332701215,0.5088693333456196,0.5097038022824,0.5097038022824,0.5020836147221704,0.466691202913344,0.466691202913344
SD,119.07110584034848,54.48749629338628,85.29615031184058,56.459304471331535,63.511336015411786,63.511336015411786,47.96576241798399,50.8864084458618,52.010296314564,28.544079042856005,32.062617175192344,32.412150687415995,32.412150687415995,32.06480874486168,29.663014380825054,29.663014380825054
CH,30.165655297183992,27.63249576461637,31.36865897621332,25.83368539291158,29.50315705260073,29.50315705260073,30.472842559572168,30.87401078885584,32.82352875982842,18.24843027747361,24.567532166849897,24.482772807724093,24.482772807724093,26.527048210195797,27.11090712060913,27.11090712060913
AD-CH,9.122422923626669,29.860890244477822,43.800075730275154,26.76452381386725,34.99581734678376,34.99581734678376,20.015269203123783,21.39916369586401,24.06809838642558,7.860832753601608,13.147071720114294,13.147071720114292,13.147071720114292,14.385528585410931,15.644772077167092,15.644772077167092
AD-idea,1.302185683869889,0.2962627109845485,0.233705143748074,0.2058368029879816,0.220909957580813,0.220909957580813,0.1816880473151574,0.0771036163715521,0.0262323457287816,0.0003652324981416,0.0864391102398548,0.0863178312749392,0.0863178312749392,0.136069192478881,0.0314551899878286,0.0314551899878286
