,labels_ionosphere_KMeans_params1,labels_ionosphere_KMeans_params7,labels_ionosphere_KMeans_params6,labels_ionosphere_KMeans_params5,labels_ionosphere_KMeans_params4,labels_ionosphere_KMeans_params8,labels_ionosphere_KMeans_params3,labels_ionosphere_KMeans_params2,labels_ionosphere_KMeans_params18,labels_ionosphere_KMeans_params9,labels_ionosphere_KMeans_params16,labels_ionosphere_KMeans_params10,labels_ionosphere_KMeans_params11,labels_ionosphere_KMeans_params12,labels_ionosphere_KMeans_params13,labels_ionosphere_KMeans_params17,labels_ionosphere_KMeans_params14,labels_ionosphere_KMeans_params15,labels_ionosphere_KMeans_params19,labels_ionosphere_KMeans_params36,labels_ionosphere_KMeans_params35,labels_ionosphere_KMeans_params34,labels_ionosphere_KMeans_params32,labels_ionosphere_KMeans_params31,labels_ionosphere_KMeans_params33,labels_ionosphere_KMeans_params29,labels_ionosphere_KMeans_params30,labels_ionosphere_KMeans_params22,labels_ionosphere_KMeans_params21,labels_ionosphere_KMeans_params24,labels_ionosphere_KMeans_params23,labels_ionosphere_KMeans_params25,labels_ionosphere_KMeans_params26,labels_ionosphere_KMeans_params27,labels_ionosphere_KMeans_params28,labels_ionosphere_KMeans_params20,labels_ionosphere_KMeans_params54,labels_ionosphere_KMeans_params53,labels_ionosphere_KMeans_params52,labels_ionosphere_KMeans_params51,labels_ionosphere_KMeans_params50,labels_ionosphere_KMeans_params49,labels_ionosphere_KMeans_params45,labels_ionosphere_KMeans_params47,labels_ionosphere_KMeans_params46,labels_ionosphere_KMeans_params44,labels_ionosphere_KMeans_params43,labels_ionosphere_KMeans_params42,labels_ionosphere_KMeans_params41,labels_ionosphere_KMeans_params40,labels_ionosphere_KMeans_params39,labels_ionosphere_KMeans_params37,labels_ionosphere_KMeans_params48,labels_ionosphere_KMeans_params38
ARI,0.1761621259758845,0.1761621259758845,0.1761621259758845,0.1761621259758845,0.1761621259758845,0.1761621259758845,0.1761621259758845,0.1761621259758845,0.1761621259758845,0.1761621259758845,0.1761621259758845,0.1761621259758845,0.1761621259758845,0.1761621259758845,0.1761621259758845,0.1761621259758845,0.1761621259758845,0.1761621259758845,0.2401425154851789,0.2401425154851789,0.2401425154851789,0.2401425154851789,0.2401425154851789,0.2401425154851789,0.2401425154851789,0.2401425154851789,0.2401425154851789,0.2401425154851789,0.2401425154851789,0.2401425154851789,0.2401425154851789,0.2401425154851789,0.2401425154851789,0.2401425154851789,0.2401425154851789,0.2401425154851789,0.2665254454655235,0.2665254454655235,0.2665254454655235,0.2665254454655235,0.2665254454655235,0.2665254454655235,0.2665254454655235,0.2665254454655235,0.2665254454655235,0.2665254454655235,0.2665254454655235,0.2665254454655235,0.2665254454655235,0.2665254454655235,0.2665254454655235,0.2665254454655235,0.2665254454655235,0.2665254454655235
VIASCKDE,0.0148118539478403,0.0148118539478403,0.0148118539478403,0.0148118539478403,0.0148118539478403,0.0148118539478403,0.0148118539478403,0.0148118539478403,0.0148118539478403,0.0148118539478403,0.0148118539478403,0.0148118539478403,0.0148118539478403,0.0148118539478403,0.0148118539478403,0.0148118539478403,0.0148118539478403,0.0148118539478403,0.0207224600425843,0.0207224600425843,0.0207224600425843,0.0207224600425843,0.0207224600425843,0.0207224600425843,0.0207224600425843,0.0207224600425843,0.0207224600425843,0.0207224600425843,0.0207224600425843,0.0207224600425843,0.0207224600425843,0.0207224600425843,0.0207224600425843,0.0207224600425843,0.0207224600425843,0.0207224600425843,0.0254428358444206,0.0254428358444206,0.0254428358444206,0.0254428358444206,0.0254428358444206,0.0254428358444206,0.0254428358444206,0.0254428358444206,0.0254428358444206,0.0254428358444206,0.0254428358444206,0.0254428358444206,0.0254428358444206,0.0254428358444206,0.0254428358444206,0.0254428358444206,0.0254428358444206,0.0254428358444206
COP,0.3687908822527863,0.3687908822527863,0.3687908822527863,0.3687908822527863,0.3687908822527863,0.3687908822527863,0.3687908822527863,0.3687908822527863,0.3687908822527863,0.3687908822527863,0.3687908822527863,0.3687908822527863,0.3687908822527863,0.3687908822527863,0.3687908822527863,0.3687908822527863,0.3687908822527863,0.3687908822527863,0.352237460622993,0.352237460622993,0.352237460622993,0.352237460622993,0.352237460622993,0.352237460622993,0.352237460622993,0.352237460622993,0.352237460622993,0.352237460622993,0.352237460622993,0.352237460622993,0.352237460622993,0.352237460622993,0.352237460622993,0.352237460622993,0.352237460622993,0.352237460622993,0.3549774116982203,0.3549774116982203,0.3549774116982203,0.3549774116982203,0.3549774116982203,0.3549774116982203,0.3549774116982203,0.3549774116982203,0.3549774116982203,0.3549774116982203,0.3549774116982203,0.3549774116982203,0.3549774116982203,0.3549774116982203,0.3549774116982203,0.3549774116982203,0.3549774116982203,0.3549774116982203
CS,2.0490087097491427,2.0490087097491427,2.0490087097491427,2.0490087097491427,2.0490087097491427,2.0490087097491427,2.0490087097491427,2.0490087097491427,2.0490087097491427,2.0490087097491427,2.0490087097491427,2.0490087097491427,2.0490087097491427,2.0490087097491427,2.0490087097491427,2.0490087097491427,2.0490087097491427,2.0490087097491427,2.2548183355264952,2.2548183355264952,2.2548183355264952,2.2548183355264952,2.2548183355264952,2.2548183355264952,2.2548183355264952,2.2548183355264952,2.2548183355264952,2.2548183355264952,2.2548183355264952,2.2548183355264952,2.2548183355264952,2.2548183355264952,2.2548183355264952,2.2548183355264952,2.2548183355264952,2.2548183355264952,2.0391867259487806,2.0391867259487806,2.0391867259487806,2.0391867259487806,2.0391867259487806,2.0391867259487806,2.0391867259487806,2.0391867259487806,2.0391867259487806,2.0391867259487806,2.0391867259487806,2.0391867259487806,2.0391867259487806,2.0391867259487806,2.0391867259487806,2.0391867259487806,2.0391867259487806,2.0391867259487806
SD,477.3857695753216,477.3857695753216,477.3857695753216,477.3857695753216,477.3857695753216,477.3857695753216,477.3857695753216,477.3857695753216,477.3857695753216,477.3857695753216,477.3857695753216,477.3857695753216,477.3857695753216,477.3857695753216,477.3857695753216,477.3857695753216,477.3857695753216,477.3857695753216,449.4887953784157,449.4887953784157,449.4887953784157,449.4887953784157,449.4887953784157,449.4887953784157,449.4887953784157,449.4887953784157,449.4887953784157,449.4887953784157,449.4887953784157,449.4887953784157,449.4887953784157,449.4887953784157,449.4887953784157,449.4887953784157,449.4887953784157,449.4887953784157,418.81221234200257,418.81221234200257,418.81221234200257,418.81221234200257,418.81221234200257,418.81221234200257,418.81221234200257,418.81221234200257,418.81221234200257,418.81221234200257,418.81221234200257,418.81221234200257,418.81221234200257,418.81221234200257,418.81221234200257,418.81221234200257,418.81221234200257,418.81221234200257
CH,114.58632227076124,114.58632227076124,114.58632227076124,114.58632227076124,114.58632227076124,114.58632227076124,114.58632227076124,114.58632227076124,114.58632227076124,114.58632227076124,114.58632227076124,114.58632227076124,114.58632227076124,114.58632227076124,114.58632227076124,114.58632227076124,114.58632227076124,114.58632227076124,80.33426157600992,80.33426157600992,80.33426157600992,80.33426157600992,80.33426157600992,80.33426157600992,80.33426157600992,80.33426157600992,80.33426157600992,80.33426157600992,80.33426157600992,80.33426157600992,80.33426157600992,80.33426157600992,80.33426157600992,80.33426157600992,80.33426157600992,80.33426157600992,68.93533221052212,68.93533221052212,68.93533221052212,68.93533221052212,68.93533221052212,68.93533221052212,68.93533221052212,68.93533221052212,68.93533221052212,68.93533221052212,68.93533221052212,68.93533221052212,68.93533221052212,68.93533221052212,68.93533221052212,68.93533221052212,68.93533221052212,68.93533221052212
AD-CH,144.25789749088486,144.25789749088486,144.25789749088486,144.25789749088486,144.25789749088486,144.25789749088486,144.25789749088486,144.25789749088486,144.25789749088486,144.25789749088486,144.25789749088486,144.25789749088486,144.25789749088486,144.25789749088486,144.25789749088486,144.25789749088486,144.25789749088486,144.25789749088486,80.77609916930706,80.77609916930706,80.77609916930706,80.77609916930706,80.77609916930706,80.77609916930706,80.77609916930706,80.77609916930706,80.77609916930706,80.77609916930706,80.77609916930706,80.77609916930706,80.77609916930706,80.77609916930706,80.77609916930706,80.77609916930706,80.77609916930706,80.77609916930706,55.56198692855896,55.56198692855896,55.56198692855896,55.56198692855896,55.56198692855896,55.56198692855896,55.56198692855896,55.56198692855896,55.56198692855896,55.56198692855896,55.56198692855896,55.56198692855896,55.56198692855896,55.56198692855896,55.56198692855896,55.56198692855896,55.56198692855896,55.56198692855896
AD-idea,1.1271653196216025,1.1271653196216025,1.1271653196216025,1.1271653196216025,1.1271653196216025,1.1271653196216025,1.1271653196216025,1.1271653196216025,1.1271653196216025,1.1271653196216025,1.1271653196216025,1.1271653196216025,1.1271653196216025,1.1271653196216025,1.1271653196216025,1.1271653196216025,1.1271653196216025,1.1271653196216025,1.4617453138999594,1.4617453138999594,1.4617453138999594,1.4617453138999594,1.4617453138999594,1.4617453138999594,1.4617453138999594,1.4617453138999594,1.4617453138999594,1.4617453138999594,1.4617453138999594,1.4617453138999594,1.4617453138999594,1.4617453138999594,1.4617453138999594,1.4617453138999594,1.4617453138999594,1.4617453138999594,1.6331975476705325,1.6331975476705325,1.6331975476705325,1.6331975476705325,1.6331975476705325,1.6331975476705325,1.6331975476705325,1.6331975476705325,1.6331975476705325,1.6331975476705325,1.6331975476705325,1.6331975476705325,1.6331975476705325,1.6331975476705325,1.6331975476705325,1.6331975476705325,1.6331975476705325,1.6331975476705325
