,labels_ionosphere_SpectralClustering_params33,labels_ionosphere_SpectralClustering_params35,labels_ionosphere_SpectralClustering_params31,labels_ionosphere_SpectralClustering_params32,labels_ionosphere_SpectralClustering_params36,labels_ionosphere_SpectralClustering_params34,labels_ionosphere_SpectralClustering_params13,labels_ionosphere_SpectralClustering_params19,labels_ionosphere_SpectralClustering_params23,labels_ionosphere_SpectralClustering_params21,labels_ionosphere_SpectralClustering_params24,labels_ionosphere_SpectralClustering_params22,labels_ionosphere_SpectralClustering_params20,labels_ionosphere_SpectralClustering_params9,labels_ionosphere_SpectralClustering_params7,labels_ionosphere_SpectralClustering_params11,labels_ionosphere_SpectralClustering_params12,labels_ionosphere_SpectralClustering_params8,labels_ionosphere_SpectralClustering_params10,labels_ionosphere_SpectralClustering_params3,labels_ionosphere_SpectralClustering_params4,labels_ionosphere_SpectralClustering_params6,labels_ionosphere_SpectralClustering_params1,labels_ionosphere_SpectralClustering_params5,labels_ionosphere_SpectralClustering_params2,labels_ionosphere_SpectralClustering_params25,labels_ionosphere_SpectralClustering_params26,labels_ionosphere_SpectralClustering_params30,labels_ionosphere_SpectralClustering_params29,labels_ionosphere_SpectralClustering_params28,labels_ionosphere_SpectralClustering_params15,labels_ionosphere_SpectralClustering_params27,labels_ionosphere_SpectralClustering_params14,labels_ionosphere_SpectralClustering_params16,labels_ionosphere_SpectralClustering_params18,labels_ionosphere_SpectralClustering_params17
ARI,-0.0656261484810126,-0.0656261484810126,-0.0656261484810126,-0.0637403266271534,-0.0637403266271534,-0.0637403266271534,-0.057875056706044,-0.0501226606936498,-0.0501226606936498,-0.0501226606936498,-0.0483763993789818,-0.0483763993789818,-0.0483763993789818,-0.047316478627941,-0.047316478627941,-0.047316478627941,-0.0433332710833065,-0.0433332710833065,-0.0433332710833065,-0.0338852865211394,0.1140105619987723,0.1231000289061024,0.1255303437063373,0.131189542607726,0.1479521880568008,0.1609912603469326,0.1620012180477723,0.166512744045728,0.1767752751608517,0.1951043047411478,0.2104114459534645,0.210942094506671,0.2179781661610521,0.2183773171565354,0.2213459295795445,0.2473883285385471
VIASCKDE,0.0280073414631587,0.0280073414631587,0.0280073414631587,0.0241387113106989,0.0241387113106989,0.0241387113106989,0.0232531205152014,0.0210077190432162,0.0210077190432162,0.0210077190432162,0.0210342020508653,0.0210342020508653,0.0210342020508653,0.0158841739313346,0.0158841739313346,0.0158841739313346,0.0158953865691991,0.0158953865691991,0.0158953865691991,0.0159258879348767,0.0146767800788998,0.0148511254167577,0.0146480253462332,0.014783406968862,0.0147659708919078,0.0279043938111876,0.0279512468279027,0.0255441598333926,0.0255357647847517,0.0255748751992105,0.0210528810014063,0.0253137619902844,0.0207056881257576,0.0221386886750472,0.0223985654755547,0.0204971924847222
COP,0.3474007068537093,0.3474007068537093,0.3474007068537093,0.3479800752209649,0.3479800752209649,0.3479800752209649,0.3508147807242762,0.3644179705209811,0.3644179705209811,0.3644179705209811,0.3588657190956244,0.3588657190956244,0.3588657190956244,0.3743576709866931,0.3743576709866931,0.3743576709866931,0.3726183914988635,0.3726183914988635,0.3726183914988635,0.368142873650618,0.3525701180229681,0.3682976018679728,0.3487922513275343,0.3694596287549889,0.371671100456952,0.3517078107658901,0.3518275476964398,0.3513081647320534,0.350539665341246,0.351569879177743,0.3341760152410625,0.3506120874958187,0.3582391212560869,0.3542156010227316,0.3565117462510304,0.356359375884227
CS,1.5521891234341991,1.5521891234341991,1.5521891234341991,1.7070647685324112,1.7070647685324112,1.7070647685324112,1.58833592880838,1.7116045102713977,1.7116045102713977,1.7116045102713977,1.8911362568267789,1.8911362568267789,1.8911362568267789,1.7511663804101696,1.7511663804101696,1.7511663804101696,1.8823187929328389,1.8823187929328389,1.8823187929328389,2.193237734941106,2.21626560843548,2.1484311845551582,2.302396031817244,2.143561959769549,2.06180412911698,1.9450611156268889,2.017208689444962,2.1159658738307434,2.0780010088736525,2.0995561394465465,2.473942624210748,2.014643025362649,2.062044199262623,2.569234385112469,2.598760287449504,2.5345680359115166
SD,265.8344759277105,265.8344759277105,265.8344759277105,292.1193456728211,292.1193456728211,292.1193456728211,338.22292603124174,368.1806303855807,368.1806303855807,368.1806303855807,390.0921754920606,390.0921754920606,390.0921754920606,424.1825686222619,424.1825686222619,424.1825686222619,459.3539137252674,459.3539137252674,459.3539137252674,492.0945647342701,484.2145904923529,468.7650152699634,489.6087733113327,472.2805215985248,481.35029705244057,351.62540050669395,368.7084005411146,399.7992906048808,393.6538580674288,404.9937719440277,453.791551376934,396.3132704812202,428.0189343335569,465.2194310860209,464.9364007493155,466.0039705759941
CH,33.773711514020974,33.773711514020974,33.773711514020974,34.90786677198308,34.90786677198308,34.90786677198308,45.549544674168544,37.52384593665619,37.52384593665619,37.52384593665619,39.79155544986661,39.79155544986661,39.79155544986661,51.03262876882483,51.03262876882483,51.03262876882483,60.55760190933421,60.55760190933421,60.55760190933421,65.17322178167873,109.05125358399968,111.09523841852584,108.67625473116824,112.08466060892736,112.74962761704116,61.487442258116175,62.20355907378922,62.95807638720435,62.890529602011,63.36011264250995,77.04839284559456,64.70852253058348,78.18675622362399,72.8910985534334,71.96978733207852,74.38687235919078
AD-CH,51.40818743483386,51.40818743483386,51.40818743483386,52.12542560953287,52.12542560953287,52.12542560953287,76.78830612325912,75.70768446974073,75.70768446974073,75.70768446974073,75.4141537212493,75.4141537212493,75.4141537212493,147.16994121336828,147.16994121336828,147.16994121336828,150.62876657177344,150.62876657177344,150.62876657177344,152.487485196737,143.5599106780615,144.8934082170567,143.13735588787742,144.56536069948098,143.9416567930845,55.6297821458895,55.96091445859705,57.22735381739888,57.00083209481297,57.08494426907037,79.65864775538516,56.49222754111575,79.49897598537369,82.13374164371787,82.36226973110021,81.43818998661823
AD-idea,3.0507569331101325,3.0507569331101325,3.0507569331101325,2.4395443309846145,2.4395443309846145,2.4395443309846145,2.364322121698521,1.6471101256108402,1.6471101256108402,1.6471101256108402,1.4911338995240733,1.4911338995240733,1.4911338995240733,1.655289293950448,1.655289293950448,1.655289293950448,1.4497723515253051,1.4497723515253051,1.4497723515253051,1.1197131627007992,1.0995319102036374,1.1139840770321214,1.0954682954720514,1.1254965830415944,1.1147208284602628,2.5113921432054545,2.22359068639254,1.8536743329591328,1.862117402655572,1.9074883143837165,1.0174522211649235,1.9765826276719625,1.6067608120097163,1.0370100723796052,1.0441986431405312,1.0633680141512702
