,labels_data4_DBSCAN_params13,labels_data4_DBSCAN_params14,labels_data4_DBSCAN_params17,labels_data4_DBSCAN_params18,labels_data4_DBSCAN_params19,labels_data4_DBSCAN_params20,labels_data4_DBSCAN_params22,labels_data4_DBSCAN_params23,labels_data4_DBSCAN_params24,labels_data4_DBSCAN_params9
ARI,0.032149413409294,0.0006953689903592366,0.8838796744260659,0.7800261412301129,0.6032915622690482,0.4215368597962764,0.9684799885137557,0.9502692333937773,0.9208971123892131,0.0003803850098651133
