,labels_data1_DBSCAN_params13,labels_data1_DBSCAN_params14,labels_data1_DBSCAN_params15,labels_data1_DBSCAN_params17,labels_data1_DBSCAN_params18,labels_data1_DBSCAN_params19,labels_data1_DBSCAN_params20,labels_data1_DBSCAN_params21,labels_data1_DBSCAN_params22,labels_data1_DBSCAN_params23,labels_data1_DBSCAN_params24,labels_data1_DBSCAN_params25,labels_data1_DBSCAN_params26,labels_data1_DBSCAN_params27,labels_data1_DBSCAN_params28,labels_data1_DBSCAN_params29,labels_data1_DBSCAN_params30,labels_data1_DBSCAN_params31,labels_data1_DBSCAN_params32,labels_data1_DBSCAN_params33,labels_data1_DBSCAN_params34,labels_data1_DBSCAN_params35,labels_data1_DBSCAN_params36,labels_data1_DBSCAN_params37,labels_data1_DBSCAN_params38,labels_data1_DBSCAN_params39,labels_data1_DBSCAN_params40,labels_data1_DBSCAN_params41,labels_data1_DBSCAN_params42,labels_data1_DBSCAN_params43,labels_data1_DBSCAN_params44,labels_data1_DBSCAN_params9
B,0.006181072978630509,0.001185820204125445,0.00022241968705282464,0.00931252274837556,0.008343553701298937,0.007509941965119951,0.006676125434683934,0.010134985048472505,0.010134985048472505,0.010004185225596473,0.009927487390530815,0.010223222020859278,0.010223222020859278,0.010223222020859278,0.010223222020859278,0.010223222020859278,0.010223222020859278,0.010223222020859278,0.010223222020859278,0.010223222020859278,0.010223222020859278,0.010223222020859278,0.010223222020859278,0.010223222020859278,0.010223222020859278,0.010223222020859278,0.010223222020859278,0.19331311157768746,0.19331311157768746,0.19331311157768746,0.19331311157768746,8.500156435543448e-05
BH,0.18305922220359486,0.048004715635517003,0.007396819598684261,4.509882781770035,3.901916336842573,3.37230570999982,2.8500224833346306,5.000493977484262,5.000493977484262,4.924522122872107,4.885281212501186,5.053338178592823,5.053338178592823,5.053338178592823,5.053338178592823,5.053338178592823,5.053338178592823,5.053338178592823,5.053338178592823,5.053338178592823,5.053338178592823,5.053338178592823,5.053338178592823,5.053338178592823,5.053338178592823,5.053338178592823,5.053338178592823,163.78597965295924,163.78597965295924,163.78597965295924,163.78597965295924,0.0004884064705834047
D,,,,,,,,,,,,1.5322006917618194,1.5322006917618194,1.5322006917618194,1.5322006917618194,1.5322006917618194,1.5322006917618194,1.5322006917618194,1.5322006917618194,1.5322006917618194,1.5322006917618194,1.5322006917618194,1.5322006917618194,1.5322006917618194,1.5322006917618194,1.5322006917618194,1.5322006917618194,0.7647916671618027,0.7647916671618027,0.7647916671618027,0.7647916671618027,
H,1.9747974787923748,1.4832091518966675,0.00045956326983984303,0.019786786948775524,0.01794218306782765,0.016140203205508727,0.014313358633562083,0.021666273376547078,0.021666273376547078,0.021354827966636594,0.021169185246066646,0.021833744945354547,0.021833744945354547,0.021833744945354547,0.021833744945354547,0.021833744945354547,0.021833744945354547,0.021833744945354547,0.021833744945354547,0.021833744945354547,0.021833744945354547,0.021833744945354547,0.021833744945354547,0.021833744945354547,0.021833744945354547,0.021833744945354547,0.021833744945354547,0.14164396287118217,0.14164396287118217,0.14164396287118217,0.14164396287118217,1.5914357323404724
DBCV,-0.2659614938903137,0.25908869815129826,0.9998668162333577,0.9944302777713991,0.9943232710117059,0.9952208015710114,0.9976027443657479,0.9884687608110615,0.9884687608110615,0.993332908978312,0.9919144569674929,0.9889368703685144,0.9889368703685144,0.9889368703685144,0.9889368703685144,0.9889368703685144,0.9889368703685144,0.9889368703685144,0.9889368703685144,0.9889368703685144,0.9889368703685144,0.9889368703685144,0.9889368703685144,0.9889368703685144,0.9889368703685144,0.9889368703685144,0.9889368703685144,0.768757680590488,0.768757680590488,0.768757680590488,0.768757680590488,0.791523075835977
I,3.609309628227788,38.91022397164507,1341.7895174513849,44.52099179258965,48.673180097644625,53.30269339550327,59.038040034084915,41.669098735513096,41.669098735513096,42.00749267112321,42.251294785338125,41.39948575476692,41.39948575476692,41.39948575476692,41.39948575476692,41.39948575476692,41.39948575476692,41.39948575476692,41.39948575476692,41.39948575476692,41.39948575476692,41.39948575476692,41.39948575476692,41.39948575476692,41.39948575476692,41.39948575476692,41.39948575476692,3.0032556925779157,3.0032556925779157,3.0032556925779157,3.0032556925779157,112.88229165261528
C,0.007568005489703731,0.005712214988697206,0.0,-1.2558209913849938e-17,0.0,0.0,0.0,1.2064495788490058e-17,1.2064495788490058e-17,1.2110403640301481e-17,1.2130481919635256e-17,2.4032899584307328e-17,2.4032899584307328e-17,2.4032899584307328e-17,2.4032899584307328e-17,2.4032899584307328e-17,2.4032899584307328e-17,2.4032899584307328e-17,2.4032899584307328e-17,2.4032899584307328e-17,2.4032899584307328e-17,2.4032899584307328e-17,2.4032899584307328e-17,2.4032899584307328e-17,2.4032899584307328e-17,2.4032899584307328e-17,2.4032899584307328e-17,0.00681853912158749,0.00681853912158749,0.00681853912158749,0.00681853912158749,0.0005257624842968698
CDbw,17.82483893750837,12.792900688500069,61.836832146753444,1.0941749391110398,1.1988816938929254,1.533802654955307,1.9435564072619893,0.774266013210332,0.774266013210332,0.7855857877978473,0.8238520547600587,0.7529335200758731,0.7529335200758731,0.7529335200758731,0.7529335200758731,0.7529335200758731,0.7529335200758731,0.7529335200758731,0.7529335200758731,0.7529335200758731,0.7529335200758731,0.7529335200758731,0.7529335200758731,0.7529335200758731,0.7529335200758731,0.7529335200758731,0.7529335200758731,0.379705044767849,0.379705044767849,0.379705044767849,0.379705044767849,114.18966186901433
VIASCKDE,0.6117272155193225,0.5465954857170258,0.5872960155166453,0.7500158253432505,0.7403197960359865,0.7223736654983312,0.6956955383552524,0.8018388253064295,0.8018388253064295,0.800987379725532,0.789221515833516,0.8137652235582936,0.8137652235582936,0.8137652235582936,0.8137652235582936,0.8137652235582936,0.8137652235582936,0.8137652235582936,0.8137652235582936,0.8137652235582936,0.8137652235582936,0.8137652235582936,0.8137652235582936,0.8137652235582936,0.8137652235582936,0.8137652235582936,0.8137652235582936,0.8175160873407153,0.8175160873407153,0.8175160873407153,0.8175160873407153,0.4304072235927304
COP,0.1664442128991167,0.15386776175665706,0.14441384668392757,0.1418559920506383,0.1540141641778234,0.148575445975727,0.15671014122555862,0.1260549889037659,0.1260549889037659,0.14100676918556318,0.1401543166954047,0.12657685398496224,0.12657685398496224,0.12657685398496224,0.12657685398496224,0.12657685398496224,0.12657685398496224,0.12657685398496224,0.12657685398496224,0.12657685398496224,0.12657685398496224,0.12657685398496224,0.12657685398496224,0.12657685398496224,0.12657685398496224,0.12657685398496224,0.12657685398496224,0.30519655025224995,0.30519655025224995,0.30519655025224995,0.30519655025224995,0.1750116917440598
Sym,0.23213788367566499,2.106621107789247,85.66917250444973,0.4608867553476348,0.5547382792601033,0.6235635630002776,0.7440030443325405,0.3896929012987145,0.3896929012987145,0.3980830384729126,0.4044067032538034,0.3759487259683726,0.3759487259683726,0.3759487259683726,0.3759487259683726,0.3759487259683726,0.3759487259683726,0.3759487259683726,0.3759487259683726,0.3759487259683726,0.3759487259683726,0.3759487259683726,0.3759487259683726,0.3759487259683726,0.3759487259683726,0.3759487259683726,0.3759487259683726,0.13080333041553824,0.13080333041553824,0.13080333041553824,0.13080333041553824,12.41629755913237
CS,0.724164182289486,0.8835623964518555,0.026888724483583287,0.24225524159484776,0.2180783771727309,0.2018000961291945,0.1828390041670719,0.27775125016176216,0.27775125016176216,0.2693043759019428,0.262200835494359,0.27902241133548916,0.27902241133548916,0.27902241133548916,0.27902241133548916,0.27902241133548916,0.27902241133548916,0.27902241133548916,0.27902241133548916,0.27902241133548916,0.27902241133548916,0.27902241133548916,0.27902241133548916,0.27902241133548916,0.27902241133548916,0.27902241133548916,0.27902241133548916,0.5933980062472719,0.5933980062472719,0.5933980062472719,0.5933980062472719,0.4644812635592489
SF,0.5022042779432432,0.5743331743806552,0.7162424498528244,0.6396179512001937,0.644551619402908,0.6494855938279869,0.6546451393685879,0.6357080386330063,0.6357080386330063,0.6362179804736039,0.6365501858647975,0.6353592263809911,0.6353592263809911,0.6353592263809911,0.6353592263809911,0.6353592263809911,0.6353592263809911,0.6353592263809911,0.6353592263809911,0.6353592263809911,0.6353592263809911,0.6353592263809911,0.6353592263809911,0.6353592263809911,0.6353592263809911,0.6353592263809911,0.6353592263809911,0.46927263844291733,0.46927263844291733,0.46927263844291733,0.46927263844291733,0.5804141174272766
SD,63050.587619563186,38696.83352592512,18496.580209256754,874327.035397375,753859.4860453538,664063.1199800927,555049.0784506316,1009060.2841248402,1009060.2841248402,941007.0247191594,932087.2101914533,1013217.6927127432,1013217.6927127432,1013217.6927127432,1013217.6927127432,1013217.6927127432,1013217.6927127432,1013217.6927127432,1013217.6927127432,1013217.6927127432,1013217.6927127432,1013217.6927127432,1013217.6927127432,1013217.6927127432,1013217.6927127432,1013217.6927127432,1013217.6927127432,21232436.444619983,21232436.444619983,21232436.444619983,21232436.444619983,11398.693680785242
SDbw,0.2709187008206099,0.3904426279950379,0.00035102159591940245,0.014846470457627154,0.013205795125224407,0.011835873501002677,0.010438071299146215,0.016195542883342018,0.016195542883342018,0.015947493309177146,0.015804632730905776,0.016274312659451826,0.016274312659451826,0.016274312659451826,0.016274312659451826,0.016274312659451826,0.016274312659451826,0.016274312659451826,0.016274312659451826,0.016274312659451826,0.016274312659451826,0.016274312659451826,0.016274312659451826,0.016274312659451826,0.016274312659451826,0.016274312659451826,0.016274312659451826,0.34103601404517825,0.34103601404517825,0.34103601404517825,0.34103601404517825,0.2250303654493171
XB*,5.227601718003406,1.0776286363753933,0.0002351977670139664,0.007705574371426364,0.0068125006419746895,0.006160359224547693,0.005500872765852547,0.008248658871275993,0.008248658871275993,0.008091161772599689,0.008079181399770295,0.008330128276850242,0.008330128276850242,0.008330128276850242,0.008330128276850242,0.008330128276850242,0.008330128276850242,0.008330128276850242,0.008330128276850242,0.008330128276850242,0.008330128276850242,0.008330128276850242,0.008330128276850242,0.008330128276850242,0.008330128276850242,0.008330128276850242,0.008330128276850242,0.1582522352373132,0.1582522352373132,0.1582522352373132,0.1582522352373132,0.42006394669399993
S,0.03685708932653343,0.39924495992772757,0.9832332378374413,0.8984925832821495,0.9029382883007911,0.9077417119998923,0.9128503016391908,0.8942268037360266,0.8942268037360266,0.8948117842394627,0.8952126597902069,0.8938602646077358,0.8938602646077358,0.8938602646077358,0.8938602646077358,0.8938602646077358,0.8938602646077358,0.8938602646077358,0.8938602646077358,0.8938602646077358,0.8938602646077358,0.8938602646077358,0.8938602646077358,0.8938602646077358,0.8938602646077358,0.8938602646077358,0.8938602646077358,0.6947641176372037,0.6947641176372037,0.6947641176372037,0.6947641176372037,0.6204456418485443
DB,0.6631505541168063,0.715940998919998,0.023914271506446413,0.142794555789044,0.13763999426266985,0.13158389263241943,0.12490896687779351,0.14794165420970243,0.14794165420970243,0.14715602984941825,0.14673139799984336,0.14828629976634164,0.14828629976634164,0.14828629976634164,0.14828629976634164,0.14828629976634164,0.14828629976634164,0.14828629976634164,0.14828629976634164,0.14828629976634164,0.14828629976634164,0.14828629976634164,0.14828629976634164,0.14828629976634164,0.14828629976634164,0.14828629976634164,0.14828629976634164,0.45532744650067203,0.45532744650067203,0.45532744650067203,0.45532744650067203,0.43427702811245117
CH,7841.922481892272,25041.91485832418,88038.263038783,34909.35438127017,37496.466732107234,39900.78023040396,42596.804565744234,32774.21435074656,32774.21435074656,33148.38646797637,33366.27470487059,32572.90111870336,32572.90111870336,32572.90111870336,32572.90111870336,32572.90111870336,32572.90111870336,32572.90111870336,32572.90111870336,32572.90111870336,32572.90111870336,32572.90111870336,32572.90111870336,32572.90111870336,32572.90111870336,32572.90111870336,32572.90111870336,2067.1127619784406,2067.1127619784406,2067.1127619784406,2067.1127619784406,80378.1573392585
AD-S,0.19886493366001015,0.32945203359973324,0.9934980869511634,0.9811004692385764,0.9830658628920182,0.9842298478722281,0.9862955402684618,0.9780758137147053,0.9780758137147053,0.9782486799681549,0.9804948191048116,0.9778821765161737,0.9778821765161737,0.9778821765161737,0.9778821765161737,0.9778821765161737,0.9778821765161737,0.9778821765161737,0.9778821765161737,0.9778821765161737,0.9778821765161737,0.9778821765161737,0.9778821765161737,0.9778821765161737,0.9778821765161737,0.9778821765161737,0.9778821765161737,0.813019431119873,0.813019431119873,0.813019431119873,0.813019431119873,0.6293082489754919
AD-DB,1.1716537739901605,1.3153145069019325,0.012896778298305734,0.037564968389615025,0.03369266948148922,0.03142980167460623,0.027388115422966763,0.04375842094807589,0.04375842094807589,0.04338610691036907,0.03885206428318746,0.04412322937447235,0.04412322937447235,0.04412322937447235,0.04412322937447235,0.04412322937447235,0.04412322937447235,0.04412322937447235,0.04412322937447235,0.04412322937447235,0.04412322937447235,0.04412322937447235,0.04412322937447235,0.04412322937447235,0.04412322937447235,0.04412322937447235,0.04412322937447235,0.287228507588376,0.287228507588376,0.287228507588376,0.287228507588376,0.7082945558697402
AD-CH,2617.1348011893892,3089.809807487552,2931.7448346199913,19099.675310565362,19804.057950764487,20218.633314635492,21406.646130205063,19613.507253381606,19613.507253381606,19714.27899263177,20657.281423688975,19460.03173136101,19460.03173136101,19460.03173136101,19460.03173136101,19460.03173136101,19460.03173136101,19460.03173136101,19460.03173136101,19460.03173136101,19460.03173136101,19460.03173136101,19460.03173136101,19460.03173136101,19460.03173136101,19460.03173136101,19460.03173136101,3516.888226709874,3516.888226709874,3516.888226709874,3516.888226709874,975.6599636541819
AD-idea,2414.054965032148,145.34469855258,4250108.168084335,153134.09560489125,210114.35842089652,260965.82045384333,391213.448684762,109465.31953227366,109465.31953227366,111547.65815923733,147172.07144128857,106047.5900390293,106047.5900390293,106047.5900390293,106047.5900390293,106047.5900390293,106047.5900390293,106047.5900390293,106047.5900390293,106047.5900390293,106047.5900390293,106047.5900390293,106047.5900390293,106047.5900390293,106047.5900390293,106047.5900390293,106047.5900390293,270.32007231145303,270.32007231145303,270.32007231145303,270.32007231145303,216761345.95681804
