,labels_data2_MeanShift_params1,labels_data2_MeanShift_params10,labels_data2_MeanShift_params11,labels_data2_MeanShift_params12,labels_data2_MeanShift_params13,labels_data2_MeanShift_params14,labels_data2_MeanShift_params15,labels_data2_MeanShift_params16,labels_data2_MeanShift_params17,labels_data2_MeanShift_params18,labels_data2_MeanShift_params19,labels_data2_MeanShift_params2,labels_data2_MeanShift_params20,labels_data2_MeanShift_params27,labels_data2_MeanShift_params28,labels_data2_MeanShift_params3,labels_data2_MeanShift_params4,labels_data2_MeanShift_params5,labels_data2_MeanShift_params6,labels_data2_MeanShift_params7,labels_data2_MeanShift_params8,labels_data2_MeanShift_params9
ARI_nn,0.9839516461135869,1.0,1.0,0.7819253438113949,1.0,1.0,1.0,1.0,0.7358884290045455,0.572165690222257,0.37298797379651505,0.9839516461135869,0.37298797379651505,0.3580952130980725,0.3580952130980725,1.0,1.0,1.0,1.0,1.0,1.0,1.0
