,ecoli,glass,ionosphere,sonar,wdbc,wine
cSIL,0.2751837161969856,0.7534205398619573,0.9478557461522145,0.9930728077346914,0.9342706954245054,-0.09591817565949683
GD43,0.12206961431368851,-0.9294941111524264,-0.8485867565931366,0.9906376685357113,0.8812477941524053,-0.35502596740923476
GD53,-0.023905030062661668,-0.7795122297320242,-0.9812634512543713,0.9584706740996167,0.8703708912089643,-0.8011808710672264
PS,-0.197298033868067,-0.891785419673345,-0.9968785593764704,-0.8434070569718013,0.9667167762143737,0.5953027185367428
rCIP,0.5095869557418504,0.6482441992263804,0.827051107771665,-0.9684538410685105,-0.916888904654978,0.13804408645867866
WB,0.38661817739445886,-0.34669295632287445,0.999988976971076,0.6970270969913459,-0.951720831202313,-0.9060680361025746
XB,-0.6001380989774844,-0.8602334112472155,0.2350956576337362,0.5637078633051774,-0.947526819271222,0.19960046338530169
SSE,-0.6491954199269715,-0.8540629491203542,-0.9925830118810193,0.9772095349792187,0.9995223832494018,-0.7806316801949981
RS,-0.41869041962387754,-0.6686424122477939,-0.9956734609656521,0.9976150252542206,0.9916976373894455,-0.39657098602623686
DH,-0.2606583125279536,-0.7359098145581374,-0.9918072187487748,0.9576593985716148,-0.6528594973321449,-0.7354282527253564
B,-0.129599681508442,-0.8786874018655602,-0.9857087358093368,0.9530730905582563,0.9803348028525712,-0.7702571065174227
BH,-0.6701459626126698,-0.8590053333418076,-0.9996423005615553,0.9825986070169304,0.999357541625076,-0.761174773936064
D,0.1391668334403581,0.3682860931213532,-0.7670994005302066,0.42912255053990855,0.44161088373836954,-0.671135159236033
H,0.4949134820142411,0.74080429442757,0.9999344929071304,-0.9838029736809101,-0.9816401700227128,0.3120692562704085
DBCV,-0.8078636479907741,0.8731933857521365,0.4375407920771497,-0.2565859265792182,-0.9368685054175412,0.9728717804412135
I,-0.6884083512465607,0.14838490138867566,-0.8587095244698613,0.8957278020102949,0.9932220560227923,-0.28732197775817986
C,-0.7293065560039002,-0.7211531191097639,-0.9999501807325856,0.9113684759133273,0.7103072006616883,-0.9628948136869417
VIASCKDE,-0.23542373063091793,0.17398500973453426,0.9941482587361175,0.9974756017953038,-0.9515184967982349,-0.19114107633699545
COP,-0.05986529540077802,0.26770502867407237,-0.8747679215624238,-0.9009253841186252,-0.9910512152286775,0.6670049487620369
Sym,-0.46481558939546613,0.6805884643003167,-0.74564887150392,0.827163722495624,0.9989791933718264,-0.14331773657284427
CS,-0.14171183441909524,-0.8582726802877126,0.13205341722769706,0.8428042654966111,-0.9998029642437121,0.05557202427073471
SF,-0.7124481509218956,-0.7656122304896773,-0.9652789052612003,0.927204299868931,0.9949755309410001,-0.6605041829015297
SD,-0.5513664966318752,0.16642335911830963,-0.9800315329925893,0.9576034598955939,0.97892004751481,-0.910268365635975
SDbw,-0.4498970682434927,-0.25395875943320984,-0.9967163415276954,,-0.8655969786158173,-1.0
XB*,-0.13307074637509916,0.9098096852509705,0.7841527438564422,-0.9966382915617663,-0.9056537882898539,0.3205881881796256
S,-0.4714517401139757,0.7483019710255127,0.8724283571880648,0.8232797376374025,0.9127777885598435,-0.09981396737929711
DB,-0.15842980126956846,-0.811357842955189,0.7856099480989341,0.4950523251711335,-0.960260057806552,0.17435457528313444
CH,-0.5104472259811322,-0.8323124238761409,-0.9941117944506924,0.8858956886752659,0.9997520485661443,-0.2224261770395822
AD-S,-0.6267289068475075,0.8540848881263975,0.9645444767258834,-0.9302278977026052,0.9994075856034956,-0.7247572341222607
AD-DB,0.26542108074364346,-0.8114625249867271,-0.22939200358338888,0.3756284811871627,-0.9566023396847868,0.7794842529190497
AD-CH,-0.6461929929995429,-0.8492770470391191,-0.9974561452916354,0.9876299257925822,0.994204605859992,-0.7582241691378556
AD-idea,0.5353369344052556,0.7795650432176101,0.9876797058463174,-0.9909509125214129,-0.9495280374721162,0.4527554217116047
