-1.321080000000000032e+00 -2.600999999999999979e+00
-2.431740000000000013e+00 -2.583899999999999864e+00
-3.091400000000000148e+00 -1.935999999999999943e+00
-1.869280000000000053e+00 -3.350800000000000001e+00
-1.534310000000000063e+00 -2.833099999999999952e+00
-2.044099999999999806e+00 -2.217099999999999849e+00
-2.346369999999999845e+00 -2.430600000000000094e+00
-2.169989999999999863e+00 -2.384599999999999831e+00
-1.388710000000000111e+00 -1.991999999999999993e+00
-1.719919999999999893e+00 -2.285600000000000076e+00
-2.339980000000000171e+00 -2.810099999999999820e+00
-1.882279999999999953e+00 -2.630100000000000104e+00
-2.023379999999999956e+00 -2.222100000000000186e+00
-1.890190000000000037e+00 -2.572099999999999831e+00
-1.349399999999999933e+00 -2.484799999999999898e+00
-1.582289999999999974e+00 -2.404199999999999893e+00
-1.788799999999999946e+00 -1.589900000000000091e+00
-1.850479999999999903e+00 -1.687899999999999956e+00
-1.646940000000000071e+00 -1.687500000000000000e+00
-2.243399999999999839e+00 -7.830099999999999838e-01
-2.117480000000000029e+00 -1.997000000000000108e+00
-1.913180000000000103e+00 -6.176000000000000378e-01
-1.610119999999999996e+00 -1.248899999999999899e+00
-8.499100000000000543e-01 -1.701899999999999968e+00
-1.638589999999999991e+00 -1.627199999999999980e+00
-2.121340000000000003e+00 -1.827700000000000102e+00
-1.179629999999999956e+00 -5.661800000000000166e-01
-1.509169999999999900e+00 -1.106100000000000083e+00
-2.298119999999999941e+00 -1.991600000000000037e+00
-1.418050000000000033e+00 -1.682800000000000074e+00
-1.117159999999999931e+00 -4.904200000000000226e-01
-1.485119999999999996e+00 -1.854200000000000015e-01
-1.471170000000000089e+00 -5.663200000000000456e-01
-1.329089999999999994e-01 -9.793800000000000283e-01
-2.248969999999999914e+00 -3.809799999999999853e-01
-1.127040000000000042e+00 -8.380600000000000271e-01
-1.366829999999999989e+00 -5.772399999999999753e-01
-2.150780000000000136e+00 -9.243000000000000105e-01
-5.220430000000000348e-01 -8.745500000000000496e-01
-1.842580000000000107e+00 -5.469600000000000017e-01
-1.224409999999999998e+00 -2.747999999999999887e-01
-1.673890000000000100e+00 -7.158700000000000063e-01
-1.406369999999999898e+00 2.971900000000000097e-01
-2.107139999999999791e+00 -3.110299999999999732e-01
-9.855990000000000029e-01 3.792800000000000060e-01
-7.289560000000000484e-01 -1.794199999999999962e-01
-3.894589999999999996e-01 4.482999999999999763e-01
-1.130500000000000060e+00 -2.034999999999999865e-01
-7.869239999999999569e-01 -1.207600000000000062e-01
-7.899500000000000410e-01 4.649199999999999999e-01
-8.703250000000000153e-01 5.734599999999999698e-01
-1.379040000000000044e+00 9.493099999999999872e-01
-3.935649999999999982e-01 8.407700000000000173e-01
-1.554720000000000102e+00 1.460199999999999942e+00
-1.400369999999999893e+00 4.139399999999999746e-01
-5.707910000000000483e-01 2.913299999999999779e-01
-1.277800000000000047e+00 3.693000000000000171e-01
-1.811569999999999903e+00 6.370000000000000107e-01
-1.539709999999999912e+00 1.050999999999999934e+00
-4.165340000000000154e-01 1.111499999999999932e+00
-8.248590000000000089e-01 7.071899999999999853e-01
-1.189230000000000009e+00 7.086299999999999821e-01
-6.467839999999999701e-02 3.786999999999999811e-01
-8.399370000000000447e-01 1.578899999999999970e+00
-5.819280000000000008e-01 8.084299999999999820e-01
-1.155350000000000099e+00 1.182399999999999896e+00
-2.755819999999999936e-01 -3.774399999999999977e-01
-7.963149999999999951e-01 1.606899999999999995e+00
-1.270340000000000080e-01 2.264499999999999957e+00
-8.901109999999999856e-01 1.401000000000000023e+00
-7.885619999999999852e-01 1.572300000000000031e+00
-7.242629999999999901e-01 1.108000000000000096e+00
-1.189869999999999983e+00 1.889899999999999913e+00
-4.308179999999999787e-01 1.227999999999999980e+00
-3.335870000000000224e-01 1.707000000000000073e+00
-1.204649999999999999e+00 6.604999999999999760e-01
-6.981530000000000236e-01 1.895000000000000018e+00
-7.883270000000000000e-01 1.778599999999999959e+00
-6.508540000000000436e-01 2.290500000000000203e+00
