8.217940000000000245e-01 -4.621530000000000082e-02
1.039290000000000047e+00 6.083500000000000019e-02
1.120460000000000012e+00 7.455680000000000640e-02
1.022329999999999961e+00 5.147390000000000299e-02
9.042229999999999990e-01 1.169270000000000032e-01
8.788930000000000353e-01 3.780370000000000258e-02
8.435000000000000275e-01 1.685830000000000106e-01
1.008909999999999973e+00 1.497850000000000015e-01
9.672659999999999592e-01 2.435970000000000080e-01
1.149480000000000057e+00 1.962760000000000060e-01
9.886009999999999520e-01 2.473650000000000015e-01
1.032340000000000035e+00 2.176730000000000054e-01
1.000999999999999890e+00 -1.091819999999999943e-02
9.382629999999999582e-01 1.688870000000000093e-01
1.039069999999999938e+00 -1.156539999999999999e-02
1.009870000000000045e+00 2.256559999999999955e-01
9.825469999999999482e-01 2.668209999999999749e-01
9.227619999999999711e-01 4.965379999999999794e-01
9.864199999999999635e-01 3.297450000000000103e-01
1.003249999999999975e+00 2.160539999999999961e-01
1.010899999999999910e+00 1.883229999999999904e-01
1.074980000000000047e+00 1.888390000000000069e-01
9.151749999999999607e-01 2.817000000000000060e-01
8.022869999999999724e-01 2.798769999999999869e-01
9.513019999999999810e-01 3.571059999999999790e-01
9.640389999999999793e-01 3.349090000000000122e-01
9.612439999999999873e-01 2.415380000000000027e-01
8.975670000000000037e-01 3.875939999999999941e-01
9.827690000000000037e-01 2.715009999999999923e-01
9.212240000000000428e-01 4.404230000000000089e-01
8.746530000000000138e-01 3.961529999999999774e-01
9.318659999999999721e-01 5.918550000000000200e-01
7.686119999999999619e-01 3.565189999999999748e-01
8.559729999999999839e-01 4.514659999999999784e-01
9.656350000000000211e-01 1.006510000000000044e-01
8.611990000000000478e-01 2.388260000000000105e-01
8.555089999999999639e-01 3.932689999999999797e-01
9.815559999999999841e-01 4.287659999999999805e-01
8.415660000000000363e-01 3.932359999999999745e-01
9.176260000000000527e-01 4.792810000000000126e-01
8.252500000000000391e-01 4.348190000000000111e-01
8.638679999999999692e-01 5.698370000000000379e-01
8.181779999999999609e-01 5.275210000000000177e-01
8.830149999999999944e-01 6.811340000000000172e-01
7.765119999999999800e-01 4.906420000000000226e-01
8.632689999999999531e-01 5.602700000000000458e-01
9.696970000000000312e-01 5.541610000000000147e-01
1.004410000000000025e+00 7.379409999999999581e-01
7.220029999999999504e-01 6.035490000000000022e-01
7.793710000000000360e-01 3.791169999999999818e-01
8.558970000000000189e-01 5.409310000000000507e-01
7.464129999999999932e-01 7.380870000000000486e-01
9.332639999999999825e-01 5.708670000000000133e-01
7.732970000000000121e-01 6.183739999999999792e-01
8.277870000000000505e-01 5.111890000000000045e-01
8.634279999999999733e-01 8.021040000000000392e-01
9.017330000000000068e-01 6.884820000000000384e-01
7.667199999999999571e-01 8.027769999999999628e-01
7.030499999999999527e-01 7.227230000000000043e-01
7.815710000000000157e-01 5.908980000000000343e-01
5.903620000000000534e-01 8.252190000000000358e-01
7.080410000000000315e-01 7.887440000000000007e-01
6.516309999999999603e-01 7.357289999999999663e-01
5.000740000000000185e-01 7.160180000000000433e-01
6.229200000000000292e-01 6.077360000000000539e-01
5.520749999999999824e-01 7.745290000000000230e-01
7.102619999999999489e-01 5.088030000000000053e-01
5.399620000000000530e-01 8.085740000000000149e-01
6.703040000000000109e-01 7.922289999999999610e-01
7.231440000000000090e-01 6.703240000000000309e-01
7.186669999999999447e-01 7.174559999999999826e-01
6.350409999999999666e-01 7.356000000000000316e-01
5.830710000000000059e-01 7.676530000000000298e-01
6.243450000000000388e-01 9.013870000000000493e-01
5.807799999999999629e-01 7.920310000000000406e-01
7.113920000000000243e-01 8.637320000000000553e-01
5.902330000000000076e-01 8.891980000000000439e-01
5.385760000000000547e-01 6.249019999999999575e-01
6.633480000000000487e-01 9.162029999999999896e-01
7.273420000000000440e-01 7.248040000000000038e-01
5.222329999999999472e-01 7.083180000000000032e-01
3.866769999999999929e-01 8.913830000000000364e-01
6.124380000000000379e-01 8.417470000000000230e-01
4.382409999999999917e-01 1.026189999999999936e+00
4.609599999999999809e-01 8.563460000000000516e-01
4.539960000000000107e-01 9.137170000000000014e-01
5.164990000000000414e-01 9.795490000000000030e-01
4.232819999999999916e-01 8.999139999999999917e-01
4.121879999999999988e-01 7.258400000000000407e-01
4.800829999999999820e-01 8.949960000000000138e-01
3.666340000000000154e-01 1.065339999999999954e+00
4.526569999999999760e-01 9.631859999999999866e-01
6.108409999999999673e-01 9.269610000000000349e-01
4.290619999999999989e-01 7.801979999999999471e-01
4.204140000000000099e-01 8.502199999999999758e-01
3.715860000000000274e-01 9.531110000000000415e-01
3.908539999999999792e-01 9.615850000000000231e-01
1.715270000000000128e-01 8.765190000000000481e-01
3.554849999999999954e-01 1.066489999999999938e+00
4.104949999999999988e-01 1.015889999999999960e+00
5.139399999999999524e-01 9.190749999999999753e-01
2.023729999999999973e-01 1.010189999999999921e+00
2.395140000000000047e-01 8.429619999999999891e-01
5.080599999999999561e-01 8.477459999999999996e-01
3.692320000000000046e-01 9.854119999999999546e-01
1.704140000000000099e-01 8.705760000000000165e-01
3.174609999999999932e-01 9.604949999999999877e-01
1.699229999999999907e-01 8.008650000000000491e-01
3.071920000000000206e-01 9.012879999999999781e-01
1.325089999999999948e-02 1.024499999999999966e+00
2.507619999999999849e-01 1.275779999999999914e+00
8.117779999999999441e-02 9.919649999999999856e-01
6.276099999999999735e-02 1.076610000000000067e+00
2.638329999999999842e-01 1.068810000000000038e+00
