,gt,dfl,dsl,vl,hl,rl,time
MST-S (↑),0.034,0.009,0.050*,0.013,0.038*,0.001,0.251s
MST-DB (↓),2.453,2.736,2.439*,2.534,2.448*,2.713,0.246s
MST-CH (↑),1574.551,1489.758,1575.966*,1579.939*,1574.527,757.273,0.361s
idea (↑),0.213,0.260*,0.297*,0.293*,0.284*,0.062,0.443s
