,gt,dfl,dsl,vl,hl,rl,time
MST-S (↑),0.017,0.025*,0.023*,0.039*,0.024*,0.001,0.234s
MST-DB (↓),2.659,2.619*,2.669,2.458*,2.652*,3.403,0.229s
MST-CH (↑),1639.143,1631.225,1643.307*,1639.715*,1643.440*,593.629,0.357s
idea (↑),0.174,0.262*,0.264*,0.228*,0.252*,0.060,0.440s
