,gt,dfl,dsl,vl,hl,rl,time
MST-S (↑),0.982,0.025,0.982,0.982,0.982,0.052,0.157s
MST-DB (↓),0.036,1.031,0.036,0.036,0.036,1.008,0.133s
MST-CH (↑),43036.796,1112.201,43036.796,43036.796,43036.796,1551.177,0.204s
idea (↑),26.260,1.834,26.260,26.260,26.260,0.742,0.249s
