,fuzzyx,line,dense,parabolic,ring,ring_noisy,ring_outliers,zigzag,zigzag_noisy,zigzag_outliers,mk1,mk2,smile,x1,x2,x3,aggregation,compound,jain,pathbased,spiral,r15,flame,lsun,target,twodiamonds,wingnut
B,0.4566383813006881,-0.6569445693078964,0.10490957571697561,-0.3672544589561951,-0.6483480298568762,-0.5935554228141702,-0.3092667171246923,-0.12653430063859605,0.45449490392559083,0.04814454995459947,0.6419331779654518,-0.07763936718438114,0.18935471649088878,0.5023261843271243,0.20486803304052784,0.7443113547481564,-0.0010385783553458108,-0.10520438512051496,-0.17326736893831388,0.4880892874985884,-0.3622262575716906,0.8524391191999187,-0.5191057389186412,-0.06661879525189957,-0.5073610061089854,-0.43447238977451597,0.09234096206680034
BH,0.5708149968711644,-0.6083700302811219,-0.028645634896284328,-0.3403341135387232,-0.6056799846753628,-0.2661185846236947,-0.4747695225248563,0.027103610023217296,0.5710165574632844,0.3173736063938828,0.4039743875294926,0.09625993262339488,0.25839782883718376,0.19427978397781862,0.4723974199075964,0.7552918186514055,-0.09390281603505651,-0.36986817044394144,-0.362295920429908,0.43091885314645323,-0.03798523450276737,0.8451898041625839,-0.2811124546160548,0.02829290684601279,-0.4080122513432976,-0.44793148146863315,0.14423714581094865
D,0.17614915707387438,-0.7906836000739593,0.16432087691062808,0.40308106642928543,0.0589813177482825,0.21973240282689555,-0.05244114513458184,-0.27518014658377465,0.007765636205293472,-0.27650131151147284,0.528176336249504,-0.43508430135309223,0.39269447683045267,0.48832035160182174,-0.7471688480109774,0.0764751092689804,0.4088480492899878,0.24200118337713317,0.707977395828883,0.010131780122607912,-0.6860359125700352,-0.3266153478080535,0.23514154254785988,-0.07859424878984914,0.0377432400397107,-0.12692433227318628,0.314421768092472
H,-0.41133245247372685,-0.7169060494254863,0.6703254835261336,0.4577764883121383,-0.8360790395753539,-0.793536780623443,-0.47069022499865043,-0.16797386742711193,-0.24203946830265846,-0.36636110205453376,0.5334766353449742,-0.6454674502997729,0.20182756609696276,0.5280076660914993,-0.26420349900180484,-0.3865946262137023,0.43677432099583563,0.4858015119766358,0.3270592472289898,0.30306712320547935,-0.5336810613202227,-0.20607273499188952,0.6018093544516667,-0.0841091616434345,-0.407490980558978,0.6957418462566481,0.3683974170082759
DBCV,-0.3178028485238448,0.882434288512726,0.4697023946589992,0.2418415181068198,0.9336197632349038,0.4349291772421868,0.8265711127232312,0.8527192375640481,0.6043442922669623,0.8014704311339534,0.1171368029022163,0.7129733839100444,0.7183376280964217,0.791179321274499,-0.4426008647067478,-0.2398939493093499,0.29729178688688623,0.777119451234381,0.07147016867999269,0.4023851364263125,0.8528506685798588,0.016685125602782607,0.40916054677570757,0.5350894358734635,0.6827274022471999,0.5742870059181606,0.45985070695971914
I,0.40914831038867966,-0.6316138018322746,0.8827016243438881,0.2667603813912385,-0.6987948270591879,-0.6504387004819835,-0.4605822915776975,-0.16426813489339565,0.4223719072163137,0.15859301313842794,0.7638854258356731,-0.60002674443404,-0.20902350891191296,0.8646447269783802,0.5547778181721039,0.7212565532017023,0.44179360170014076,0.31573920070071315,-0.1277568689080151,0.3998488005753296,-0.686122777330849,0.8169542372031041,0.041341435522378386,-0.04731423708440637,-0.500266201446505,0.7400797933057532,0.10757887485887688
C,0.6297683645508517,-0.6418243197191968,0.28409066496820373,-0.30868614323125687,-0.5491201151353292,-0.3033727008450206,-0.4236674099155493,-0.13185612625323642,0.5194373694923872,-0.22139556773695554,0.8867154821541315,-0.30478039962697473,0.38134417783877866,0.9204533357124343,-0.061332983711698694,0.7834239634143755,0.3456451354289085,0.7435754787140805,-0.254593968736291,0.7349129845586164,-0.37762210755487463,0.5585285216694188,-0.29538868272564256,0.009713891467995487,-0.32327304560530906,-0.015102717252315196,0.08820281771972448
CDbw,0.1392185947494817,0.24465486609458356,0.23575375188297265,0.07574454264235467,-0.010319619666843673,0.6663707889081243,0.2684465197985671,0.7263451156131927,0.7679950940451102,0.3988820121611795,0.2739635083324088,0.2964772022997305,0.3448527845924311,0.18656388272749275,0.539864745306535,0.38123676549708707,-0.15270821837820173,-0.24901363997203796,-0.1038058982757632,0.24894856157094278,0.48778681380052336,-0.14028224437044812,0.10292213957344552,0.33271692218509197,-0.528883266260382,0.08899454809686155,-0.13075127312976878
VIASCKDE,0.3804843651830166,0.9281488158642576,0.763451742279207,-0.3796362514925897,0.9821340558626641,0.8982099584548955,0.8984189836518237,0.8456040786234996,0.849538581361441,0.6515538617293065,0.6842680987911882,0.40515697930892575,0.32887010372534803,0.8047613183543805,0.2974257821655536,0.7693862028199056,0.5185817199238759,0.6208365769256863,0.5380075464150116,0.6346068844733028,0.7368233817659919,-0.4845444379464955,0.7590754669396352,0.3081216771353546,0.2423857065312173,0.8094704459735129,0.613481564488475
COP,0.6178213857961574,0.039619257347424976,0.37982521774413913,-0.47061719526608903,-0.8148162526893376,-0.6514299917999881,-0.8316498634264232,0.1969707064469533,0.4778320863726928,0.7461926615498874,-0.03187773546578647,-0.42453623071317986,0.28514457599513177,0.36174709964086715,0.37831196579893966,0.8188045821403807,-0.07877161372563427,-0.3061344996180014,-0.342542291266624,0.29264037539643556,-0.40404431111075134,0.9200683988967544,-0.4470387595749204,0.7500096259645016,-0.5519990919642747,-0.5031655724575066,0.4650675211710015
Sym,0.4090406388069841,0.12844136699796074,0.6528778804688022,-0.7334500848882055,-0.6893242265082129,-0.6325526639294753,0.05260057453982761,0.5133280862273502,0.49614114474015286,0.6091912956216489,0.5200933824204803,-0.48699280762970004,-0.19632971880295602,0.8506837976834638,0.361454983092821,0.43819371255129125,0.35812610657574173,0.764984267015615,-0.4827258860914728,0.4976336279742629,-0.47779052976105313,0.8228632135431195,-0.19436020141910357,0.5078551733211406,-0.46049262526359075,0.7305846734824348,0.04220402261794061
CS,-0.10013605099858919,-0.6578729873707901,0.4070290400336272,-0.1602203212334819,-0.6969697480559157,-0.6380205858677322,-0.19804102930785386,-0.06182252743887958,0.22494513356868298,0.25590325410670517,0.6910605285344893,-0.38747554842051624,0.3693118278885983,0.6590669452740605,-0.39081481358160175,0.10960381196289895,0.5789120017916113,0.7202026925967306,0.05112845605080798,0.5145516509530765,-0.3947693383404916,-0.061785601535300175,-0.29825888061479233,-0.19820851416821011,-0.5284326789922119,-0.48098383764388986,0.2557457337020036
SF,-0.67776485636574,-0.5735070490406439,0.712626865864931,0.5410373332139513,-0.007360588298015756,-0.17541941240125158,0.4333889762348018,0.23158352335109578,-0.11835605854273581,0.37466209071034734,0.49995393150919437,-0.32922873684229187,0.2201618039178829,0.7124202354674316,-0.18761234836722615,-0.4333306367428562,0.35750756040613413,0.4771105775143964,0.2576734937408979,0.17604901069225987,-0.3102786534202654,-0.279155580385005,0.5691198766310643,-0.37227966373586546,0.34509213531080263,0.5919364299071455,0.32303606651335925
SD,0.3851652980782288,-0.613485636758086,0.12488806425784328,-0.33825437824655596,-0.6791679866394232,0.2972954363445826,-0.300651143379331,0.1937139336060317,0.5295263776034456,0.4458071945749663,0.5021364919434873,-0.016246626086126863,0.3742856272274748,0.2831820759707559,0.3312053478022945,0.6752767246382506,0.042798656618562324,-0.22593849368321867,-0.37760913950846975,0.32017389905147,-0.3268068238064327,0.8121369006746111,-0.4123701125980353,-0.048300017409064734,-0.15367271121266707,-0.3675577443290647,0.014991650681567445
SDbw,0.3194926633472246,-0.6887828540016369,0.5810380187704142,-0.3199765959815171,-0.5131029308324302,-0.5248747541656761,-0.5066811657959801,0.006247823623122069,0.5342120637729089,0.22723348648859532,0.8273992643758947,0.0447664460612297,0.39963629949571144,0.8154701598864311,0.17119643257923312,0.5700852693038906,0.1900633993260571,0.10324573628935285,-0.1649539691701795,0.4270878599010213,-0.35569617237108997,0.7627556698352087,-0.3968204692243644,-0.0748117148438245,-0.6197737002830997,-0.5772236453838887,-0.12293954204322687
XB*,0.5103607071987888,-0.8664336974986202,0.6648233035677844,0.3920321912159218,-0.7340170552686376,-0.6819621472441688,-0.5427174978370986,-0.2426676854524443,-0.02641296417625789,-0.4097631075594744,0.6854898764316388,-0.7818287378849432,0.0016127112633970335,0.6518041827635945,-0.41902132265333825,0.14823191633270635,0.2991779453842316,0.48441785514381147,0.21517662996984824,0.3927256195149957,-0.556538065158419,0.1478740679534955,0.15700671131679672,-0.03575062926483668,-0.5329073816334486,0.7035531923304862,0.40593506915313343
S,0.6734024922826117,-0.664210673235604,0.8374984048542615,0.327069647391241,-0.4510347394928772,-0.3505677276820109,-0.33401412290394755,-0.12392270896642237,0.44364380983260826,-0.2037185129405823,0.7025025761770477,-0.5407010056813342,0.17307523744552963,0.7170917525742357,0.005718490870377052,0.5040105434623782,0.3880436768071905,0.6178503242002722,0.05225482789221463,0.5997136919629642,-0.5491677332945503,0.7622016109866393,0.4587129576120935,0.05154104609773856,-0.17890893894120322,0.7345908679535753,0.28855174536529604
DB,0.16640994456208563,-0.6294897029721666,0.6092157750225647,0.03963199096924797,-0.6827713791196458,-0.636953724235703,-0.5517034249888915,-0.09430377840413058,0.3288531811430276,-0.2447041434501,0.6493298579187026,-0.4102406575380168,0.5237211833319905,0.641521297778827,-0.3582539600973544,0.11376195487479253,0.7614954816135683,0.5236190175148141,-0.006242515884012743,0.6315217534599299,-0.44753626123296625,0.30125982661331474,-0.17734337563261868,0.06910117770191375,-0.609073720365927,-0.16069048312061163,0.270256068099397
CH,0.6487518101354887,-0.6453171591727113,0.7627043051094244,-0.10615446697342593,-0.6714308654639357,-0.3234170437757882,-0.5088242442315468,-0.13452093699541354,0.4443003239580935,-0.23174251757564737,0.8486042019770659,-0.6668264338968866,-0.17954087202921537,0.8871407410887804,0.3514364200471368,0.895092706052627,0.05674417596203618,0.27883746672396675,-0.2788262844436261,0.3487719297381031,-0.7379555470456859,0.8318893267059566,-0.3011258156791972,0.0041472661046727125,-0.36800332677180847,0.2135248053925906,0.13627463990951763
AD-S,-0.4274861497715402,0.9113715016758442,0.7896294759394425,0.0975347162519396,0.9195197057325547,0.2915509543715667,0.8847942124245662,0.8070361201008899,0.5300926079951052,0.8190894144409083,0.6885224940315537,0.6857230567192075,0.798431277752083,0.7483045169632159,-0.44041511492692526,0.001147509499133755,0.49009719804610435,0.856538660922555,0.5307297411892692,0.6936555913794584,0.7766143104830516,0.038230361386354744,0.5283356390715701,0.7398644567184257,0.6555110081578263,0.5491325912945823,0.708937594396375
AD-DB,-0.5848389389912309,0.9134834689449485,0.6767416944473293,0.1608796221217293,0.6800231471467312,0.04457305561033225,0.6320755545821476,0.5986826436452795,0.3137427244133049,0.7743590569906194,0.3238772497136941,0.5790978900631645,0.5964131676660713,0.5063172964892809,-0.12138400199528249,-0.0537174875750085,0.341195461189496,0.7151417205084969,0.20069699710470987,0.3759208016625066,0.6306981861515942,-0.2739886833101196,0.39112696737314057,0.5001584530811324,0.3861608773737564,0.31949665867296906,0.6347569243562551
AD-CH,-0.07681606711157021,0.9094721940608004,0.8264043290314552,0.7896440966823886,0.9594644623952989,0.8963328936255325,0.8941392599251937,0.49070193620377817,-0.02253658164260116,0.8431689012857643,0.3754758514601973,-0.11260168789704576,0.5196290661318637,0.4591716409119247,0.09838327207751098,-0.22313503540055352,0.6586579418012607,0.3556551099873446,0.4208797367574741,0.340262280240596,0.5333405465918541,0.6538788743513095,0.784067746781651,0.4849115324587461,0.943363503054733,0.891537172101671,0.39219138103374446
AD-idea,0.4348122573920611,0.6303649419062459,0.3945518025862748,-0.05452600077247302,0.7643959612776275,0.5371016667805877,0.6375438109994463,0.7261181538762823,0.7978976385199422,0.574621158856514,0.7222821524124099,0.6043788976476799,0.6594432097108764,0.642284809988888,0.1564530954796763,0.5550052004012013,0.4385362910082475,0.6395808213226437,0.11512349285905342,0.4232043805450037,0.6561125448090583,0.747204594041891,-0.18630886027643573,0.5821346214882223,-0.10520212896861815,-0.43522100881887443,0.5478146622577073
