153 819 591 18 315 1028 -277 363 905 223 283 470 977 296 358 361 1206 1200 821 624 736 977 201 876 99 296 790 43 455 224 418 -396
-67 276 797 444 501 720 219 591 242 -53 375 684 608 496 1266 632 813 1216 86 168 1058 245 509 842 785 1062 979 842 253 754 601 76
954 758 515 425 117 564 650 234 872 149 -179 833 371 460 232 -14 902 280 1032 758 399 153 266 112 1168 553 868 94 558 877 393 830
153 64 621 379 705 -133 728 1331 492 511 557 -96 636 -14 363 898 265 660 824 589 61 394 1127 -148 412 323 539 739 1015 414 760 660
652 320 181 148 258 603 744 604 324 1078 986 387 237 542 906 606 678 432 646 994 423 546 581 591 48 -101 174 554 677 330 941 454
507 438 543 725 713 213 988 150 525 412 164 476 263 523 629 971 598 304 375 545 530 967 947 385 324 -318 324 187 386 625 557 490
564 460 563 -534 414 465 391 430 725 309 1204 720 498 434 472 207 470 589 685 686 412 47 286 1016 787 618 256 501 98 323 422 384
806 46 223 60 104 540 -12 741 421 522 603 361 830 438 690 436 593 589 580 188 639 398 702 -189 31 616 1096 767 282 -41 738 474
689 537 509 1447 498 449 461 313 817 387 704 591 890 634 112 76 951 305 77 286 905 46 223 287 100 121 14 352 386 282 -29 901
75 589 156 714 806 219 -116 723 1100 633 551 762 745 235 289 696 454 921 275 740 610 460 876 718 178 705 940 458 420 286 496 720
238 69 380 58 667 363 -62 388 438 644 453 1098 334 480 467 410 546 673 929 -2 337 357 800 386 -106 528 489 558 167 1050 396 440
212 202 109 374 194 1158 -104 139 372 716 368 716 184 519 1058 190 634 566 -220 312 862 543 112 721 347 615 621 142 753 178 82 217
389 535 253 738 580 278 784 872 468 431 -68 370 407 579 446 578 991 330 343 81 497 813 -60 287 512 772 623 604 428 654 825 -47
733 468 330 -282 58 1043 280 153 354 262 540 985 312 549 133 986 560 154 789 884 552 -25 1071 599 875 324 372 535 856 546 98 584
1021 521 541 96 51 296 396 533 553 1013 519 841 487 964 -99 308 815 445 798 623 803 696 716 978 816 818 507 314 289 740 -280 82
192 421 -342 903 692 1135 840 830 1220 317 19 426 236 418 164 682 664 491 600 455 741 522 415 797 903 928 183 329 -44 424 633 458
1118 370 152 682 548 676 597 578 -179 268 311 389 357 632 692 138 720 687 649 46 641 526 807 1071 1008 536 499 702 143 36 349 891
394 981 -392 -8 460 784 478 469 461 -64 871 282 849 477 842 610 466 572 29 502 1049 919 185 662 579 762 530 425 926 569 902 812
396 447 1118 561 257 116 812 551 247 716 551 -31 688 927 1319 511 574 1014 554 588 298 54 792 92 865 248 585 381 876 596 1127 153
632 515 590 1011 687 133 671 367 349 835 307 378 510 803 686 425 413 129 257 291 452 1136 284 405 -157 692 -5 210 834 -174 531 756
988 206 300 1077 492 264 270 189 359 848 784 124 569 371 750 450 619 449 -200 515 93 739 282 306 497 685 446 1025 1028 1049 425 26
890 367 512 701 -13 1021 780 613 785 678 537 402 263 592 616 847 564 227 -4 459 491 469 10 844 843 237 758 805 512 196 1016 622
420 747 1019 341 721 1122 143 324 309 449 433 596 237 301 596 550 780 631 747 134 377 1091 625 739 587 636 426 1643 373 488 -276 854
323 481 331 456 409 486 483 451 446 919 782 784 266 902 862 323 988 281 -89 852 462 813 259 96 894 50 0 -116 -394 167 -194 489
-216 150 1246 610 517 -19 421 515 -14 540 881 389 437 -153 52 838 288 202 278 482 129 540 65 748 162 922 497 229 792 60 325 500
461 -143 205 554 78 905 658 335 430 1096 800 622 47 1021 837 453 324 440 115 349 744 -78 399 536 533 123 122 849 108 823 346 846
365 127 774 494 964 786 427 356 507 561 218 769 373 365 327 574 279 543 1385 483 361 -34 516 145 380 549 -54 550 597 85 374 -86
1004 606 443 448 862 470 606 986 389 150 236 957 529 339 812 819 348 189 -3 -74 415 214 1095 519 -121 954 552 726 718 595 667 576
146 617 828 433 676 634 1081 419 407 463 467 -227 294 596 497 244 287 386 243 336 327 787 825 799 637 273 807 399 507 928 527 579
48 656 186 824 441 -216 385 427 655 715 395 824 -513 272 144 99 807 765 252 877 532 365 278 251 651 708 576 -156 595 681 286 514
-96 106 396 401 613 120 391 343 669 955 1051 -2 485 144 479 635 526 484 975 731 413 508 779 695 364 -68 121 547 -72 451 355 820
78 -118 366 703 842 209 650 144 260 682 730 180 652 -98 435 137 242 92 677 677 279 620 584 459 1191 231 505 378 381 551 406 225
540 878 802 565 265 560 847 881 615 383 435 747 720 -62 711 728 216 255 258 282 47 600 249 477 341 582 177 578 625 765 1130 -169
603 273 -116 769 926 375 567 479 639 782 610 611 903 447 795 237 1014 736 371 -177 500 122 596 964 551 443 610 591 -256 577 698 417
813 459 745 1227 469 -121 392 -52 696 919 723 602 294 1004 741 591 566 536 645 304 988 549 692 361 620 -230 142 490 77 1281 -34 611
1030 654 401 323 715 244 462 721 401 528 403 190 881 946 399 415 443 672 210 472 584 705 -390 629 611 822 332 334 885 0 1021 1318
653 761 23 278 839 616 442 575 662 406 491 488 163 604 1077 1054 28 683 716 369 191 77 358 612 449 305 100 612 841 203 643 -101
290 733 142 307 954 265 227 684 1126 423 746 931 604 414 220 44 856 558 926 816 303 120 632 298 621 266 224 455 799 598 877 105
162 471 1193 716 159 476 571 318 696 450 404 903 -47 192 238 229 267 656 851 793 174 466 645 577 918 284 550 374 580 155 203 266
320 995 876 432 555 -10 443 551 867 605 639 595 586 53 367 959 764 658 521 711 198 -6 378 672 535 824 612 514 925 862 469 147
210 448 383 1030 -38 479 159 537 622 370 670 436 443 366 708 544 1003 906 677 -191 25 816 348 575 298 666 807 113 240 -32 575 -33
383 666 1159 618 901 583 599 433 377 876 620 608 305 390 1162 478 924 334 756 593 371 708 6 684 752 587 919 478 452 614 778 682
427 182 712 247 238 291 518 245 137 289 441 645 522 154 573 603 354 245 245 330 1209 215 585 271 338 274 756 621 459 661 738 228
675 270 768 737 629 433 332 416 746 282 516 -59 583 169 78 666 567 358 403 1227 438 436 709 528 816 589 744 642 706 486 571 413
693 69 732 819 737 467 662 251 768 148 690 670 630 357 743 -88 749 561 836 564 1088 199 695 216 460 738 700 1165 388 912 419 276
-19 552 333 771 331 347 613 1051 152 826 780 429 716 409 1259 464 526 396 -42 416 574 980 657 439 519 605 379 718 1020 384 886 780
672 536 608 430 1088 270 863 996 397 873 546 520 476 -16 675 962 274 771 473 150 819 1040 246 569 39 487 656 1061 998 1026 331 422
-33 271 35 617 277 148 386 121 599 591 399 266 71 678 573 649 402 430 961 308 400 738 597 -155 -40 289 791 715 666 701 190 692
205 803 337 590 -100 68 849 721 110 911 151 506 346 205 874 1039 557 988 410 535 542 130 660 727 444 -41 618 15 240 542 254 581
428 -22 554 688 824 383 480 22 1129 982 490 460 -438 831 680 760 370 350 105 749 901 860 560 395 163 275 650 409 1025 869 307 111
325 841 332 675 319 610 669 815 959 919 330 453 124 425 508 371 339 830 790 628 91 564 377 921 -77 321 312 351 806 -253 433 772
814 324 282 611 548 522 -716 139 224 706 39 165 451 88 706 375 1087 298 316 757 290 984 655 403 449 1412 656 548 458 832 14 442
-407 329 771 942 694 705 -49 283 972 332 456 242 201 350 288 806 569 826 56 892 507 1089 483 22 911 456 -189 546 574 844 -648 868
348 1116 -50 675 632 365 252 380 389 99 818 150 827 -72 443 448 495 806 435 353 436 814 114 173 -126 1149 129 -103 241 304 969 351
593 -73 567 -28 400 257 519 703 73 136 562 720 954 349 23 560 246 204 951 698 267 494 473 553 370 -108 188 330 509 154 560 378
257 94 643 636 756 676 700 622 -63 411 42 938 496 906 170 471 584 394 560 974 170 -344 1012 247 859 709 431 622 135 527 690 252
378 600 923 499 362 453 871 295 404 298 435 568 831 -180 678 215 690 897 819 551 767 198 478 986 247 563 382 438 630 414 499 339
-84 562 641 942 458 54 259 673 473 589 387 1098 1053 202 791 597 504 225 1019 873 34 943 488 309 187 802 628 220 240 376 336 669
621 297 -30 73 778 182 536 -64 627 1114 75 676 587 794 458 587 558 683 231 562 759 874 659 138 3 631 176 770 408 824 1180 480
463 824 840 1045 563 297 502 300 577 222 789 723 544 508 437 920 880 547 226 123 592 296 652 376 748 566 819 -215 427 1209 -301 770
634 911 444 881 889 563 128 792 189 456 803 849 389 701 6 349 970 930 714 455 771 493 554 528 252 732 158 748 193 269 -409 450
561 765 919 23 815 352 477 466 356 215 589 760 97 494 299 851 658 983 4 831 552 268 657 1001 1013 763 183 599 610 897 447 505
291 714 431 560 350 515 154 551 307 724 1091 771 142 385 -15 504 -68 116 851 776 13 357 648 626 -21 583 305 884 436 615 465 713
254 714 887 1087 1007 328 685 758 689 741 636 326 566 771 648 149 219 369 434 550 187 754 -94 669 662 706 -481 68 387 554 474 240
