,ecoli,glass,ionosphere,sonar,wdbc,wine
cSIL,,,,,,
GD43,,,,,,
GD53,,,,,,
PS,,,,,,
rCIP,,,,,,
WB,,,,,,
XB,,,,,,
SSE,-0.1662256510658682,0.6540596109159559,0.6048792154986846,,0.4999999999999999,0.6
RS,,,,,,
DH,0.350509877695725,0.19442595535932125,0.8775412580722317,,0.4999999999999999,1.0
B,0.3652373896056385,0.17639060949236213,0.7211193494379337,,0.9999999999999998,0.6
BH,0.5805362520595337,0.22312048909091345,0.8861516383640279,,0.4999999999999999,1.0
D,0.06061801298085139,-0.1068292232294497,-0.7098780196125329,,-0.4999999999999999,-0.6
H,,,,,,
DBCV,0.07655360113624751,0.3410300565410699,0.38818464482181303,,0.9999999999999998,-1.0
I,-0.7672951330267713,-0.1298170646491588,-0.9808658215737862,,0.9999999999999998,-1.0
C,-0.8268353216309526,-0.08294032512891697,-0.9521645539344655,,-0.9999999999999998,-1.0
VIASCKDE,0.0650564157504648,-0.5585002285803621,-0.644821812963406,,-0.9999999999999998,1.0
COP,0.484940562255212,0.0074259008790276936,-0.48744319540779724,,-0.4999999999999999,-0.28
Sym,0.0629111279562616,0.5168242252546955,0.5742645300167425,,0.9999999999999998,1.0
CS,0.34318376754776647,0.17826662655653755,0.8744319540779719,,0.9999999999999998,1.0
SF,-0.5642491281454087,-0.03232102631398178,-0.012198038746711316,,0.9999999999999998,-1.0
SD,0.46664260133313373,0.23221917185216423,0.8976321454197561,,0.4999999999999999,1.0
SDbw,0.3341527089699727,-0.45520180211336175,0.8976321454197561,,0.4999999999999999,1.0
XB*,0.4101450334227869,-0.4338644767167807,-0.28366419516861996,,-0.4999999999999999,1.0
S,0.767601546285126,0.28432980948478226,0.9160487921549869,,0.9999999999999998,1.0
DB,0.4751481926536633,0.13781856167287665,0.696723271944511,,-0.4999999999999999,1.0
CH,0.6147496009478872,0.6302777784357525,0.7586701745993782,,0.9999999999999998,1.0
AD-S,0.7820601595736237,0.23395969879503806,0.867734991628797,,-0.4999999999999999,1.0
AD-DB,0.42595417364108795,0.5329873439909422,-0.7718249222674003,,0.9999999999999998,1.0
AD-CH,-0.413512431183268,0.5008041765066763,0.7139440325281033,,0.4999999999999999,1.0
AD-idea,-0.31996246962265384,-0.3037039493475393,-0.8775412580722317,,-0.4999999999999999,-1.0
