,ecoli,glass,ionosphere,sonar,wdbc,wine
cSIL,-0.2563767295268671,-0.9126155250854222,0.9259233277913889,-0.5794246665889249,0.9439410062693546,-0.06483798219729013
GD43,-0.5187828326132528,0.5252575124854699,-0.8801957356907754,-0.5636931556985906,0.8942082124973243,-0.306420739726837
GD53,-0.13864618235611936,0.60642211212567,-0.9914425945735975,-0.4318920348620681,0.8838915594491326,-0.7688591673140975
PS,0.6896963763335078,0.6816595820441064,-0.9998709396717141,0.16779482979923874,0.9735380811480416,0.5961795151215811
rCIP,-0.9338769452892837,-0.5116491001785873,0.7900405475542505,0.8347299549440234,-0.9277650987586419,0.12773486768590134
WB,-0.8056997693935426,-0.23938714135107297,0.9983027350063495,0.06371478434567578,-0.9599875028180127,-0.9161188561303771
XB,0.9225997624165988,0.5482129834397232,0.29579069743970354,0.23394467611871145,-0.9561531046454559,0.1674228413674276
SSE,0.8209999984234245,0.6548695405212788,-0.9829663342012785,-0.49852014813591206,0.9999962339045212,-0.7639458339703351
RS,0.30326043142125925,0.11135800604906698,-0.9878532912054384,-0.7207432099904653,0.9949254848812634,-0.36570297056053674
DH,0.6103016965792363,0.9200990149515708,-0.9818035263010976,-0.4293367696373984,-0.673931108675312,-0.7382644281326639
B,0.47784134704435965,0.8596730332965906,-0.9943555251110616,-0.4152601393165777,0.9743889211522908,-0.7690400635206333
BH,0.8089975210161476,0.7492785047582802,-0.9993441844558205,-0.5218077157062482,0.997951979221863,-0.7430558915778317
D,-0.4982994360315815,0.16627987509077127,-0.8059471168147828,0.3815567771377492,0.4667009827003652,-0.6659060757768008
H,-0.7867489727917755,-0.3684958343167707,0.9986731403492831,0.7931857498591782,-0.9866221587252975,0.28773397832062597
DBCV,0.48643231259356073,-0.45388000639522336,0.49325539148141345,-0.5442650671003795,-0.9266499760761996,0.9635737708037864
I,0.3852186946519526,-0.639686338526627,-0.8247613182275333,-0.930774688440765,0.9895550890510629,-0.2543578025169205
C,0.6965800942066588,0.35319655717283166,-0.9985966648652672,-0.3065779241632282,0.6902040104704376,-0.9423063489845395
VIASCKDE,0.9984098954694383,-0.15480314050564276,0.9853807615904723,-0.6168430761267608,-0.9598028940763612,-0.16101958218096651
COP,-0.8813212667362386,0.4666657343912166,-0.9035239857950023,0.9263840569146304,-0.9868993550458917,0.6158560487607637
Sym,0.1502548101144854,-0.8560996129560512,-0.7022421109384247,-0.9717533260171394,0.997310973220851,-0.112862708750463
CS,0.5045834793469854,0.8481896649025316,0.19416523656800366,-0.1666896616610344,-0.9999654552178121,0.034706249868148506
SF,0.7893656274312719,0.393715771474732,-0.9798032437017258,-0.3446608312180779,0.9917616341528552,-0.6343759866647496
SD,0.7762033914025566,0.48186797832111156,-0.9655773354339884,-0.42916134034553577,0.9842833197920172,-0.9209722740107258
SDbw,0.7649666300006597,0.6417918076860324,-0.9896459795019626,,-0.8793545234747102,-1.0
XB*,0.5954589079391204,-0.5206863698667348,0.8216477414059827,0.7296532545419838,-0.9172349271865873,0.2807649927226493
S,0.7412435620785921,-0.7363364647646699,0.839945573621957,-0.9733532383998648,0.9239178939030757,-0.08006477660937897
DB,0.4340962249011937,0.8941426480603579,0.8229859125593011,0.3118181274325581,-0.9520196361981692,0.13142439364349956
CH,0.8227119119599943,0.8312199757958303,-0.99896021171096,-0.9384690247199379,0.9987285290897635,-0.1918975208591476
AD-S,0.47306174621403474,-0.6684251814448077,0.9792400991701657,0.3523045018535619,0.9999804097445868,-0.727202978020391
AD-DB,-0.05083335162416512,0.7913701507598174,-0.2901840422111441,0.4348990766948679,-0.948017290882371,0.7492599971529065
AD-CH,0.824348617122657,0.7216991649019636,-0.9999649119316022,-0.5466369155455645,0.9907830250521489,-0.7390691075871638
AD-idea,-0.8298669308566234,-0.8961897890131857,0.9758754061272399,0.5656029426830426,-0.9579847358215398,0.4301166284656078
