,ecoli,glass,ionosphere,sonar,wdbc,wine
cSIL,0.6500928213895665,0.05965416314535338,-0.8168894269650935,-0.5972000630754859,-0.3645880120364531,0.19497171971900532
GD43,0.7292548360561926,0.03133902335343976,-0.9382555264502038,-0.5964898896927141,-0.004518006618764418,0.2840544568074604
GD53,0.09687975634632572,0.11766970865244117,-0.24693972274297085,-0.3287166504410876,0.90656297749889,-0.24641471161327713
PS,-0.32328468775722696,0.3369674001865109,0.8604332546611108,0.46796759150896916,0.5198521548108366,0.753084602722784
rCIP,-0.7175896327685544,0.09765749052320315,-0.4515754438474725,0.6723298454801503,-0.14306001323929915,0.12542866178988124
WB,-0.08753978305614427,-0.4686719499932126,-0.9353707371304099,-0.23705239425698524,-0.7474167708172503,-0.644789267214746
XB,-0.6231033100579317,-0.19048188894232293,0.5859049220749425,0.6529275021956429,-0.20720010307861247,-0.24663451566109945
SSE,0.314084826248167,-0.3971221915319576,-0.7989141991790086,-0.6506948001715922,-0.6832607847205305,-0.8205848918414081
RS,0.7394503011366917,-0.161087385473357,-0.7254089219498053,-0.7329166087498347,-0.161454358126003,-0.24360750253150174
DH,-0.37245496529537886,0.08033376721611697,0.6070618672929574,0.3886713678546725,0.7064554114718927,-0.32697318702003164
B,-0.4243543015009317,-0.12860544477549088,0.5624288606277474,0.29026478384587995,0.4339129785542339,-0.6056414462034592
BH,0.5755538933700165,-0.3484332477419859,-0.2753538903805563,-0.5145312123226918,0.11021485751460702,-0.6874188830062208
D,0.6970175803884758,-0.0670309340589113,-0.6889303416418108,-0.44555091366250354,-0.6174822831012654,-0.5190729560651639
H,-0.8437158469251652,0.2039843984874693,0.7122490653952098,0.7903314546316214,0.09752401126416838,0.19894194442020524
DBCV,0.36362015702237815,0.44996937887067967,-0.23973909117698677,-0.38818926905580453,-0.6792387181966343,0.351181390420991
I,0.7530791887528022,-0.06859834679949668,0.24699037277874114,-0.4760064708263046,0.01954026513619994,0.09544281118962829
C,-0.5897317696213984,-0.31146687729550715,-0.7146611183521002,-0.0026260651307472766,0.20306941913513518,-0.7971925805270534
VIASCKDE,0.3412604207624952,0.07521235189526883,0.05770959752400285,-0.5711678534964569,-0.2922994100853708,0.21450939754449194
COP,-0.040705580900642836,0.269307683204526,-0.15064041860546606,-0.28749282646369545,-0.656284859171291,0.09587154348830113
Sym,0.6733331496943668,-0.014683765489454048,0.20770861825099243,-0.5085597142362168,0.1150764326558228,0.29466030898522283
CS,-0.5463346777233125,0.08055370013294312,0.8282500473636313,0.5116764953693379,0.4665728824382739,-0.009789578464155166
SF,0.7664739332144199,-0.27030968728325944,-0.09265878497417714,-0.3535933086388338,-0.11352462915350557,-0.39208201153520456
SD,0.5740647916184421,-0.08220743540974051,0.48859807289516793,0.13633340043477846,0.8819754131552898,-0.6128303624324776
SDbw,-0.11782772718384114,-0.19800694649687828,0.6684058916279794,,0.7236960422516661,-0.6656221022699735
XB*,-0.6398071062810192,-0.1644954235320883,0.9045789008546516,0.7694573729139457,-0.11254755068189073,-0.1046535992746928
S,0.9210076829672215,0.27381841326673795,0.48740571547038014,-0.34983019891055417,-0.25331877075349285,0.4921982653374716
DB,-0.7076966931047336,-0.07605457140750653,0.9129239338175495,0.5291988818334838,0.3994005693018055,-0.12468719056363411
CH,0.2752809803480889,0.2230849319899939,0.6788532088398904,0.2637002473821777,0.8438194428881631,0.5079762236366769
AD-S,0.7563852677805094,0.20261359635396298,-0.8552628756134033,-0.38725001200292203,-0.6337471726845617,-0.6282279252498415
AD-DB,-0.46596197445357274,0.10670473265280948,0.9444033082381763,0.46673219548566564,0.6254010433269723,0.6854656233230916
AD-CH,0.8609130641711771,-0.019930494738555782,-0.07145166605633228,-0.05830879456640637,0.820643961351692,-0.1916059152422633
AD-idea,-0.046853351425491185,-0.13044981239731515,-0.3129177670868158,-0.03038064680622712,-0.13516088119754904,0.1771814900235966
