3.845204249724337053e+00,-1.148403305288854259e+00,0.000000000000000000e+00
4.203811670565533731e+00,-5.385089226492883796e+00,1.000000000000000000e+00
7.972822584038384619e+00,-3.004533004776945404e+00,2.000000000000000000e+00
1.035001542440527800e+01,-3.797405694611907023e+00,2.000000000000000000e+00
9.336639059340951619e+00,-2.219167487502312852e+00,2.000000000000000000e+00
3.625601212258808381e+00,-1.835333860784090554e+00,0.000000000000000000e+00
3.151166169631337777e+00,-8.272119628890953535e+00,1.000000000000000000e+00
3.046304923909124440e+00,-5.073474227894220867e+00,1.000000000000000000e+00
3.168662054741781642e+00,-1.492419115255300355e+00,0.000000000000000000e+00
4.410850089443982824e+00,-2.507551497249605355e+00,0.000000000000000000e+00
2.833021207159403865e+00,-6.307859774267078556e+00,1.000000000000000000e+00
2.958684617670566563e+00,-5.362461925991407696e+00,1.000000000000000000e+00
9.984450831885103739e+00,-4.128227818203538568e+00,2.000000000000000000e+00
4.602816121943267724e+00,-7.499540347971832333e+00,1.000000000000000000e+00
1.921343278374033847e+00,-1.267655086833791911e+00,0.000000000000000000e+00
4.411465623979870188e+00,-7.187057458472075666e+00,1.000000000000000000e+00
7.512221675378829566e+00,-4.029857416091529032e+00,2.000000000000000000e+00
4.067240164409577474e+00,-2.490876397128878317e+00,0.000000000000000000e+00
2.807645706944803088e+00,-5.444913027466683708e+00,1.000000000000000000e+00
3.960877232487491462e+00,-6.665802804701074891e+00,1.000000000000000000e+00
3.701998068184358281e+00,-2.548290237376769074e+00,0.000000000000000000e+00
2.473192895760912169e+00,-1.807649478646479846e+00,0.000000000000000000e+00
3.893134255297982182e+00,-5.822029209721904408e+00,1.000000000000000000e+00
-2.049687524385346293e-02,-7.681398323435786324e-01,0.000000000000000000e+00
2.012586592364971061e+00,-7.625835429380980024e+00,1.000000000000000000e+00
3.681189750404016525e+00,-7.016341584359346406e+00,1.000000000000000000e+00
1.005694825352032318e+01,-3.499500863390424765e+00,2.000000000000000000e+00
1.004292423366167242e+01,-4.466383454774087269e+00,2.000000000000000000e+00
9.944544007198176772e+00,-2.445093362602130060e+00,2.000000000000000000e+00
8.956564815569846516e+00,-4.136414365751610589e+00,2.000000000000000000e+00
1.079941746956499316e+01,-3.068943236971601429e+00,2.000000000000000000e+00
9.349351687418337775e+00,-2.932651339597232454e+00,2.000000000000000000e+00
3.829438262783361857e+00,-6.704243193404138879e+00,1.000000000000000000e+00
3.014563721084499992e+00,-7.215104367977812849e+00,1.000000000000000000e+00
3.721966152366872560e+00,-6.938210404308851054e+00,1.000000000000000000e+00
8.846226679913428370e+00,-3.245230572933714530e+00,2.000000000000000000e+00
8.476263429135146410e+00,-2.603867995330344520e+00,2.000000000000000000e+00
3.028459678487542384e+00,-2.196662222008135323e+00,0.000000000000000000e+00
8.696705149255119949e+00,-1.430528385306618855e+00,2.000000000000000000e+00
1.013597204482431025e+01,-4.227087806947128712e+00,2.000000000000000000e+00
5.819395225055444598e+00,-4.529906449688381187e+00,1.000000000000000000e+00
9.836670928763755484e+00,-6.067891748269205188e-01,2.000000000000000000e+00
3.728320104737065765e+00,-5.560385577578941252e+00,1.000000000000000000e+00
4.341399388759704436e+00,-6.504080662141313418e+00,1.000000000000000000e+00
1.782726914276992369e+00,-3.700674298112122784e+00,0.000000000000000000e+00
3.750544097464071580e+00,-6.286757886666741513e+00,1.000000000000000000e+00
4.577389818904762819e+00,-6.466446944930173579e+00,1.000000000000000000e+00
9.588414557370779079e+00,-2.206003349801589408e+00,2.000000000000000000e+00
1.020186735295198943e+01,-4.219388736845278487e+00,2.000000000000000000e+00
